Market,2025 Q2 EST,2025 Q3,2025 Q4,2026 Q1,2026 Q2,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1
Fayetteville - NC,1,1.0024609991756273,0.9999195068741031,1.0146548285765054,1.029266089271757,1.0323425091915062,1.030296479431902,1.0461027309148971,1.0622281220123417,1.066811052839337,1.0657851562274863,1.082547752009664,1.0989161854581175,1.1026743548021738,1.1004116578663126,1.1165812029599937,1.1324357112441978,1.1355783621583018,1.1327454730187292,1.1489377789113653,1.165019309070057,1.168034773030389,1.164786328359787,1.1810899961013581,1.1971478862886131,1.1998325860204302,1.1962053156917887,1.2126489672311853,1.2288235919881592,1.2313341178808148,1.2272462588524098,1.2438541202760673,1.2603066612262146,1.262644087823859,1.2583450320258112,1.2751317562085935,1.2916847181944469,1.2939099037706587,1.2892042795381702,1.3062231052587325
Flint - MI,1,1.00643753557339,1.01110778555196,1.0223733817957608,1.035110361003034,1.0402456094984505,1.0436282552854055,1.0535310733863466,1.0651696270783553,1.0693734223860492,1.0718742455681256,1.0810243533872275,1.0919429602628372,1.09511349294764,1.0965322723471622,1.1049612198881773,1.115295302271188,1.1179256018148112,1.1190006075195904,1.1272892788900846,1.1376270016581387,1.1402207760051122,1.1411146118806528,1.1494793672986505,1.1598192742977387,1.1621286132262656,1.1627741748415117,1.170921356579787,1.1811957366479944,1.1834024167181518,1.1838430246551765,1.1920488165927334,1.202351591664323,1.2044318290271385,1.2047094690601616,1.21290227695771,1.2232908437702656,1.2253098013181025,1.2255748213496245,1.2337622900157688
Fort Lauderdale - FL,1,1.0040309658855917,1.0106382989875338,1.0272608311570086,1.0408987943792276,1.0436694085928455,1.0473559084055675,1.0622337817647018,1.0752305097563253,1.0774364134603398,1.0806170114874087,1.0954112317953715,1.108417499170021,1.1102324978266453,1.113077749850331,1.1278681963364363,1.1409059122265641,1.1425414446881934,1.145353675770625,1.1605666854763728,1.1739926857042697,1.1757096698209852,1.1786420342325474,1.194333690343867,1.2082029049832348,1.209886029531621,1.2128165070322545,1.2288985440490419,1.242965569850769,1.244608859612883,1.247529588073716,1.2639623808664688,1.2783198861228262,1.2798965050321267,1.2827872525748707,1.2995886219690307,1.3142609268653214,1.3157834543279996,1.318672210131432,1.3358380678199808
Fort Myers - FL,1,1.0016640936582721,1.0044061350835136,1.014293927028543,1.02354644680558,1.0256722196431143,1.029209985451479,1.0401814531930067,1.0507954918925162,1.0545589420639507,1.0595132158781801,1.0716309634094177,1.082841458453358,1.0862047552214205,1.0906229528612177,1.1024179090818866,1.1132966501337767,1.1163280581326263,1.1205781886474677,1.1324046153362035,1.1434306004410328,1.1464048629218533,1.1504314655082675,1.1622600486316461,1.1731414178382582,1.1757466604408617,1.1795414463031955,1.191312075245554,1.2021872447025683,1.2047031300446716,1.2083124625277408,1.220214364428968,1.2312652833093554,1.2336298138949775,1.2372361812804131,1.249210323742168,1.2602737768989125,1.2625688972444786,1.2659911590223012,1.2781076261704685
Fort Wayne - IN,1,1.005938828212062,1.0092367973255834,1.0222876682353899,1.0355520806670455,1.0401593241757052,1.0420411931816667,1.0537279481011699,1.0659105853400614,1.0696145361219873,1.0706161920304282,1.0816340773143425,1.093186201063358,1.0958589320308263,1.0957817801274063,1.106183219504973,1.1172226457761656,1.1194134521047714,1.1190165923850635,1.1293190091629495,1.140406353140528,1.1425766076088288,1.1420141240736759,1.1524719436883426,1.1635956655577138,1.1654778642726573,1.1646911786250151,1.1750297534886787,1.1861632567247198,1.1879862177246545,1.1869715932626435,1.1973997390683089,1.2086394085987888,1.2103886246881919,1.2092316758459554,1.2197385121969846,1.2310945690005681,1.2327797116431152,1.2316208944499345,1.242214993780045
Fresno - CA,1,1.007336696502045,1.0121409463473081,1.024617451146207,1.0387050915644012,1.0445522523581579,1.0478593823011086,1.0592886784415527,1.073045479462215,1.0784648917124597,1.0814449743548942,1.092559357905283,1.105843073755871,1.1105184765713731,1.112657135020146,1.1233955110840892,1.1366227668235385,1.1412143221605517,1.1433756489226024,1.1544862403759757,1.1681084640869472,1.1728657761980237,1.1750873551682282,1.1865008087700304,1.2004923827304534,1.2052516330244516,1.20740284752779,1.2189952881087882,1.2332639379579275,1.2381567543357384,1.240249486276196,1.2520379361385585,1.2665507127667692,1.2714475740480717,1.273595502067327,1.2856903533686712,1.3005870587526485,1.3056061940955386,1.3078019868060309,1.320132116660075
Grand Rapids - MI,1,1.0028499911694297,1.0044212755971176,1.0189241277096157,1.0360817250919414,1.0375035178785597,1.0375868738186527,1.0508562743105858,1.0670849770550728,1.0674273020984781,1.0664811040319566,1.0790702634838023,1.0947174711970669,1.0939166884831288,1.0919285411653956,1.1040136550672948,1.1193314321191066,1.1180415779761974,1.1156908073621745,1.1277354911374433,1.1431991826792012,1.1418003502114118,1.1392071652167122,1.1514100755369514,1.1669891509997827,1.1652058995707315,1.1623428476402304,1.1744629011577388,1.1901462963300358,1.188300985488494,1.185211242004339,1.1975074078224288,1.2134405380567679,1.2114658674479162,1.208222722413324,1.220675700553849,1.2368420111276017,1.23470104458636,1.2313893513535246,1.2439501431650728
Greensboro - NC,1,1.0032270654935516,0.9993147448962637,1.011749284061473,1.0292332154796324,1.0328838345416533,1.0293050953856133,1.042626740166073,1.0617023958697338,1.0670219978917226,1.0645557836479376,1.0788894192680614,1.098484077231687,1.1030788168547978,1.0994433561402919,1.1131912927713619,1.1323769687392864,1.1364182819841908,1.1321612312255311,1.1457990497965411,1.165248285419753,1.1691097522060105,1.1643182474524973,1.178001052087118,1.1975329251532656,1.2010362637548602,1.1957670265649596,1.2094682168081865,1.229163311048607,1.232524650162456,1.226761250843371,1.2405603346728447,1.2605652459774457,1.2636926575605099,1.257587070770609,1.271427620015245,1.2916823995644613,1.2947659986334081,1.2882617962015985,1.3023154424736376
Greenville - SC,1,0.9988633764178788,0.9984839572422469,1.0125474058976789,1.0292849341692285,1.0286141568415024,1.0288309555137054,1.043796943663304,1.0620079461314225,1.0626813893690428,1.0639037520531807,1.0799117669822795,1.0985368454546236,1.098307749198077,1.0984782814340892,1.1139624020708083,1.1322244008152507,1.131411900277769,1.1311819440502928,1.1467825907484328,1.1654610734157203,1.1643935054995123,1.1638078652941548,1.1795118804984426,1.1982552049740736,1.1966803402045045,1.195774704814979,1.2116146814237696,1.2305661188651824,1.2287582019727716,1.227456033986053,1.2434690367465597,1.262796539476964,1.2606850528452138,1.2592169964655178,1.2753948556538823,1.2949650421815777,1.29267571356088,1.2909179329738638,1.307387322308506
Gulfport-Biloxi-Pascagoula - MS,1,1.0062612117252623,1.0083672476809924,1.0184972872183125,1.030682727341823,1.0374935689785516,1.0401032126768999,1.050954668932556,1.0645036393759943,1.07291141732024,1.076655578875407,1.0883690446324994,1.1021272566789306,1.1098055997226808,1.112467416524138,1.1233401813734796,1.1364122347354704,1.1435628056520055,1.1457701123468143,1.1565334784367993,1.1697874237119372,1.1769385438190383,1.1788842161315258,1.1895462016443228,1.202606062975901,1.2093913123325815,1.210948816757959,1.2215242498386456,1.2346011360775557,1.2413598046111842,1.242623821601822,1.2531688295255412,1.26639740219685,1.2730221780721875,1.2741424169744675,1.284717630378935,1.298048022979888,1.3047378230174134,1.3056161983975059,1.3163050942476924
Harrisburg - PA,1,1.0066487170531548,1.005911872012897,1.0209935256137292,1.0384715108155025,1.0441663162534103,1.0423500449116756,1.0564053445108867,1.073193042369158,1.0783495678690067,1.0757912398045413,1.089633468451996,1.1061078573322825,1.1101646309690214,1.1062957384854175,1.1193126103519513,1.1352268302277932,1.1387163122273858,1.1342854266504807,1.1474194745112736,1.1635169718874085,1.1669942932945576,1.162242368077335,1.1753778057201207,1.1915407097112862,1.1947759484675844,1.1895825937449216,1.202816358463692,1.2192692057230914,1.2223685932895945,1.2169615595855587,1.2303797310024893,1.2469925769137968,1.2500725075324017,1.2444397211159224,1.257935372878947,1.2747799649375398,1.2777873663084052,1.2718924322635463,1.2855832615351748
Hartford - CT,1,1.003564792591225,1.0046803396468935,1.0188239613723211,1.0345308639161332,1.037611426452083,1.0384000218151395,1.0518488367633048,1.0671011194514703,1.0699270342706355,1.0704548532942015,1.0838707527181288,1.0988970338361244,1.1008342983618713,1.1002843061190593,1.1129838452948295,1.1273997431349583,1.1285805014907342,1.1273357024706543,1.1398876726748055,1.1543123158529647,1.1551924273911423,1.1537245189599286,1.1662570703819968,1.1806983090441308,1.1812796330098099,1.1793292160465534,1.1917974513606002,1.2062216125122522,1.2065945633056783,1.2043801335392441,1.216880733490094,1.231374995067834,1.2315186389664867,1.2290317953634955,1.24156214323583,1.2562450837600225,1.2561701630688764,1.253526454268801,1.2661773087675163
Honolulu - HI,1,1.0056483010678643,1.0052859225185082,1.0182128494088274,1.027048545199986,1.0302362645382865,1.0277654033336012,1.0395884228006527,1.0486394465444029,1.0523743585742755,1.0503635850351183,1.0626683331679576,1.0719801309648411,1.075677495859265,1.0733742442015914,1.085844978806425,1.0953263338403434,1.0992809020228598,1.0971447188871937,1.1101081108629487,1.1200417628023016,1.1242303784026277,1.1222110566683656,1.13550999235315,1.1457323352359714,1.1500615091329887,1.1481411949749138,1.1619080090853244,1.172544452508119,1.177137538403305,1.175221444240283,1.1893387343499022,1.200270361016248,1.2050068185381542,1.2030976494952157,1.2175715832891199,1.2288029378090668,1.2336628572374586,1.2317080256839714,1.2465345995771104
Houston - TX,1,0.9999457569805476,0.9988259558656668,1.012052405727064,1.025358388187,1.0271859400663765,1.0284085080220726,1.0423218871923956,1.0564774386571323,1.0582217047142295,1.0592140749465166,1.0727406039830658,1.0863944745397405,1.0871713918562176,1.087075952737975,1.0999633613871915,1.1129647965484657,1.1129733753456112,1.1121074530087431,1.1247595702737547,1.13774903086401,1.137666191854073,1.136906521494355,1.1499731912589188,1.1633970428171359,1.1633280549900915,1.1624541793933718,1.1757241487777894,1.1893580021411247,1.1891829410618746,1.1883099590898611,1.201902526991938,1.2158726513308735,1.215712245696754,1.2148395318121459,1.2287717664636966,1.2430822724518757,1.2429334839388868,1.2420518338072524,1.25631399469902
Huntsville - AL,1,1.0015955826005694,1.003232860405641,1.0127634751589456,1.0246740758979191,1.0272745919699384,1.0298152329378718,1.0404237971723933,1.053979975235817,1.0581944514156056,1.0619995834431744,1.0734786091744508,1.0873193421879963,1.09081739199855,1.093788718739963,1.1047591024978827,1.118257183925647,1.1214195972203724,1.1241401599119798,1.1350976003718185,1.1488167059049499,1.1518419795223211,1.1542963647709905,1.165218235862063,1.1789170866157603,1.1816127507492313,1.183841270506239,1.1947647224581457,1.2084701930665795,1.2110403763713513,1.2130176380595448,1.2240341631930522,1.2380248803782408,1.2404130670794802,1.2423104952955537,1.253357452000125,1.267444898107591,1.2697551286089612,1.2715034618876169,1.2827640324123937
Indianapolis - IN,1,1.0049667724296905,1.009332053344652,1.0241348240006352,1.0395423100921781,1.042048217696816,1.0442378126120868,1.0575112473386494,1.0728238580457896,1.0754290624119751,1.0776948339708365,1.0910954754021285,1.1061860040201368,1.1078709171575774,1.1091180218463867,1.121827362539845,1.1363629162150812,1.1373121306192704,1.1377899156861742,1.1503303229281705,1.1648184389112093,1.1654817375938398,1.1658821485608466,1.1786518226298197,1.1934141561073985,1.193896086215374,1.1940933901701338,1.206819126803806,1.221709127546223,1.222092866236943,1.2222061640260848,1.2352683858823152,1.2504211822283418,1.250724230786304,1.2507409030625911,1.2638796700105144,1.279273062962434,1.2794701826931427,1.2793648986500565,1.2928138067817652
Inland Empire - CA,1,1.006238657895149,1.009174367263515,1.026664741154968,1.0403374981223337,1.0468647507825266,1.0482181767144134,1.0636151946071752,1.07695284294262,1.0833763963584604,1.0846276309768432,1.1002306554221397,1.1134473213058422,1.119151591708004,1.1192791858565363,1.1342210406230744,1.1470186177261907,1.1524138782995383,1.1523036833530786,1.167696989416065,1.180996707490994,1.1866795188772639,1.1866915823240343,1.202675069321318,1.2163825086981506,1.2222446478604485,1.2222681947805845,1.2387605504411539,1.2527843073116638,1.2587196391173494,1.2586425026548254,1.2755132329631333,1.2899710419280142,1.296100664823508,1.296037563717325,1.3134263262686743,1.328318187327926,1.33464140534515,1.3344524500106394,1.352228518800127
Jackson - MS,1,1.0020386665830572,1.0018842700495514,1.0144002959354674,1.0273334559371812,1.0297312920671293,1.0299541921820508,1.0433827911626163,1.057759268929779,1.0617007542244334,1.0631464959627654,1.0775153856409092,1.092134998427052,1.095222507536711,1.0955336191864828,1.1091574006790241,1.1231408786690888,1.125556420340081,1.1253595515860926,1.1389412824186609,1.1530868504213736,1.1553624340060185,1.1548562452343856,1.1684522037338665,1.1825040799152238,1.1843634778952135,1.1835070777373347,1.197124008871736,1.211127194815227,1.212749465013374,1.2114903691868735,1.2251322777809683,1.239352778162744,1.2407696430067587,1.2393790203039319,1.253122314198524,1.267457795206962,1.2687807574493666,1.267124973191382,1.2810622903065867
Jacksonville - FL,1,0.9997925890179435,0.9980795189170092,1.0103902096816977,1.0243684749930826,1.0262141321377767,1.0269315807795873,1.0416857077747417,1.0580740188294742,1.0614371151919013,1.0629157207044189,1.0780200822250883,1.0943331631312134,1.0968957002232953,1.097493723035252,1.1121657955486643,1.1281416406590483,1.1300830821938133,1.1301489695053826,1.1449158515041322,1.1611919672724496,1.163126340747888,1.1631253658431546,1.1782349268557426,1.1948953988152484,1.1966655820851504,1.1964281927825329,1.2118591473889406,1.2287554650519008,1.230453342887396,1.230121144099448,1.2459136258778691,1.2633332236565487,1.265119005402187,1.2646526759713161,1.2807743505814253,1.2985631122858674,1.3002646460141185,1.2996476938019208,1.3160925493311912
Kansas City - MO,1,0.9999771114263801,0.9984070621491533,1.01141071096184,1.0267636002212228,1.0269128657830036,1.026653610383035,1.0411044048481006,1.0563055348489663,1.0561404165007875,1.0555788003715607,1.0702205407581333,1.0854295971521943,1.084732519853828,1.0836196186247027,1.0980711255745499,1.1132007399154435,1.1121036024121131,1.110679345333354,1.1252924082074642,1.140720375550728,1.139503718725252,1.137946137931706,1.1527178177303559,1.1682116899159332,1.1666555340919509,1.164762194844992,1.1795918530927603,1.1952477265055874,1.1934513742495525,1.1913085762683782,1.2063772731604303,1.222294895669962,1.220482601566926,1.2181856396911015,1.233475830289681,1.2496271478076335,1.247525317701411,1.2450421301157493,1.260546867694245
Killeen - TX,1,1.0054057436335544,1.0071920901525904,1.0188694597429968,1.0302384698889182,1.0352130729999298,1.0363024596504866,1.047104268482491,1.0585975227257485,1.06381408671472,1.0650223155453378,1.0758910856435717,1.0871679255759776,1.0916673850466372,1.0919665162157628,1.1023209787733883,1.1131868228330934,1.1172533411420997,1.1172271193353271,1.127610729738245,1.1386217503247333,1.1428279307032974,1.1428379467582526,1.1533991451916064,1.16459495636488,1.1686789183650999,1.1684551889579402,1.1790352941017583,1.1902564267622677,1.194364584850277,1.1940592639842618,1.204810542381754,1.2162126392709922,1.2203076301856357,1.2198754768035966,1.2308769314949028,1.2425427094711534,1.2466192438351147,1.246056431578977,1.2572286093641751
Knoxville - TN,1,1.002916951683889,1.0006166815891733,1.0129195481101152,1.0285568833105188,1.0320201612860787,1.0301720595877846,1.043498033006758,1.0606999437238631,1.065914493782305,1.0652894731877955,1.079692473675263,1.0973561062123747,1.1019659569417517,1.1004218646129325,1.114394961038629,1.1318257491159274,1.1360406710292368,1.1339904091723247,1.147990951450554,1.1657647722038789,1.1699162205231344,1.1675085958548055,1.1816256413241633,1.1994373519269996,1.2032221268948924,1.200382574134365,1.2145329756250878,1.2324662899757195,1.2361041203349272,1.2328169330061316,1.247160912766477,1.265510772578085,1.2690452154633063,1.2655927862908085,1.2800600699844955,1.2986250437494198,1.3021050806968808,1.2982962602475687,1.313004565483988
Lafayette - LA,1,1.0020014146052105,1.0004345795865655,1.0133375098674298,1.0294272160649685,1.0317503338159364,1.0306697032227585,1.0445107668467821,1.062116846898705,1.0659883924511788,1.0660262647715226,1.0807712920194978,1.098729436546613,1.1017934976822705,1.1007311685176473,1.114939318598673,1.1324507178497318,1.1348985603651922,1.133243709227749,1.1473747394162155,1.1651885882870405,1.1674588117358464,1.1653857782455015,1.179520934189539,1.1973124616648494,1.1991533949573103,1.1966209215583816,1.2108081254957466,1.2287361202706402,1.2303685442239665,1.2273384412303037,1.241596946686979,1.2598088780758798,1.2611535570254517,1.2578989706133992,1.27225353212281,1.2906506993578766,1.2919093721721349,1.2882514138117946,1.302772275007204
Lakeland - FL,1,1.0019082744418293,1.0028390267056984,1.0147208304602278,1.0258051452325871,1.0283870922780487,1.0301415060918975,1.0432080444252285,1.055792558395611,1.0598167842819035,1.0627365742664068,1.0768465307990371,1.0897520846101818,1.0931991201990665,1.0954137995251045,1.109216421969935,1.121794199214286,1.1249672746110235,1.1269054384350403,1.1407319104387121,1.1535889133622206,1.1567204068982528,1.158458249914728,1.1724241024570887,1.185192598738532,1.18793189092544,1.1893602317124026,1.2034277546143672,1.2162616823153636,1.2189120032584075,1.2200781537653849,1.2343042607469175,1.2473694052748585,1.2498620713419324,1.2509471488355743,1.2652803465309963,1.2784292742494088,1.2808573606668898,1.2817042523066564,1.2962529478016032
Lancaster - PA,1,1.0063456502582881,1.011221847881256,1.0244760350856466,1.0392588360210147,1.0442880740572351,1.0480530550478442,1.0600551287999311,1.0744480892522956,1.0790709839735706,1.0824846570368993,1.0943766600136366,1.1084152766403954,1.111931080437297,1.114196483339924,1.1251706330548594,1.1385798846047261,1.1415082809965236,1.1434036156770693,1.154464171729095,1.1679914340960946,1.170933842326339,1.1727057949850088,1.1837830873996191,1.197402672213282,1.2001447889972816,1.2016607920736602,1.2128016048225618,1.2266618818833188,1.2292305632447682,1.230669501209687,1.2419593843509593,1.2559006187005126,1.2584945992147174,1.2599255192943015,1.2713211139722955,1.2855832972658248,1.2881297153728566,1.2894925223488856,1.3010239540162631
Lansing - MI,1,1.0031070604041503,1.0041067111080628,1.020098113791098,1.0367599282874995,1.0383888735507003,1.0378737044429578,1.0526011025641842,1.0683399851356132,1.0689377898954446,1.0674424255649815,1.081637706246902,1.0968385545058843,1.096366307799955,1.0937956771324744,1.1075097856557543,1.122344590067493,1.121364294558789,1.1183972333904593,1.1320804538301832,1.147017148803244,1.1459050775095296,1.1426458832653095,1.1565070110433942,1.1715260408105772,1.1700412065086023,1.1664783463001438,1.1802802050607695,1.1953761541788674,1.1937485126334766,1.1898719578622332,1.2038277556106725,1.2190951937640566,1.2173108052232569,1.213235784486618,1.2273449195069535,1.2427912678585498,1.2408575534852755,1.2367055131117382,1.2509665814001762
Las Vegas - NV,1,1.0009370866096428,0.9961843608009383,1.0093953511301732,1.0257410009284627,1.029591806551799,1.0274997329652378,1.041986902971895,1.059453277132786,1.0639002686780563,1.0618210949246996,1.076426006721063,1.0937806371038643,1.0974350694701192,1.094260971020569,1.108527364900954,1.1257156942493036,1.1290287329405901,1.1255400264569861,1.1402083692803242,1.1580054557256345,1.1615225089764796,1.1580494959205287,1.1731608699581766,1.1914833986541464,1.1951060333423698,1.1914098613884165,1.2068446350661834,1.225592776093408,1.2290892060440237,1.2251737369255704,1.2409457138866327,1.2601191385869341,1.2637251760375328,1.259699359938214,1.2759249673395943,1.2956525918805015,1.2992372665499947,1.2949688185560386,1.3115127313958934
Lehigh Valley - PA,1,1.0052241523952736,1.0082228948947798,1.0215919124845034,1.0384807233594842,1.0424918621347392,1.0444661983226502,1.0569125040462806,1.0732952589139888,1.0768690618278778,1.0784131686845069,1.090715211847443,1.1068158374708175,1.1092571437505367,1.1095868867464296,1.1209605328191998,1.1364330833137624,1.1382424769384218,1.1382225786541869,1.149757045502757,1.1654903345860963,1.1673299309636167,1.1670610909305414,1.1785597408674888,1.1943491715384937,1.195897542313173,1.1952869492483646,1.206804218294129,1.2228696665935925,1.2242720692403457,1.2235824515610043,1.2353502968575296,1.2516104640812922,1.2529584307076056,1.2521593724649722,1.263970709725611,1.2804987931335332,1.2817684457983192,1.280849713589073,1.292785415126183
Lexington - KY,1,0.9967177371489276,0.9950501342685547,1.010509463890814,1.0308309478568642,1.0279446703133421,1.0267804201711301,1.0433396980061365,1.0654293368712935,1.0639225382016204,1.0638758180593246,1.0815313894659278,1.1041752497231159,1.1016389287634385,1.100395955675327,1.117487527055463,1.139804049994306,1.1364453360012876,1.1346480427470538,1.1517723083493836,1.1745019045125302,1.1707621200988199,1.168516096175537,1.1858020549553394,1.2087299894815522,1.2044011164237305,1.2017279933560665,1.2191381111609505,1.2423446873815085,1.2376477820822491,1.2345293854385115,1.2521648069317348,1.2758726616346585,1.2707891545659364,1.2674536524829412,1.2853039076114685,1.3093876964826456,1.3040448086662018,1.3003409780195112,1.3184985193270786
Little Rock - AR,1,1.000881869682011,1.0011849347558361,1.0129638983489933,1.0278720502316754,1.029330240381935,1.0302173149286116,1.0429684052886081,1.0594250044063884,1.0624456002924185,1.0645383107611683,1.0781981231731168,1.0949816824251826,1.0971563695122681,1.0981852766208073,1.1111556810506227,1.1273780612588833,1.1288286806969259,1.1293243257630148,1.1421668561316207,1.1586294881606993,1.1599089385269916,1.1600998624259606,1.1729577708037817,1.189376161483291,1.1901777106402802,1.189983356262336,1.2027661489797816,1.2192343407506538,1.2198308892156353,1.219291002799977,1.2321575465214292,1.2489282119042266,1.2493120706725975,1.2486582686964025,1.261593303705032,1.2785218894131831,1.2788055545369181,1.2779064141676355,1.2909668390975175
Long Island - NY,1,1.0089696802931638,1.0154851657888841,1.0285956502502696,1.043225963754395,1.048583802413318,1.0529873969500498,1.0645077769782456,1.0774090024424823,1.0813513528672525,1.0845246331740095,1.0951290411236425,1.1074984171540578,1.1107505510679385,1.1134372650269753,1.123886357765086,1.1362691785004833,1.1393167549398173,1.141801138461327,1.152254520307775,1.1647068740879458,1.1675969082787379,1.1699395862594126,1.180557851328289,1.1932311766706836,1.1960991054569683,1.1983893243433639,1.2091510270929793,1.2220248682501396,1.2249844354857085,1.227237949502678,1.238164700440427,1.2512483779747028,1.2541743746892458,1.2565041028620576,1.2677153371585599,1.28101412997252,1.283909443065881,1.2861858873158876,1.2975524368239086
Los Angeles - CA,1,1.0035761832936185,1.00512424708118,1.0157062303456095,1.0262981181836908,1.029564204027893,1.030651494405233,1.0404837857387836,1.0509231009955655,1.054266526808467,1.0554786780344478,1.0656416135393414,1.076303149496368,1.0793622929720177,1.07999850377717,1.089687284160635,1.1000027922468238,1.102765852191097,1.1033815162743186,1.1133555273052762,1.1239636417852865,1.1269679940024642,1.127678805213388,1.137957013096691,1.1488984059431653,1.1519671378890506,1.1527016568560435,1.1632225267937153,1.1744233351755133,1.1775766774686203,1.1783425960414367,1.1891076031827394,1.2005677217320545,1.2038049367977561,1.2045948792300538,1.2156130852062017,1.2273398896693712,1.230663084863754,1.2314883255106492,1.2427657362865114
Louisville - KY,1,1.0005529186606914,1.0028302667855082,1.0166954805732134,1.0297780186250416,1.030875346425115,1.0338209422522882,1.0486908802258847,1.063263385401922,1.065772192506191,1.0698445490659498,1.0856151948415038,1.100417457092743,1.102033265020233,1.1051177162126682,1.1204117286832194,1.1347413621100606,1.135754395593227,1.1385028708622096,1.153846739116393,1.1684207459726705,1.1692737003433158,1.1717593815720406,1.187205063745825,1.2016753545542083,1.2020214417912156,1.2041650402635464,1.2196226357671573,1.234130768917341,1.2342383893338271,1.2360717406706359,1.2516931194313332,1.2664420219783932,1.26627833883332,1.2680086749063522,1.2837576964865942,1.2986289359163963,1.298330602110701,1.2998465983589051,1.315864721036365
Madison - WI,1,1.0059446147043478,1.0129837304289622,1.0260683525124246,1.037009215449756,1.0416310787316079,1.0474213397612395,1.059091668965887,1.068697037065469,1.0721492961223564,1.0769513769335555,1.087853858815476,1.0966666468100614,1.0991248440722479,1.1029425149062109,1.1132071473819691,1.1214710636627108,1.1234459914079187,1.12707846799416,1.13730275888908,1.145532215165252,1.1474743418120275,1.1509904687548391,1.161345209995271,1.1695553626365007,1.1712542333210763,1.1746981978473277,1.1849960084456432,1.1932163407381133,1.1948605429252892,1.1981503045864754,1.2085721561202587,1.2168838036545866,1.218488569118812,1.2217320322180696,1.2322274788600702,1.2406121936688463,1.2422245750202936,1.2456331746840936,1.2563060488769557
Manchester - NH,1,1.0051344995851725,1.008639434856858,1.0216502388198354,1.039062388309014,1.0431680049216694,1.0457543935055393,1.0576949239774929,1.0744616580834183,1.0779311981206192,1.079949533543847,1.0916579773479722,1.1081275990132708,1.1104267904339271,1.1112544855100903,1.1220568343701331,1.138003252210994,1.139700032881827,1.140110479249169,1.151000336197083,1.1671387184204203,1.168791917988204,1.1690084399763694,1.1798100970728718,1.1960070486093017,1.197341575772783,1.1972052983553114,1.2081159082094346,1.2246734991382933,1.2258891582667357,1.225722443253484,1.2368111822192789,1.2535548575405224,1.2547181732277364,1.2544672936503947,1.2655800137522593,1.2825751451204637,1.2836126751372343,1.2832255181424213,1.2944633321511887
McAllen - TX,1,1.0057461776305214,1.0114588600929408,1.0222036583999672,1.032438314006285,1.0376580404272862,1.042750372304441,1.0525285778390694,1.0628423297131417,1.068373423202416,1.0737898553297267,1.0837068086393469,1.0938209694555476,1.0987278234074516,1.1033440095522669,1.1127246638220414,1.1224071509549467,1.1268929944793158,1.131340701183084,1.1407695282788937,1.1506902450905425,1.1553696580695285,1.1600129414289988,1.1696465030354573,1.1797230288313079,1.184337835025385,1.1889101136464755,1.1985905935782857,1.2087239482548573,1.213334489146624,1.217904886016695,1.2276914967058687,1.2379470397484822,1.2425960938110558,1.247203373001065,1.2572724972429232,1.2679089066913654,1.2726289654923288,1.2773073748707726,1.28757935187226
Melbourne - FL,1,1.0001416883584766,1.0013145531036676,1.0157945036012066,1.028658831975149,1.0293132222826442,1.0310779545358775,1.046350835069203,1.0606420176902036,1.0626590901628215,1.0654736656817418,1.0818002128174136,1.0964241756623732,1.0976111342760329,1.0994552569904414,1.1152556830150993,1.1294002294301815,1.1300217840228575,1.131542872273417,1.1474777148201656,1.1619036888001824,1.1624095687171245,1.16366062444533,1.1797403039807526,1.194103980063468,1.1941502349402886,1.1950763070526147,1.2112984995877492,1.2257438151532123,1.225605500327079,1.2262474460485944,1.2426492604392405,1.2573491652456545,1.2569575356241214,1.2574876300065618,1.2740624691228073,1.2888833712893166,1.2883529020699505,1.2886377781346186,1.305498992663241
Memphis - TN,1,0.9986207622371549,0.9946511468137477,1.0056140510604008,1.0195311969799996,1.0213573036016521,1.0208331723700501,1.0355680465378374,1.051619200075508,1.0553075386985253,1.0560946752234373,1.0717891689429417,1.0877298581692467,1.0901771960315472,1.0892785511091636,1.103861197520836,1.1190905508744529,1.1207206825316223,1.119335075843455,1.1341174559296463,1.1496789330776291,1.1513718143105318,1.1498271933064885,1.164812021691095,1.180480830892083,1.181775288862079,1.1797235552301713,1.1947728037283012,1.2105219031518173,1.2116208037917857,1.2092650322820957,1.2244550235890304,1.240487174759336,1.2414903327022107,1.2389368112816375,1.2544276037993844,1.270659175418363,1.2714682377517723,1.268733045346532,1.284374081856766
