Market,2026 Q2 EST,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2,2035 Q3,2035 Q4
Fort Lauderdale - FL,1,1.00423338327467,1.0096622797382868,1.0187331173746166,1.0288821200397011,1.0402081994192327,1.0513507436951175,1.0623370388496156,1.073360483500231,1.083978786623711,1.0947089991474053,1.1055937093274089,1.1164911406748175,1.1275936778010374,1.1387209198030874,1.149722978143283,1.1606618915583162,1.1715053962178126,1.1822757080735442,1.192998638189811,1.2036319670400084,1.2142401301025132,1.224862489250383,1.2354977539304028,1.2462404110743845,1.2570283297632636,1.2679229034571247,1.2789704077069626,1.2900884314717627,1.3013040763690396,1.3124943711138792,1.3234873955815698,1.3343381826484937,1.3450045127880457,1.355515331265191,1.3659373781176194,1.3762813465005406,1.3865961852537518,1.3969229155330156
Fort Myers - FL,1,1.0035204102730764,1.0081345614661812,1.0170243033094406,1.0271505152550808,1.0389449371399548,1.0504442457186256,1.0616667489461995,1.0727917008308896,1.0831783229439482,1.0935747821672137,1.1041900260082265,1.1148292250342795,1.12577692676654,1.1367734497124193,1.1476267880541777,1.1584050728884323,1.1690621244478239,1.1796564188874703,1.1902002525951298,1.2007037359340709,1.2112569513301685,1.221897607705882,1.2326131354203917,1.2434627393036455,1.2543625306658248,1.2654085124157994,1.2766390310665048,1.2879826764845885,1.2994867214496548,1.310969361591586,1.3221392180626832,1.3329815351976357,1.343417069608667,1.3534713249148316,1.3633731960971447,1.373117764600503,1.3827768048956748,1.39241489578948
Fort Wayne - IN,1,1.0028859520611473,1.0079017018391083,1.0163124777947752,1.0258088836553574,1.0366695193009745,1.0472666802687716,1.0575266444188691,1.0677177518787775,1.0773146398525388,1.086976365231962,1.0968672956000787,1.1068254960987027,1.11712406653439,1.1275261864319743,1.137858603474206,1.1481967321312923,1.1584918121356795,1.1687734592680947,1.1790590199143913,1.1893320996245247,1.1996610262354566,1.2100758386104953,1.2205561230150683,1.2311451396431659,1.241756579648099,1.2524915597669195,1.263415023175935,1.274410304853212,1.2855125206530407,1.296548418258171,1.3075201130815124,1.3184340571324373,1.3292399035837104,1.3399838742073944,1.3505964776894275,1.361099820094709,1.3715597965353556,1.3820212537650383
Fresno - CA,1,1.0047062446799122,1.0107478792860178,1.0204663811728987,1.0310090728685206,1.0429123115895416,1.0543968221866746,1.0655594987998296,1.076640807920241,1.0870313777816039,1.0974835628820365,1.1082763515209333,1.1192311872558853,1.130630104753768,1.142210821601379,1.15368432596761,1.1651213721939762,1.1764765595780053,1.1877729815506088,1.1990219391524455,1.2102177327282264,1.2214375041641878,1.2327377586636235,1.2441289128379232,1.2556527314025652,1.2672310897721257,1.2789675644409906,1.2909060820628506,1.3029522052457663,1.3151220502564156,1.3272190772572552,1.3392252045832305,1.351114292435948,1.3628342577584591,1.374414679796314,1.3858234242860739,1.3970748386358798,1.4082453768425365,1.4193993074329205
Grand Rapids - MI,1,1.003610771722662,1.0083922186621235,1.0173764531884664,1.027626148107318,1.0392879487051,1.050682526956204,1.0616811997795161,1.0726725956068315,1.0831144400655557,1.0936871783383542,1.1044071145808156,1.1151261296845432,1.126086022567162,1.1370017007905582,1.1477838138975518,1.1584623910108651,1.16902140431653,1.1795101347368049,1.189932635282119,1.2002927747351542,1.2106466504447995,1.221034424059849,1.2314572930606567,1.241974118212313,1.2525132349213275,1.2631735734877112,1.2739948349908918,1.284896051336167,1.2959160024642304,1.306891094135957,1.3177274623143722,1.3284297126931444,1.3389406425569044,1.349286135904072,1.359512341785211,1.369616128328627,1.37966317272604,1.389709388098593
Greensboro - NC,1,1.0031328389473497,1.0072488785438949,1.0147168423230204,1.0231580742784572,1.0327382297912993,1.0423629101825886,1.0519259407421817,1.0615793910549292,1.0709055264279128,1.080363980606333,1.0901407305824722,1.100027765257534,1.1102114041228668,1.1205259917973758,1.1308033612401571,1.1411174922492462,1.151433678252725,1.1617524900823688,1.1720546336241835,1.182347529691244,1.1926633731956577,1.2030376698738279,1.2134645972416496,1.2239929043327045,1.234575326276026,1.2452666629220102,1.2561444332256972,1.2670863650208901,1.278105359105703,1.2890693250074095,1.299879965494361,1.3105963045720885,1.321176785687375,1.3316489229317738,1.3419802930604665,1.3522081143051812,1.3623821631966944,1.372552558764848
Greenville - SC,1,1.0028108857614704,1.0067441807152238,1.0135602114972213,1.0214410920257442,1.0303565539715571,1.039316773348468,1.0482963446080047,1.0573523309938064,1.0661561474629335,1.075118351648319,1.084409240117068,1.0938603026297025,1.1036046205944323,1.1134617749209326,1.1232781414332837,1.1331245777940224,1.1429943356543353,1.1528959496906626,1.162842718119783,1.1728227320908498,1.1828583206992005,1.1929783629081374,1.2031638045563064,1.213460693200314,1.2238265539388078,1.2343051517986483,1.244970718616779,1.2557142884079544,1.2665277234574293,1.2773170430839398,1.2879591891620723,1.2985339509924985,1.3090145336608134,1.3194048075435425,1.3296895888558562,1.33987542746572,1.3500294098995698,1.3601988738395197
Gulfport-Biloxi-Pascagoula - MS,1,1.0024597183805999,1.0061538130780994,1.0138385318217846,1.0227306384804067,1.0328487733485414,1.0427816488472694,1.0526154906337095,1.0625380739452481,1.072117927423384,1.0819070553743686,1.09216710806808,1.1026825213617204,1.11363798283652,1.124793570173333,1.1358898058973546,1.1470427630085527,1.1581831407798528,1.1692629090043716,1.180280466675213,1.1912274656849902,1.2021422158415744,1.2131188334789296,1.2241176364975594,1.2351715598964697,1.2462400067150803,1.257382328566183,1.2687014473216698,1.280066194773696,1.2914747412000942,1.302782767264944,1.3139459022056958,1.3250192664026301,1.3359710684330957,1.3468290972025034,1.3574958056478263,1.368012591233092,1.378434803053852,1.3888197342854598
Harrisburg - PA,1,1.0050875054233595,1.0100452719858315,1.0179989518200299,1.02671877859527,1.0363678656921307,1.0458867554868994,1.0552458326777625,1.0646648739781803,1.0738339731338784,1.0831656355407093,1.0928063790076472,1.1025825460064087,1.1126267177333493,1.122768354060377,1.1328507597837771,1.142938391736909,1.1529993424119362,1.1630242596082858,1.1730258879914444,1.1830020270436301,1.1930037471150294,1.203089728679825,1.2132446598017848,1.2235068661656088,1.2338303202743606,1.2442722355903677,1.254894868429208,1.265590026666608,1.2763584438084947,1.2870819337123358,1.2976898964326307,1.3082477973733886,1.318711717867214,1.3290933023207028,1.3393204837764994,1.3494354388254224,1.3594929053472948,1.3695389108390537
Hartford - CT,1,1.0048734271812887,1.0108457309509735,1.0210836825002316,1.032352326948964,1.0449623406166584,1.0572149257031949,1.0690277696527974,1.0807763986963024,1.0918871649642838,1.103064844910683,1.1143755584573531,1.1257075446799618,1.1373287757948063,1.1490135868104965,1.1605995751338611,1.1721288892384945,1.1835430292655664,1.1948646172771753,1.2061070677592673,1.2172547437075147,1.2284126591154487,1.23962034306,1.250877001784603,1.262243833920409,1.27363630439326,1.2851389482773141,1.2967887546284937,1.3084984896003204,1.320291569011458,1.3319993989675292,1.343595547374924,1.3550729498002154,1.366375408278611,1.3775561044999567,1.388605989639413,1.3995288737284912,1.4103892098002584,1.4212408145498119
Honolulu - HI,1,1.0061563898033288,1.0128442457629967,1.0229258656375393,1.0339876156647065,1.0460410234796842,1.0578226883822945,1.0692238710333162,1.0805939150112445,1.0915771505963232,1.1026004517427184,1.1137121782858435,1.124822709891175,1.1360593425789653,1.1472727794154673,1.1583622941737224,1.1693385710034145,1.1801783437627973,1.1909049488840757,1.2015488924262172,1.2121231078335764,1.2227111001707918,1.2333578553312712,1.2440691371326076,1.2548817777750287,1.2657385608253562,1.2766940316793474,1.2877979559815844,1.298964298210925,1.3101955888238734,1.3213818935434136,1.3324849743601495,1.3435411011506408,1.3544981183947178,1.3653757074207464,1.3761221344513077,1.3867499111880057,1.3973294686702071,1.4079024188493143
Houston - TX,1,1.003953658709469,1.0111464335125644,1.0246248580947055,1.0397210124096579,1.0572089764779433,1.0736651151312766,1.0888477158826293,1.1036204930184659,1.1168190449187685,1.1298153571625467,1.142628838006129,1.1551399438416947,1.1679705827089875,1.1806868347515425,1.193122557794412,1.2052798145508292,1.2170640952508465,1.228580598269346,1.2398560451186642,1.2509356279705415,1.2619695498522159,1.2730165980908277,1.2840801480353032,1.2952291130595626,1.306305508081898,1.317496196169279,1.3288486197260643,1.34025401750906,1.351823682273155,1.3632203604047568,1.374553469464906,1.385656867278655,1.3964389506265211,1.4070091370695446,1.4173948981976012,1.4275758881574383,1.4376456791220793,1.4476767473337557
Huntsville - AL,1,1.0016137420059286,1.0048958679767792,1.0114985239368295,1.0192225428666597,1.0280311531334887,1.0369332389528092,1.0457263845142626,1.0545832790278749,1.0632314859339485,1.072103243747727,1.0813058603415104,1.0907010984322483,1.100386815238955,1.1101736540358114,1.1199686547605046,1.1298201016598182,1.1397045399305996,1.1496303033307453,1.1595987665007332,1.1696125068914593,1.1796937764956583,1.189878487795813,1.2001458493546966,1.210514590648819,1.2209571329535946,1.23151944081,1.242273596928091,1.2531166751020906,1.2640484175869098,1.2749617742553379,1.2857837173319913,1.296578253514118,1.3073007069861893,1.3179794297080598,1.3285585769103185,1.3390658132325814,1.349559904555275,1.360074014079927
Indianapolis - IN,1,1.0024240352724518,1.0084864761549481,1.0195183869728854,1.031916746744779,1.0464027996016971,1.0600656893043279,1.0727079771539523,1.0849615046296928,1.0957891068609196,1.1064705592832278,1.1170702318060193,1.1274922283215745,1.1383162544467231,1.1491443272182233,1.1598143925659155,1.1703157221715659,1.1805681359725875,1.1906724236955424,1.200657570621272,1.2105406103076741,1.220453952787683,1.2304153844836334,1.2404300813385327,1.25054989689051,1.2606228466312563,1.2707814347017616,1.2810646218366637,1.2913687009597046,1.3017765812670576,1.3120438641407186,1.3223783401654212,1.3326848660978838,1.3429140352093993,1.3531489449122505,1.363243915937792,1.3732255808654985,1.3831473930704288,1.3930628059276404
Inland Empire - CA,1,1.0043763089116378,1.0098537710807227,1.01854576066251,1.028208212312718,1.03907010224514,1.049718439657138,1.0600503452323025,1.0702183330449595,1.079769209041008,1.0892599490411017,1.0989785987230003,1.1087673113524372,1.1188634313172678,1.129076213473433,1.1392058881754337,1.1493365473685004,1.1594242991592691,1.1694980219523459,1.1795923370168886,1.1897081468030417,1.1999100995574794,1.2102355238997922,1.220646188760246,1.2311706443797579,1.2417439143479645,1.2524500085691743,1.2633436483384786,1.2743398392605028,1.2854517899237174,1.2965188642025018,1.3074765779320257,1.3183224698846234,1.3290052644839352,1.3395518711524346,1.3499603209079896,1.36024833458979,1.3704839241223201,1.380715247526897
Jackson - MS,1,1.0054714420723305,1.011780530518454,1.0224596417843945,1.0342079245639089,1.0474004291447343,1.060045971195729,1.0721809997457652,1.0842434708831872,1.095530406608788,1.1068363049132723,1.118326151587764,1.1298408653567196,1.1417120074796587,1.1536557070152118,1.1654432775330117,1.1771246803187394,1.1886569940860598,1.2000712175417707,1.2113869945550146,1.222622833511169,1.2338809279491267,1.2452037449617166,1.2565734574538208,1.2680444550978054,1.2795017133882278,1.2910700219909141,1.302809334448681,1.3146061023849815,1.3265005219251127,1.338275715669869,1.3499726745831837,1.3615381444764563,1.37293385954679,1.3842012649516244,1.395303684565335,1.4062507699999285,1.417110196087827,1.4279503189517122
Jacksonville - FL,1,1.0043299310902911,1.0092405763357475,1.0178281345372555,1.0273458761261207,1.0379730090706802,1.048366888648403,1.058601644696421,1.0688396872889423,1.078636876453497,1.0885146772512875,1.0986208015991594,1.1087859011622865,1.1191952092405946,1.129655367465802,1.1400106301456103,1.1503290104926585,1.1605785559909416,1.1707857415822922,1.180970103947925,1.191123883191096,1.2013055980625456,1.211562629578864,1.2218738890794882,1.2322946087706552,1.2427763121209405,1.25338692105008,1.264177833462391,1.2750618646356309,1.2860523433336188,1.2970074003852925,1.3077770415512344,1.3183874678945684,1.3287835385019602,1.3389896285784764,1.3490574099071424,1.3590065104620754,1.3688909756417753,1.3787756234072812
Kansas City - MO,1,1.0028381906579042,1.0074571457677817,1.0159878215819043,1.0256694326421287,1.036900393298489,1.0477855217577565,1.058168050247541,1.0684450585454672,1.078023373701183,1.0876596092994786,1.0974852652084535,1.1073438405702005,1.1175612379671616,1.1278684965730406,1.1380767299061216,1.1482248185092738,1.158262137602423,1.1682193823509917,1.178109186707125,1.1879388463333291,1.197776869279967,1.2076625809473773,1.217579788523656,1.2275788498743945,1.2375758648807715,1.247657046920452,1.25787035162869,1.2681251170531218,1.2784550633899652,1.288701376522469,1.298854091643308,1.3089181911561445,1.318851947430303,1.32869441895164,1.3384120634669254,1.348018938472208,1.3575716298376581,1.3671175593695657
Killeen - TX,1,1.0030909183466687,1.0083735490642818,1.0175573536768194,1.0278759302868465,1.0399296942797789,1.0520706645741515,1.0640923802513045,1.0760997068887201,1.0874775130376146,1.0989370750941092,1.1107579982621965,1.1227007922365462,1.1350053833539957,1.147390858316031,1.1596570786608469,1.1718500457124532,1.1839402183362369,1.195947653981529,1.2078611248370197,1.2197350258332318,1.2316451174445415,1.2436554963025073,1.2557589678872605,1.2680044767354843,1.2803124470971148,1.292772156423251,1.3054639435190947,1.318256889924609,1.3311762854672116,1.344048262583406,1.356818535350546,1.3694881938473993,1.3819994638992619,1.3943793794595805,1.406566024054332,1.4186016927397156,1.430562691029491,1.4425038498856888
Knoxville - TN,1,1.0040738342768019,1.009479386188203,1.0191519361584598,1.0299108554202465,1.0423484791942381,1.0543159362547383,1.0657781334957932,1.0770952050681322,1.0875285776207926,1.097942734928118,1.1084417427135285,1.1189040392670617,1.1296998720264662,1.1405235163251712,1.151221351333366,1.1618061197926939,1.1722089502185582,1.1825065013265599,1.1926788499412722,1.2027720115186293,1.2128944004954703,1.2230668502430526,1.2332959343979388,1.2436236231012556,1.253958188839745,1.2644143162881971,1.2750507636441895,1.285758307407922,1.2965625341955518,1.307260672602357,1.3179043003921327,1.3284278834649983,1.3387871256238129,1.3490381556115292,1.3591641853716967,1.369165113771445,1.3791066771763945,1.3890460156582
Lafayette - LA,1,1.002740078278095,1.0073089450958908,1.0177988119365784,1.0298099619083398,1.0438993291389755,1.057229309160218,1.0697674768657528,1.0820927803337026,1.0932585569824205,1.104473128085128,1.1158646888397112,1.1273059220975845,1.1392949326834096,1.1513772673663256,1.1632949050875745,1.1750779503946047,1.1866224171631043,1.1979954134467605,1.2092023329769916,1.2202801792600364,1.231369816490832,1.2425225478356554,1.2537412583136374,1.2650704775678787,1.2763702194527433,1.2877979056642648,1.2993919195004402,1.3110409995713237,1.3228207835523804,1.3344326092457963,1.34588676237195,1.3570773752723129,1.3679246708961466,1.3785178339652675,1.3888947460352155,1.39906343498531,1.4091038033019043,1.4190859694934315
Lakeland - FL,1,1.0030720424806876,1.0067097480012734,1.0133880328219405,1.0207462594492078,1.0290042206733099,1.0371180131091342,1.0453121490240065,1.053563592874983,1.061485684646114,1.0695507091519987,1.0780462173896774,1.08671477312069,1.0957086356654704,1.104868241750944,1.1139636854216814,1.1231194709780812,1.1322943591798493,1.1414478973662059,1.1505932326519046,1.1596965421177934,1.16881322343544,1.1780047421755284,1.1872492988486387,1.196611842449022,1.2060446163632585,1.2156131314281104,1.2253823366378287,1.2352477292854003,1.2452139164794138,1.2551640349776179,1.2649354875573795,1.274577266885643,1.2840388071364337,1.2933343791095269,1.3024846586093206,1.311518074866863,1.3204920481867601,1.3294577062374968
Lancaster - PA,1,1.0045010868075837,1.0098884182970234,1.019399696351517,1.0299465401089607,1.042076518126848,1.0537651618183708,1.0649126040286498,1.0758761860096844,1.085994080712373,1.0961043000354724,1.1063601771303169,1.1166169264273873,1.1271993560356526,1.1378364727234889,1.148366395757748,1.1588313397261687,1.169173303180721,1.1794473220818664,1.1896522625667114,1.199811761315581,1.2100273426675834,1.2203304059028552,1.230709961273349,1.2412080489263584,1.251723144522775,1.2623532835928033,1.2731652768269561,1.2840396325202694,1.2950223157300538,1.3059253668766029,1.3167711143369025,1.3275191751478885,1.33811555999177,1.3485934125531356,1.358927264526986,1.369129326744485,1.3792628338670194,1.3893968643108892
Lansing - MI,1,1.0035689071432594,1.0083328366939608,1.0163357813279859,1.025296699566323,1.0353743101473254,1.0453780166724669,1.0552207399895772,1.065106694091453,1.0746982671351648,1.0845282270777254,1.0947419117002988,1.1051504436456356,1.1158968962252216,1.1267201349129863,1.13746946954489,1.1482137605852378,1.1589278930066897,1.1696215422705982,1.1802916204637655,1.1909237173246032,1.201552005759164,1.212218790178254,1.2229386867043412,1.2337537938873524,1.24462293955132,1.2556197189607854,1.2667916859789905,1.2780397185922945,1.289376991897007,1.3006593003468034,1.3118161365903407,1.3229242867357969,1.3339168459972257,1.3448269579762806,1.355601304705084,1.3662518261146672,1.3768540731479288,1.387455908459431
Las Vegas - NV,1,1.0036735741033038,1.009048159899411,1.018910409541038,1.0300937623291009,1.0427225110670744,1.0550724914811156,1.0669143336691864,1.0785976697255257,1.0896065814070526,1.1005972147351275,1.1117512284225208,1.1229636391058155,1.1345203389800322,1.1462221408601156,1.1579152253716294,1.1696337121076845,1.181317798045191,1.1930094765295163,1.204705560565699,1.216410830646181,1.2281913700488276,1.2400703313546781,1.2520323419998036,1.2641410481482762,1.2763236175917247,1.2886497892787052,1.301178897556578,1.3138154263116617,1.3265996816566974,1.339382062298815,1.3519811907306813,1.3644264060529658,1.3766541558367422,1.3886890924253847,1.4006174521531292,1.4124406410471642,1.4242317725212983,1.436042869581511
Lehigh Valley - PA,1,1.0046823028556842,1.0100805257270307,1.0185936426479707,1.0280139457854183,1.0385191533176583,1.048859570850004,1.0589697605479989,1.0690544480858815,1.0787173759410673,1.0884981627376074,1.0985738182604499,1.1087764532888533,1.1193226590854413,1.1299807910291901,1.1405498425108789,1.151113315395043,1.1616067458880646,1.1720886649893683,1.1825731520165168,1.1930445337669409,1.203556116839209,1.214141992662639,1.2247860452888257,1.2355451232830206,1.246355382695775,1.2572677392981468,1.2683446202529123,1.2794821573871125,1.2906962895508176,1.301868006663502,1.3129439135774297,1.3239657169502852,1.334905435245278,1.3457859141475093,1.3565546440009135,1.3672392521456127,1.3778895032134935,1.388547015313073
Lexington - KY,1,1.001369023889651,1.0053267187881765,1.0134084336713978,1.022999917153264,1.0343446565276437,1.0454899110676608,1.0561673499855624,1.066653304516284,1.0764044811346825,1.086212503035696,1.0962146410499365,1.10628804620553,1.1167215767533953,1.1271905829683744,1.1375384245161493,1.1478080511658073,1.1579636714431092,1.1680485509242675,1.1780896384840036,1.1881098827734478,1.198171076720183,1.2083250126928147,1.2185526369947626,1.2288770035461982,1.239234529845826,1.2497136418888255,1.2603696059221836,1.271105153351203,1.2819434433650976,1.292696570724111,1.3033713779159657,1.3139581801888085,1.3244110802403797,1.3347749226825205,1.3449951781515366,1.3550850052776635,1.365114197435667,1.375137073451158
Little Rock - AR,1,1.0027129733856648,1.0061334866926113,1.0138083048824897,1.0227563632713375,1.0331073406603515,1.0434161973134266,1.0536314154800448,1.0639681315175207,1.0738794391773256,1.0839471794916016,1.0942974935619394,1.1047714060122762,1.1156151186245955,1.1266230026092745,1.1376286755316998,1.1486505997616918,1.1596518505596087,1.1706288902258446,1.1815664624308462,1.1924843561817873,1.2034313254013687,1.2144584456276575,1.225557646483427,1.2367752497228985,1.248042712416198,1.2594325574052565,1.271021287444063,1.2827091836249613,1.2945155927426746,1.3062959113257906,1.3178926011887113,1.3293210292141022,1.3405317781605863,1.3515472903100418,1.3624118974606614,1.373152574571944,1.3838365379364113,1.3945182902386244
Long Island - NY,1,1.0075143471316708,1.0140931279475542,1.024585985182835,1.0363779462884797,1.0495842271282727,1.0624521738836916,1.0749245161693202,1.087317197486629,1.0991183848626158,1.1109741422522112,1.1229238500776075,1.1348996614971425,1.1471468602833252,1.1594506543619725,1.1716714120075409,1.1838180219438963,1.1958433401799011,1.2077949607686609,1.219706188295801,1.2315535070234982,1.2434361556156763,1.2553909266382115,1.2674090438827297,1.2795510406839141,1.2917381561973815,1.3040619780336005,1.316543659105063,1.3291335800798072,1.341862232656159,1.3545752455791258,1.3670841553996467,1.379367584174246,1.3913643234752886,1.4030924882969824,1.414710500452031,1.4262093587010762,1.4376581475561916,1.449111437030986
Los Angeles - CA,1,1.0051513263607763,1.0119877050944366,1.0233702736363377,1.0360439531969796,1.050238057817473,1.0639815689556833,1.077269649454504,1.0903858878974904,1.102674562546778,1.1149701239960133,1.1274938516863682,1.1400988272189618,1.1531407046196571,1.1663470453619575,1.1794639396906532,1.192564764819471,1.2055869656488878,1.218574896449994,1.2315531529368882,1.2445150942667635,1.2575440179247006,1.2706687828819077,1.2838832402098606,1.2972336298510638,1.310636162406156,1.324183071803006,1.3379254351412249,1.3517677390643972,1.3657342513437662,1.3796513262377978,1.3933873766760647,1.4069669983726656,1.4203236189281072,1.4334993789992119,1.4465380589570744,1.4594432661730963,1.472290591475273,1.4851323417489208
Louisville - KY,1,1.0019503091265871,1.0056679557312236,1.0127734732763354,1.0211579636606725,1.030867449181174,1.040429216335782,1.0497276506125386,1.058961470803526,1.0677729627641013,1.0767441612385587,1.0860075454216196,1.0954165144866101,1.1051727334653723,1.1150076881618562,1.1247787399338924,1.134536076451874,1.1442520640187421,1.1539551490873514,1.1636609772067716,1.1733758472344207,1.183140803337988,1.192983783997956,1.202886502208918,1.2128935579451705,1.2229454168446687,1.2331141093898186,1.243457442836599,1.2538747370608008,1.2643710717861476,1.2748190475416423,1.2851653272281827,1.2954422178886535,1.3056252352547049,1.3157402859173295,1.3257522181883572,1.3356808429903115,1.3455748240764682,1.3554863810067097
Madison - WI,1,1.0054400553934457,1.0110984461116135,1.0199499804448222,1.029791632267153,1.0408187852115103,1.051796503742723,1.0625574843197068,1.073275840326173,1.0835473529553203,1.093810878732004,1.104162343957921,1.1145523982920578,1.125182982993553,1.1359052903901854,1.1465862342982684,1.157232204199773,1.1678015843897558,1.1782758789993533,1.1886800574515315,1.1990133630971096,1.209321699319722,1.2196692131554725,1.230021266886308,1.2404294808007836,1.2508426549710001,1.2613282152461784,1.2719350916066756,1.2825902253704806,1.2933142142097371,1.3039916270883096,1.3145304050225364,1.32497073449113,1.3352777255596429,1.345459953585458,1.3555182592898865,1.3654681119450693,1.3753596185412005,1.3852481826127399
Manchester - NH,1,1.0048938064795325,1.0104029403598345,1.0193990466360685,1.029437892516302,1.0405203212998504,1.0514442098120265,1.0620579047258705,1.072629504948867,1.08276701684905,1.092954423958752,1.103310561206559,1.113737113947236,1.1244183430812877,1.135186221220039,1.1458994957280917,1.1566074293404773,1.1672733385369587,1.1779089592330136,1.1885440880044678,1.199170362133106,1.209828541085859,1.2205682389724735,1.2313605025164402,1.2422362526926722,1.2531472808902824,1.2641423579197015,1.2752715195403344,1.2864553550666091,1.297709324985982,1.3089167728930993,1.3200165595875648,1.3310538015827744,1.3419838040149903,1.3528369256595814,1.3635858998386698,1.374242392192791,1.3848607955278152,1.395487631855997
McAllen - TX,1,1.0038063329276659,1.0089479395301624,1.0178654062827497,1.0276877763158596,1.039115199538446,1.0502799513672898,1.061214215794258,1.0721443996333,1.0823389587748073,1.0926228301391434,1.1032617126530277,1.1140168261068644,1.1252443663370189,1.136665800309585,1.1480098347434287,1.1593575548695927,1.170631297885617,1.18186265543996,1.1930293817468325,1.204134109443606,1.2152638471954087,1.2264588743540248,1.2377220868205632,1.2491332535073805,1.260582198540479,1.272181467167491,1.284003588548001,1.2958942901320392,1.3078937196395208,1.3197894232345648,1.3315703438402111,1.343222265214653,1.3547132008138272,1.36607395249498,1.3772558164667388,1.3882905160094299,1.3992384701507297,1.4101668111436116
Melbourne - FL,1,1.004137968784002,1.0084629390840416,1.0157172819343947,1.0239818716286564,1.0332843626490553,1.0424793826298955,1.0516916628220578,1.0609219661078109,1.0698067790862693,1.0788027821553445,1.0881957700848306,1.0977496308126622,1.1076293376293778,1.117755932220199,1.1278851968989598,1.138145200526465,1.1485009458786526,1.1588434361514268,1.1691711455802511,1.1794826437608723,1.1898131186379195,1.200226270880803,1.2107090361306765,1.2213070919633595,1.2319672273406324,1.2427492331602799,1.2537314955753782,1.2648004404882218,1.2759771425214748,1.2871353446597191,1.2981121715386554,1.3089595945128167,1.3196251654262519,1.330130149622192,1.3404961938850029,1.3507624912912222,1.3609825389599206,1.371204112393156
Memphis - TN,1,1.0034334803353333,1.0079399442693462,1.0161750346063243,1.0256870011782329,1.0366415557377637,1.0474037503032918,1.0578972231076977,1.0683769239218464,1.078353667173095,1.0884075559632662,1.0986707118249108,1.1090029515726436,1.1196291057466037,1.1303337490682912,1.14096919653649,1.1515588493378976,1.1620628470779475,1.1725105252155625,1.1828999803049343,1.193265698305407,1.2036737399832564,1.2141673247550628,1.224715437650897,1.235355475782515,1.2460217142858423,1.2568010398636416,1.2677673510002216,1.2788083443929132,1.2899381279341757,1.3009697160652283,1.311895495002839,1.3227144570404037,1.3333830468591408,1.343958927670291,1.3544190341893576,1.364769300688566,1.3750700775967675,1.3853795879622057
Miami - FL,1,1.0045303189218633,1.0102777929328841,1.0200539052604047,1.0309903451394844,1.0432484199034109,1.0552293617626245,1.0670116045580815,1.078811803276877,1.0901118999330204,1.1015273288659917,1.1131169894506978,1.1247249019355006,1.136585085277317,1.1484821670550047,1.160242408911426,1.1719271766944743,1.183493751092031,1.1949568322830928,1.2063426635402312,1.2176120772724282,1.228843112684962,1.2400876643694596,1.2513443511010482,1.2627115358224124,1.2741140404369367,1.2856291148785444,1.2972981958934013,1.3090425536637926,1.320897113447201,1.332717734562321,1.3442486930899589,1.3555376412882052,1.3665250878286366,1.377242800883313,1.3878338358854259,1.3982980941760554,1.4086968429441755,1.419081187510057
Milwaukee - WI,1,1.005141014828078,1.0110723815345994,1.0199442096582878,1.0296220747032114,1.0404264550128284,1.0510959633186878,1.0615985517864441,1.0721266042434237,1.0822531389691887,1.0924809487243365,1.1029222493397033,1.1134652122694602,1.124326717117639,1.1353155419119352,1.146274352118173,1.1572407143820513,1.168158085092519,1.1790290784233743,1.1898708317361861,1.2006546859404215,1.2114368941833762,1.2222453409855687,1.2330489467251713,1.2439133562109042,1.254800615512062,1.2657851801712787,1.2769247556546273,1.2881246507778474,1.2993997760137161,1.3106231987011236,1.3216908359943849,1.3326511953406515,1.3434594485003404,1.3541480305928046,1.364714908371756,1.3751777033050225,1.385587633834806,1.3959890440944314
Minneapolis - MN,1,1.0049905469842921,1.0102697931398992,1.0189167097513177,1.0287383969129624,1.0397789507728734,1.0504738031237588,1.060822416207716,1.0711252430473666,1.0808660360558993,1.0906991697786204,1.1006258733764513,1.1105793112243134,1.120826979467635,1.131132571919358,1.1413376804657904,1.1515120599891988,1.1616094633099305,1.1716786727520376,1.1817727727027942,1.1918611877842915,1.2019915479822172,1.2122010354144308,1.2224496255284432,1.2327989300154183,1.2431686693027046,1.2536439627840803,1.2642617621097318,1.274944783786753,1.2857226044998045,1.2964304398629178,1.3070256533566464,1.3174959533717805,1.327792480761711,1.3379582561586725,1.3479994253672694,1.3579288945771726,1.3678041270614374,1.3776736746764426
