Market,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1,2025 Q2,2025 Q3,2025 Q4,2026 Q1,2026 Q2 EST,2026 Q2 QTD,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2,2035 Q3,2035 Q4,2036 Q1,2036 Q2
Detroit - MI,165.798594497333,168.497437370932,170.463921291064,172.680564518552,176.321015796697,180.202975686903,182.445898462719,184.113649172321,186.101654761929,189.761024722043,192.929191499936,196.200329777463,199.375750269112,202.479470907364,205.351885810994,208.343396747672,212.400516914546,217.168504495711,222.489800860272,231.113848427001,241.44367113886,253.131727010857,262.471558966954,268.10316369914,275.129290011384,277.75391603362,277.904095576611,269.743635769439,261.230235075072,253.325127562583,247.914992263914,244.795594917602,245.096935506663,247.766575594989,250.092835258688,252.964978791446,254.771590483106,258.370578668527,260.879688964616,263.920691437471,265.707921340139,266.926971692013,266.674546917686,266.390418855436,266.350528507088,267.822924168745,270.176669439234,272.791389775616,274.310151460561,275.856532829177,277.723181768179,279.660715431847,281.539462166725,283.515820820002,285.539444832825,287.213249128534,288.840659397306,290.438652318961,291.999649522699,293.582552398309,295.172310196563,296.762889429097,298.340468474103,299.900028707504,301.44740681212,302.977744553216,304.501856325159,306.018767469039,307.538787154867,309.056815659443,310.560061039605,312.06318553496,313.504178670116,314.942612630873,316.379962076093,317.802963828976,319.207164436559,320.610649620939,322.009879438455,323.37895622974,324.749091247741,326.120810428632,327.508753684163
Durham - NC,165.884604886147,167.795569602696,169.794510744174,171.250474366205,172.718883746721,174.462113489947,175.57650778152,177.649846808708,179.632374748345,182.160247001484,184.474257386776,187.157025940828,190.122251421018,193.665346469158,197.073444906001,200.441188708509,204.154559759762,209.461293623721,215.427820613067,223.600094966527,232.359711729999,244.77466594646,257.814474818862,269.53158144621,275.981005163185,275.895495988188,275.502120909658,272.099582900915,268.505511167404,261.607980069703,256.200480234263,252.444218780819,250.180357416474,249.266381631864,249.349445165395,250.57791106697,251.951749693855,252.853257599465,252.515396110562,252.342533527395,252.195811215495,252.116969127003,252.577845569835,251.313602176415,250.468648797964,251.685920958402,253.561551506584,255.80008434618,257.249729297442,258.949620295195,261.028991029379,263.105035309182,265.143052338336,267.156337390696,269.082111248915,270.597283603936,272.00816786268,273.371359942936,274.688642801933,276.025886619643,277.384296647748,278.763972160028,280.150808868428,281.190759093161,282.428529203988,283.948428489038,285.328913053349,287.10121703551,288.750422143514,290.131896052232,291.601577600774,293.07537275946,294.388035521053,295.695602334156,297.040288283888,298.358605222055,299.687991256058,301.056932749562,302.430542815986,303.787482694202,305.155657115568,306.479330057459,307.782123304212
East Bay - CA,191.039352461913,193.979890124538,196.793723026892,199.712692237131,203.920441803353,207.767931068105,211.527064945004,215.326385634803,220.016481309101,224.238380662797,227.329898815497,229.962449743325,233.64988527274,237.40004187576,240.88067286581,244.251757719035,246.908420198572,249.388241003404,251.784032094047,256.896072393294,265.405585606247,275.497568465185,284.573389364386,290.634542127216,293.076951070187,290.604170040448,282.717761425417,272.17514205005,261.451576443001,252.465763431683,244.727456131794,238.831992969964,234.885054598916,232.137184148937,230.961308174306,230.98780901398,231.955408079581,232.396181083247,231.080024631113,230.202463026263,230.509126252402,233.421536270511,231.537472740825,237.166712135533,240.957539968763,244.524330553053,248.037132731605,251.188224250376,254.826262989159,258.714092469973,262.252428677636,265.28930080768,268.04036410179,270.737760798862,273.35469381725,275.980187995972,277.446750126462,278.838433437951,280.169308414915,281.488498984195,282.809114932523,284.119614110209,285.418735401939,286.710616980801,287.998884584211,289.282597573507,290.555506021664,291.837708965519,293.125317966073,294.418844016553,295.716785462443,297.022353076773,298.32513468475,299.633203794164,300.946684832898,302.256918603097,303.568740801027,304.880355381487,306.184325860387,307.493384790753,308.798217537334,310.099278131638,311.372334551527
El Paso - TX,159.19328125981,160.075158763379,159.24344437396,158.971022129126,159.882977726196,162.480904622572,165.002198785061,166.761561294507,167.749982148578,167.673379168854,167.336551648626,166.605509808127,166.716664300852,168.175919280844,169.764994030628,172.600910648059,175.248323245066,178.68699336192,183.382541857535,189.294365423815,198.074194013429,208.466270235149,222.327533384349,232.291902835651,237.043935136683,234.489874698886,228.931893089871,223.712667919817,217.892019850761,211.874733471523,206.043836767632,202.055231946039,201.070563504801,201.336965126027,201.593710501758,202.187355726249,203.359712266093,205.124123436696,206.160674635368,206.660597116508,206.718213529792,206.982872925961,206.922508796209,206.52186883027,205.991571048158,206.442252593877,207.639544106087,208.963948067995,209.815608317428,210.896111687609,212.253251658606,213.645999541209,215.047523819288,216.447144119487,217.840086986601,218.946786117569,219.986146403597,221.022437538974,222.055851691737,223.130487348991,224.23120872653,225.36363927773,226.510514415458,227.679362254763,228.842945801003,230.018287796007,231.205071517291,232.403856234184,233.608395323861,234.808933449258,236.023402459198,237.238522683502,238.407138662021,239.593714294121,240.781120577458,241.961338057334,243.147266382746,244.335044788055,245.508246027638,246.682580649392,247.855081919456,249.035667533098,250.221364028132
Fayetteville - NC,134.997980444199,136.067171552233,136.854355147983,136.826272248046,137.503453696626,138.466978739625,139.134889293976,140.466533616227,142.157065262052,145.176259623035,147.652706546767,150.842228904243,154.414216373616,157.54216640388,160.132184049234,163.430493208618,168.385305885829,174.239850926646,181.497955313225,190.128161073977,200.681242527726,213.879551994831,226.924742359693,239.661912426638,247.367664926805,251.199377409863,249.243933934731,244.830433199682,237.958018040596,230.913294659779,225.097448497976,222.236857683356,223.728236874475,226.413430425658,228.856680947596,230.520242576262,232.065083372129,234.275839126408,235.188857387689,236.179662068233,236.472279326484,235.695036880241,236.986004452022,234.929638500508,234.191102223231,235.15972120405,236.842868517244,238.790971225314,240.051430235353,241.506225539629,243.305424196205,245.113777898361,246.916014731645,248.738902666875,250.515907865771,251.962492824101,253.340564052549,254.689899890838,256.000484757041,257.333738194326,258.679890489891,260.029919197137,261.384635844521,262.40962990537,263.61361966964,265.06790185568,266.371304818259,268.040371688094,269.57506826468,270.859758737513,272.224058567866,273.583268259496,274.794345632146,275.99704336831,277.232898084648,278.448155623907,279.673146436791,280.92485482863,282.196948434979,283.442266302904,284.688345580297,285.973166494206,287.233475924243
Flint - MI,148.540502208841,151.266227582883,152.581603045858,155.695753687345,158.969972987676,162.314444207901,163.468571289909,164.893506771914,166.846121471571,169.160076678631,172.617102274254,177.42978222166,183.178785126165,188.79693257442,193.201517562043,196.866833304347,200.783949368931,205.365394731548,213.359323002947,221.897119272441,232.007555871958,241.182412993798,252.57736945057,261.551313108098,269.416265318884,271.21838315571,274.21818802064,271.448396108133,267.404250508178,259.492298252629,254.070239403187,250.769520480509,249.302124524597,249.93185651549,249.829304205323,250.689983439595,252.074444173564,255.37959024162,257.79736840968,259.119641007234,260.169142730446,261.867406231241,260.832895998482,261.843338856189,261.643702234667,262.972672574526,265.080678361939,267.272914949424,268.430839762182,269.709450466785,271.309982963705,272.908844342821,274.519490682277,276.173992733585,277.803230118625,279.082039051774,280.302002917304,281.495773309312,282.64501846848,283.80950257278,284.979667820146,286.166656218843,287.354234038023,288.534235431926,289.706101358186,290.875768087382,292.024232277229,293.160297317949,294.290612513125,295.408889382462,296.530937960914,297.629154715049,298.665681677843,299.686314961476,300.682413735922,301.662146499821,302.640034887239,303.668445685688,304.710614239069,305.741165727964,306.777857395587,307.794936480432,308.788181755718
Fort Lauderdale - FL,172.795639224478,174.10467821206,175.187115976514,176.320033925888,178.39052079776,179.872967821001,181.616586101443,183.265267519782,185.835344650825,188.292880097041,191.917488475531,194.876409354345,197.956196259429,199.25805109635,202.029591731373,204.75126169262,207.945455226112,209.756831917045,213.280762985739,219.787376448703,231.240882553011,245.029441229063,260.418722594667,272.105023316198,278.742557634736,279.207890908075,279.48461755821,277.471267698463,273.267046691012,265.312610273207,258.350607843305,254.781574878466,252.632722850084,251.836702372007,251.436389123632,253.004466585815,255.06335785198,256.415970167721,255.864643704408,256.179003398614,256.13689574826,254.675439007629,257.070921162822,254.848074519126,254.596823240036,255.015774142357,256.822850082233,258.973726074653,260.448855938755,262.106627490485,264.145952199832,266.237045624723,268.358446058718,270.529777541954,272.677548954744,274.452716713279,276.148973572799,277.827789153391,279.477116997388,281.145897546684,282.835942843558,284.547398963065,286.285314335854,288.028009244461,289.776129935387,291.534301067086,293.295667171452,295.06049620893,296.820675562744,298.582419193769,300.348220785229,302.12999792511,303.83826733314,305.546050453762,307.2546980214,308.955862091413,310.656302607059,312.358196379507,314.054199913678,315.750133448205,317.448824454873,319.131391919149,320.825709385043
Fort Myers - FL,208.92203410259,213.335818478317,216.716504500506,221.239231762226,224.533991756015,227.998216362261,232.254282202911,236.601223262551,241.50249927259,248.60421137203,255.153398623558,261.940732921064,267.019103336298,273.532495173997,279.9749950775,285.835960550539,290.612947215112,296.318041953045,306.548216418081,320.307927975793,337.844957479566,355.810552372688,378.85123201752,400.21800892908,417.74059298667,422.124107835075,422.213313957897,414.052230745596,403.094764732837,388.168215981261,376.463030724261,368.089539330841,363.875366491812,360.365314305201,360.135672722229,358.411889170615,354.373372735942,346.869329218124,339.027404408693,334.885879896896,333.642719173142,333.391387245144,333.692594578679,332.171014719289,330.925359255955,332.443977384122,334.854906760847,337.854092858935,339.860117440063,342.17650585558,344.951716282175,347.711101631724,350.408788027079,353.044522853458,355.536964047662,357.487837279109,359.288278977548,361.011611631014,362.668038747197,364.347235925469,366.0512888521,367.78441760416,369.529723945625,370.83522497881,372.392717363132,374.324453387764,376.078644272587,378.355912806586,380.469068839058,382.235691320013,384.145967084503,386.039412415211,387.734766987467,389.425069067918,391.181684425325,392.885441474223,394.597730399352,396.363744536206,398.153814839298,399.894910252993,401.648182390129,403.292444531931,404.904337612397
Fort Wayne - IN,160.458886603196,161.239496826388,162.280384819488,162.020643894956,163.469276668884,166.223698156885,169.398565145102,171.633086760786,174.14378343162,177.604763084361,180.446475687752,182.998013690478,186.037239524685,189.536154228607,195.265010148612,199.789663904761,205.046670366596,208.600895204355,214.273959663404,221.608677309642,231.276688345116,239.549508376667,249.161794678172,254.812097924858,259.736204215005,260.157410193697,260.251452419304,257.39261365374,252.158939571605,243.737767035021,237.063182230562,232.831971646339,232.170996107012,233.014209216165,234.577061576868,236.516924489571,238.799831274251,242.179543846128,244.165628065144,247.870915802805,250.616706407446,252.847152759481,253.593916567882,252.76762070763,252.647585460837,253.950014313176,255.956604654181,258.081403306214,259.23957356361,260.507638725979,262.100779188716,263.691213276734,265.278986284519,266.889721707956,268.457475104517,269.671979206053,270.832524608183,271.96324182339,273.06716757341,274.193736963139,275.329013041068,276.484016199065,277.648680767811,278.806945172009,279.956630989632,281.118435789609,282.268755562536,283.40680921688,284.547481839084,285.67651638437,286.812660195449,287.930015723669,288.990259351431,290.034134156731,291.07235086055,292.092603455565,293.108677424263,294.175218853275,295.251971990705,296.331440338458,297.427105893752,298.44248430084,299.432164852528
Fresno - CA,142.944577334552,144.621701940026,146.56743418844,147.516958651008,149.907493029572,152.327460044837,154.914714228318,159.563077576599,164.133187180316,168.85522809315,170.708540785339,172.92563037731,174.569860466821,177.52608503065,180.828112246182,185.305934201629,190.193378757323,195.718671685579,202.14249548684,209.391550914326,220.001694653689,231.694680082219,242.569208500196,249.48653335779,255.390587907561,257.443045967427,256.11047469017,250.009788886212,243.803614082544,238.239967074358,234.121140491646,232.172246455687,231.849338012377,233.174779976485,235.151258586205,237.40188998796,240.455324468866,242.29496952085,245.557196733827,247.625370209274,250.486047721905,251.492974197783,251.045400369448,252.435697843899,252.995812330309,254.551144014698,256.865471188283,259.149117556711,260.587570103891,262.147614310273,263.97950632011,265.813036368878,267.669484223564,269.567451787649,271.481778082031,273.06447338008,274.599689392879,276.129588443864,277.620198027181,279.14711122696,280.704849972556,282.301415592724,283.921069147366,285.564943124817,287.224656734683,288.890691511809,290.56984250096,292.26268232627,293.953282137078,295.656590354771,297.367637685695,299.091645689245,300.757054312491,302.4307178926,304.109903367471,305.795312765043,307.485081040805,309.181539826706,310.886569730151,312.582708082784,314.282215641407,315.988619478374,317.705046334641
Grand Rapids - MI,190.885690606117,194.196733456838,197.439345235075,201.453189161285,206.839660475425,211.844373614759,215.886004278004,218.009889519763,220.223857725666,221.958378702244,223.797815640559,227.526531267267,232.647180637931,237.364544349729,240.510091643392,244.662877827596,249.75088678032,256.509990584641,264.638532869557,276.546067072632,291.245777188306,306.47412066138,320.021563026931,329.268389446803,338.554317200334,342.036252604865,341.427404595411,333.690916595034,325.689648225799,318.229699304624,312.163596516212,308.323161344281,307.50358618527,308.270689994805,309.736671297338,312.221098481088,315.962592906057,319.396361102481,323.74886028312,327.567485059286,331.832019166434,334.197694714722,333.189643917116,334.226763609379,334.263239059032,336.330464502454,339.355156087692,342.499491233077,344.115053320141,345.901479476946,348.168991689845,350.431685050039,352.683479583377,354.973826657647,357.217804588806,358.920542089799,360.528913826564,362.107952839793,363.634358209953,365.200733838643,366.779741819249,368.387775277794,370.01032222932,371.630606987079,373.243223826506,374.866006562761,376.4747828196,378.086076036244,379.713993284028,381.323478901588,382.944191741602,384.542640603332,386.04829559718,387.532618847924,389.007149245355,390.457544056593,391.903583066121,393.404138203382,394.924587017354,396.426510831614,397.946693319198,399.365295986611,400.66842491031
Greensboro - NC,167.244525540356,169.211187672467,171.122734808964,173.176998767408,174.734457872066,177.218824498096,179.132926766907,181.522553356707,184.897808570003,188.054400234667,191.144416451359,193.739059321853,198.965519089927,204.359561972254,208.757963216816,213.705081383044,220.747354119061,229.922977903767,238.360845280237,246.590964263848,256.338863028398,269.951437011514,284.213380697392,296.488940851222,304.904262765361,308.385718394286,311.865233322346,309.508456129428,305.570255268235,298.1178252076,293.406738289559,292.389502223227,293.17481744145,293.983703770083,295.563915213295,297.215685681221,300.633634790095,305.412318827043,308.920682698335,313.678758668499,315.71039548262,316.465664048422,318.288697745068,315.415046441575,314.445524966246,315.829071269884,318.169578732959,320.79608323762,322.4107712332,324.287718084757,326.640790020759,329.01080789721,331.391283027027,333.810387541425,336.153756566591,338.03956111626,339.83301087377,341.593275780935,343.300597880257,345.026015843946,346.776840996587,348.544503978018,350.316376971989,351.642863246145,353.190142126551,355.072764867404,356.752664721589,358.916418732053,360.903407702863,362.546118814001,364.290525786854,366.03226589383,367.566418819154,369.089880977442,370.657740222366,372.193789963875,373.742327195259,375.327356718318,376.938186644629,378.513554786608,380.089570434142,381.715853938618,383.31471984912
Greenville - SC,183.486363987444,185.767539240577,187.707753080798,190.264850350977,193.388864123683,196.626745083916,199.850479380657,202.671522054844,206.331692060587,209.691736275214,213.335339564593,215.919459596586,219.037784151392,222.655022473673,226.509801440273,230.311388767904,233.697749698327,237.309176354491,242.038054306047,250.303228576231,261.436168058149,276.057936100494,288.774969480957,298.736912472736,306.053011810286,312.100626310491,318.153176196554,318.19700535889,313.768984801524,304.546510065414,297.445270587229,292.895658829385,291.819970041317,291.695730113623,292.847990883054,295.163203178256,299.094642824591,301.449281629816,301.419993530665,301.827767753449,303.089360141183,303.695477218262,305.182206714895,302.712772495804,301.784614859868,303.15649563591,305.404947084785,307.993066879812,309.642558021007,311.569923679792,313.944853313018,316.34228255194,318.719529503851,321.12181080045,323.438845078403,325.309555056504,327.079062992516,328.805753251152,330.477964563936,332.177134832425,333.904034061602,335.651799724123,337.406784573762,338.741059630943,340.308286484566,342.190410468999,343.894327735101,346.067730951729,348.077340304512,349.762142654405,351.565656101977,353.351718550862,354.943981298969,356.52990729652,358.174484389098,359.774254860462,361.38556529802,363.045384828607,364.731223925922,366.368504039101,368.023551833253,369.640204461801,371.262535060434
Gulfport-Biloxi-Pascagoula - MS,144.580948796913,146.927664259847,148.261165521898,148.483320497538,148.356280218939,149.581048629237,150.502344763439,152.163564513115,153.454374020695,155.563675723973,157.927798460233,160.128275772558,162.904308580525,165.338854614939,168.202907194696,170.871845924155,173.390338339527,176.405269554354,180.860637173296,186.908298198692,194.166635914468,201.47104987997,208.207086121535,214.870284213775,218.774935721907,222.825126102084,224.493309270482,224.406888736907,221.029296521816,216.164886091803,212.289524111608,209.755149535212,208.467617217714,208.968654560493,210.099522581565,212.139446605965,215.867922162538,220.237652815874,224.093730665848,225.698248551475,226.663991123229,228.424195762189,227.123668269823,227.662645147613,227.019550595293,227.797674229245,229.302562563827,231.00947086628,232.123450526568,233.395480117391,234.987232320062,236.615183286986,238.264988061043,239.953998849352,241.60852080829,242.998893811112,244.344440183197,245.671121315783,246.958680204583,248.26510028218,249.596882832381,250.939477117301,252.279371694436,253.296296163613,254.485735566522,255.911103677168,257.189742632172,258.814212772519,260.299855285961,261.535259285257,262.851796262386,264.15586326934,265.328896500016,266.481090714332,267.669089251149,268.840287190913,270.014372871228,271.225556238587,272.459575676927,273.66129041882,274.874425195838,276.111132103997,277.342191433163
Harrisburg - PA,154.44083515492,155.939359343829,157.477956719477,158.805187012781,160.938811215916,164.015906708654,166.093076809245,167.960418382144,169.849235517341,171.485425242918,174.047345916679,175.398964997778,180.080802092918,182.060835211098,186.047571216617,187.462223335786,191.200971658056,194.517542841165,199.213686517409,205.29226934268,213.103986370656,222.267943732098,231.172191198142,237.250824714562,240.540747891288,242.873775160578,241.275974647375,237.113781433703,230.02662451269,224.242293088907,219.269618515288,215.467900955526,214.016650118976,214.891236374251,216.801353847593,218.933118615647,220.986459065823,222.74297299042,227.346285787539,231.993049093627,236.435185249987,236.742853464248,237.219490762143,236.93631326902,237.252570541959,238.748682297179,241.028088047101,243.342979386128,244.65767905911,246.027290961709,247.622098952289,249.229976202993,250.833396020238,252.494952342098,254.156250575765,255.463061825525,256.703660489004,257.921888802433,259.107651670357,260.302291499857,261.508115318615,262.721186711686,263.950209991349,265.190026243778,266.425796531705,267.664276905714,268.910288359386,270.150119300544,271.395600045814,272.647933283488,273.890123709327,275.127803827548,276.307630240231,277.470440726984,278.636944287565,279.816709646003,280.982553207699,282.237044966435,283.562263307931,284.880669420553,286.225569552747,287.462368700311,288.673214146636
Hartford - CT,154.482192801288,155.155639118941,155.561593052329,155.89490996314,157.090351787645,158.702804554067,160.00899459571,161.087882968862,162.867502421273,164.164702061647,166.298406436883,167.315516065741,169.329604662935,171.837090118625,174.798189081617,177.529480805541,180.068619164901,183.387560425624,188.265405317738,194.354143564774,202.576792858957,212.427237504254,223.254704046025,231.711797643129,237.535960249764,241.508815808277,241.55896443542,238.617283183287,231.725065691319,227.26808400827,223.649145475735,222.262336833073,220.633882720429,220.293816493647,220.119557970212,221.863486979065,224.396184335255,225.562072336494,226.159437126149,227.559480461346,230.72502060168,232.994769093643,232.846427935699,233.144300879696,233.573657827993,235.06117531577,237.438306026444,239.13486707061,240.110772128308,241.355945447531,242.826513931889,244.285966049342,245.735797258012,247.203744922071,248.651444899633,249.777251449816,250.86164724949,251.918985849085,252.939367427428,253.977520702018,255.026494911845,256.083897789783,257.148267973846,258.226172745582,259.293389368637,260.363139754735,261.43578222408,262.509018914237,263.568568993198,264.626722661495,265.683184059476,266.73344721348,267.718724548421,268.69143299462,269.658954442804,270.618921025178,271.564361347635,272.502853927965,273.435099552176,274.359398132392,275.275034295416,276.191998455246,277.120013858703
Honolulu - HI,163.462624379863,165.470846392298,167.309962931902,168.587816441416,170.250596837261,172.667687710638,174.745246114504,175.674172490742,176.864047454972,178.314547932569,180.554340506485,182.621810203181,185.222765217981,187.937540272754,190.329479359695,192.418898983306,194.764393307905,198.099501773996,203.18954867387,210.992460628504,220.025342372886,229.583294617878,237.446981596461,242.518416419087,243.748890526033,240.192205797057,234.011191805941,227.476752492133,220.949979516636,215.637023418485,210.414388507276,208.044233359288,206.883378945315,207.307792332132,208.190054776096,210.075219457489,212.227408981411,213.769720734205,214.980458851562,216.371497469579,218.605120886209,220.851063642226,219.966459496111,222.970429543055,224.872531208737,227.067353584375,229.642144899563,232.058817437833,233.549994489125,234.959071364078,236.531761431646,238.060374815328,239.557998748346,241.068756949924,242.569881933714,243.858820322624,245.185320834088,246.459063011564,247.69253518181,248.936519747367,250.181887199072,251.434553519029,252.695881596656,253.959193292344,255.226592679582,256.488845794493,257.748004771212,259.005252553548,260.26163018471,261.519861363165,262.783349609746,264.037426254959,265.264805115077,266.491282312556,267.718061499226,268.949424056845,270.186351097156,271.426341537499,272.664213005648,273.904259547831,275.140807753444,276.381240746725,277.631758366936
Houston - TX,179.241357273743,180.270171154274,180.761079409311,181.702122253493,183.355814926449,186.235282362466,189.259684280573,192.185997612627,195.339462187954,198.683480562727,200.937993506791,202.40791122054,204.340253240445,207.113765357417,209.879518102273,211.890589739986,213.803791283321,216.246410226035,219.68152732855,225.366371494282,234.082454995353,245.480411699154,255.938582433198,263.035146900931,265.685370056224,268.055896876872,266.154863197316,261.503569523862,252.651591080142,244.717593199115,238.172879669661,233.339752215317,230.798764549926,230.515358460299,230.47424341802,230.876704194768,230.449575586259,231.407285944902,231.417742251044,231.070991363545,229.603603047754,228.67227745149,228.982858953203,228.077505028363,227.562776951003,228.094641021354,229.826290823327,231.990510253714,233.66311237893,235.605222715248,237.807746927283,239.93471319191,241.895374228391,243.701692251363,245.36362509353,246.544456306213,247.534940479575,248.495991598909,249.42147089591,250.395702126136,251.39992888295,252.446730722239,253.520624473398,254.602613641415,255.69731283206,256.811853107609,257.923488102114,259.054611612216,260.204914401955,261.37201570167,262.543265311819,263.727693262323,264.865012388576,266.002705823008,267.142482429942,268.279297071304,269.424707010089,270.556714637072,271.68543263839,272.790553599495,273.895514738385,274.993810929348,276.09925403669
Huntsville - AL,140.1901561546,142.376900116663,144.45272332364,147.796857831688,151.669696676613,155.15254761652,157.381477189042,159.088068927872,162.187961638324,165.279439269515,168.440494299867,171.250200282848,174.423577826654,177.369856876186,182.447170144354,188.415590616007,195.062592175121,201.974565943312,208.610171994632,217.00526196044,225.713917019608,235.208470600293,246.711887037867,254.203703161487,261.726134972116,264.836850677461,269.143523997725,267.788422342863,263.056785005519,254.853464140193,247.663031652666,241.982363857945,238.552096412924,236.315217049496,233.675024619848,231.322663788161,229.281529096356,228.910629895287,229.367479260232,230.494353699415,231.468429482844,230.623768206435,231.489778905878,229.745112931051,228.842410766284,229.743212553023,231.310859755309,233.24744504322,234.525382481091,236.022844106328,237.846189384055,239.663561231446,241.442603445401,243.199571300812,244.875646786326,246.205599311051,247.444374190436,248.638303934401,249.786344157888,250.951349502667,252.13718925038,253.341379103838,254.553042826129,255.467517949841,256.563853303526,257.902147243314,259.110568979763,260.677764378249,262.125227261188,263.334971066412,264.641596982224,265.946444824579,267.101413906647,268.249562572991,269.442848473403,270.614663200836,271.795069119327,273.000143472693,274.230382649067,275.438655942617,276.656282234456,277.776440267056,278.878692694139
Indianapolis - IN,165.453568716362,167.285224640181,169.388593139649,171.93865788517,174.469684371599,176.813507290512,179.20677830112,180.055735312788,182.458097212367,184.284871274345,187.736827909765,190.344218859795,193.963701178517,197.99431002222,201.791159764563,205.628424058467,209.592166167148,214.908270580308,221.921568066549,230.531628643779,240.996705714024,251.978629360637,262.896482759057,272.080719911065,279.145806623896,280.947649491582,278.837683182047,274.03514854934,269.104127271137,264.275790353746,261.892820824883,261.791165978767,263.664123807795,265.93046391009,268.532445999461,272.577433939693,276.56037601115,277.971414356635,277.171327496541,276.861953413849,278.658858670648,279.653676345891,280.55697683792,279.272774173775,279.424001508888,280.675418222197,282.969943681553,285.845305892615,287.918729419649,290.202021087332,292.843655586242,295.513470466783,298.093319901572,300.552827050581,302.860272073193,304.744811731312,306.548605580554,308.300283041019,310.013977574031,311.771856438007,313.56552888151,315.388527758488,317.240724447916,319.089818707251,320.962222328639,322.830653404665,324.707002665561,326.589262368058,328.474372360035,330.357960361556,332.245323420823,334.134676426574,335.971187500109,337.795630476701,339.627201748804,341.4463232413,343.267409402433,345.094615146951,346.909028521233,348.709706923972,350.498995773286,352.292070294355,354.091732670921
Inland Empire - CA,158.92763247374,161.44910213511,163.191413701966,165.131268406253,167.878489365463,171.126382297246,174.161092988035,176.676700125688,179.585041460551,183.356607817054,188.528904549428,193.749641130712,199.145495878811,204.012793002462,209.163977952695,213.810989056024,219.006779084859,225.829793286284,234.863089261586,246.048294029421,259.369910306389,273.939799739338,288.072791466036,299.163474936426,306.06586720941,306.241492960551,300.541718714367,291.600731006416,282.417227033376,274.415898977112,267.490864776867,263.622802101646,262.443630705577,262.561992625046,263.322892110048,264.130251696896,265.402942184121,266.133691883527,266.094929560693,266.92106612061,267.823030416101,268.695686874539,268.915973806677,270.111374871186,270.931666143522,273.436433247639,276.447731916773,279.51162544983,281.678310297696,283.940873004389,286.425533339769,288.938909988283,291.466640994698,294.023818911762,296.57761713202,298.692457767189,300.693189997005,302.680770921357,304.635984519837,306.59938888915,308.598762667198,310.625801986331,312.690680591371,314.785751784176,316.897980000378,319.034725479394,321.188001129662,323.356904901535,325.540662373269,327.74873602243,329.971008223202,332.207087340425,334.383193989464,336.572110984055,338.770750391921,340.970358792776,343.176405523112,345.394869137736,347.602816000418,349.817622664834,352.047533751419,354.279152383671,356.529054591804
Jackson - MS,165.429699408075,166.502684903859,166.668423849477,166.91256867601,167.413890386087,168.094414478873,168.303318012583,169.017065977841,170.866169512581,174.526120439495,179.341047205659,183.454109951501,187.789979556461,191.01632767325,194.963856677752,197.710827143584,201.342848175439,206.157518254559,212.408423928466,221.398260416004,231.623800814013,241.770353625948,248.518472187901,251.169582374253,250.771801973981,247.931084103321,242.069832854376,236.363810982263,229.757259170573,225.000591401636,219.996797456222,217.060761862459,216.62861186982,217.662998521273,219.219127823746,221.253696717589,223.754013132022,226.193649060184,227.460444587136,228.015067930316,228.195118887496,228.217085173115,228.39146308441,227.329213012993,226.598090573092,227.251113225227,228.656610684361,230.204099687267,231.109677168164,232.156694429645,233.5189480953,234.926879032736,236.375695283795,237.88986350601,239.397184070178,240.645976732631,241.863336967979,243.072025952629,244.248649809289,245.450062340254,246.669983482072,247.895658578743,249.123947783608,250.026502398974,251.092551878824,252.379314463822,253.501741471241,254.970372803631,256.295218775208,257.370314389063,258.523609997765,259.664408559594,260.668056314146,261.656952386088,262.679262177258,263.678860427087,264.689218475417,265.73390498758,266.793988349434,267.8266447793,268.870838089825,269.927106781817,270.958477027851
