Market,2026 Q2 EST,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2,2035 Q3,2035 Q4,2036 Q1,2036 Q2
Greenville - SC,303.695477218262,302.712772495804,301.784614859868,303.15649563591,305.404947084785,307.993066879812,309.642558021007,311.569923679792,313.944853313018,316.34228255194,318.719529503851,321.12181080045,323.438845078403,325.309555056504,327.079062992516,328.805753251152,330.477964563936,332.177134832425,333.904034061602,335.651799724123,337.406784573762,338.741059630943,340.308286484566,342.190410468999,343.894327735101,346.067730951729,348.077340304512,349.762142654405,351.565656101977,353.351718550862,354.943981298969,356.52990729652,358.174484389098,359.774254860462,361.38556529802,363.045384828607,364.731223925922,366.368504039101,368.023551833253,369.640204461801,371.262535060434
Gulfport-Biloxi-Pascagoula - MS,228.424195762189,227.662645147613,227.019550595293,227.797674229245,229.302562563827,231.00947086628,232.123450526568,233.395480117391,234.987232320062,236.615183286986,238.264988061043,239.953998849352,241.60852080829,242.998893811112,244.344440183197,245.671121315783,246.958680204583,248.26510028218,249.596882832381,250.939477117301,252.279371694436,253.296296163613,254.485735566522,255.911103677168,257.189742632172,258.814212772519,260.299855285961,261.535259285257,262.851796262386,264.15586326934,265.328896500016,266.481090714332,267.669089251149,268.840287190913,270.014372871228,271.225556238587,272.459575676927,273.66129041882,274.874425195838,276.111132103997,277.342191433163
Harrisburg - PA,236.742853464248,236.93631326902,237.252570541959,238.748682297179,241.028088047101,243.342979386128,244.65767905911,246.027290961709,247.622098952289,249.229976202993,250.833396020238,252.494952342098,254.156250575765,255.463061825525,256.703660489004,257.921888802433,259.107651670357,260.302291499857,261.508115318615,262.721186711686,263.950209991349,265.190026243778,266.425796531705,267.664276905714,268.910288359386,270.150119300544,271.395600045814,272.647933283488,273.890123709327,275.127803827548,276.307630240231,277.470440726984,278.636944287565,279.816709646003,280.982553207699,282.237044966435,283.562263307931,284.880669420553,286.225569552747,287.462368700311,288.673214146636
Hartford - CT,232.994769093643,233.144300879696,233.573657827993,235.06117531577,237.438306026444,239.13486707061,240.110772128308,241.355945447531,242.826513931889,244.285966049342,245.735797258012,247.203744922071,248.651444899633,249.777251449816,250.86164724949,251.918985849085,252.939367427428,253.977520702018,255.026494911845,256.083897789783,257.148267973846,258.226172745582,259.293389368637,260.363139754735,261.43578222408,262.509018914237,263.568568993198,264.626722661495,265.683184059476,266.73344721348,267.718724548421,268.69143299462,269.658954442804,270.618921025178,271.564361347635,272.502853927965,273.435099552176,274.359398132392,275.275034295416,276.191998455246,277.120013858703
Honolulu - HI,220.851063642226,222.970429543055,224.872531208737,227.067353584375,229.642144899563,232.058817437833,233.549994489125,234.959071364078,236.531761431646,238.060374815328,239.557998748346,241.068756949924,242.569881933714,243.858820322624,245.185320834088,246.459063011564,247.69253518181,248.936519747367,250.181887199072,251.434553519029,252.695881596656,253.959193292344,255.226592679582,256.488845794493,257.748004771212,259.005252553548,260.26163018471,261.519861363165,262.783349609746,264.037426254959,265.264805115077,266.491282312556,267.718061499226,268.949424056845,270.186351097156,271.426341537499,272.664213005648,273.904259547831,275.140807753444,276.381240746725,277.631758366936
Houston - TX,228.67227745149,228.077505028363,227.562776951003,228.094641021354,229.826290823327,231.990510253714,233.66311237893,235.605222715248,237.807746927283,239.93471319191,241.895374228391,243.701692251363,245.36362509353,246.544456306213,247.534940479575,248.495991598909,249.42147089591,250.395702126136,251.39992888295,252.446730722239,253.520624473398,254.602613641415,255.69731283206,256.811853107609,257.923488102114,259.054611612216,260.204914401955,261.37201570167,262.543265311819,263.727693262323,264.865012388576,266.002705823008,267.142482429942,268.279297071304,269.424707010089,270.556714637072,271.68543263839,272.790553599495,273.895514738385,274.993810929348,276.09925403669
Huntsville - AL,230.623768206435,229.745112931051,228.842410766284,229.743212553023,231.310859755309,233.24744504322,234.525382481091,236.022844106328,237.846189384055,239.663561231446,241.442603445401,243.199571300812,244.875646786326,246.205599311051,247.444374190436,248.638303934401,249.786344157888,250.951349502667,252.13718925038,253.341379103838,254.553042826129,255.467517949841,256.563853303526,257.902147243314,259.110568979763,260.677764378249,262.125227261188,263.334971066412,264.641596982224,265.946444824579,267.101413906647,268.249562572991,269.442848473403,270.614663200836,271.795069119327,273.000143472693,274.230382649067,275.438655942617,276.656282234456,277.776440267056,278.878692694139
Indianapolis - IN,279.653676345891,279.272774173775,279.424001508888,280.675418222197,282.969943681553,285.845305892615,287.918729419649,290.202021087332,292.843655586242,295.513470466783,298.093319901572,300.552827050581,302.860272073193,304.744811731312,306.548605580554,308.300283041019,310.013977574031,311.771856438007,313.56552888151,315.388527758488,317.240724447916,319.089818707251,320.962222328639,322.830653404665,324.707002665561,326.589262368058,328.474372360035,330.357960361556,332.245323420823,334.134676426574,335.971187500109,337.795630476701,339.627201748804,341.4463232413,343.267409402433,345.094615146951,346.909028521233,348.709706923972,350.498995773286,352.292070294355,354.091732670921
Inland Empire - CA,268.695686874539,270.111374871186,270.931666143522,273.436433247639,276.447731916773,279.51162544983,281.678310297696,283.940873004389,286.425533339769,288.938909988283,291.466640994698,294.023818911762,296.57761713202,298.692457767189,300.693189997005,302.680770921357,304.635984519837,306.59938888915,308.598762667198,310.625801986331,312.690680591371,314.785751784176,316.897980000378,319.034725479394,321.188001129662,323.356904901535,325.540662373269,327.74873602243,329.971008223202,332.207087340425,334.383193989464,336.572110984055,338.770750391921,340.970358792776,343.176405523112,345.394869137736,347.602816000418,349.817622664834,352.047533751419,354.279152383671,356.529054591804
Jackson - MS,228.217085173115,227.329213012993,226.598090573092,227.251113225227,228.656610684361,230.204099687267,231.109677168164,232.156694429645,233.5189480953,234.926879032736,236.375695283795,237.88986350601,239.397184070178,240.645976732631,241.863336967979,243.072025952629,244.248649809289,245.450062340254,246.669983482072,247.895658578743,249.123947783608,250.026502398974,251.092551878824,252.379314463822,253.501741471241,254.970372803631,256.295218775208,257.370314389063,258.523609997765,259.664408559594,260.668056314146,261.656952386088,262.679262177258,263.678860427087,264.689218475417,265.73390498758,266.793988349434,267.8266447793,268.870838089825,269.927106781817,270.958477027851
Jacksonville - FL,295.43988396962,296.254796963222,297.053008844831,298.666369996155,301.22523409733,303.913923396303,305.59670350879,307.410969390727,309.529575214554,311.613586445081,313.666034272566,315.661435688956,317.610075511423,319.072834906717,320.384145924196,321.677313335015,322.944248186296,324.252913107245,325.605919850467,326.999775999696,328.445964332434,329.924690447713,331.442421869043,332.992277620975,334.564451511016,336.174936558631,337.80049299699,339.44896434904,341.113678363615,342.802634373945,344.415915547713,346.032370226366,347.682053461393,349.329633692525,350.970695009737,352.616205946988,354.257968159548,355.902628749365,357.553266422616,359.202824595266,360.869060035551
Kansas City - MO,276.048082697023,276.504425614482,277.566313022802,279.53133911663,282.223496494275,284.946611425471,286.560212555996,288.160124829586,289.996134806636,291.813282054377,293.631577517626,295.457214420863,297.229052069139,298.659217808645,300.053738974496,301.417891523368,302.750706565183,304.103229537332,305.500172799539,306.920529102197,308.352887607164,309.784676067514,311.218089923272,312.648732937569,314.077616123249,315.511047895582,316.951281406396,318.396190554832,319.84042451937,321.278358059966,322.660577458013,324.035508038199,325.407433194957,326.778328847129,328.138492178068,329.489510281742,330.827880850736,332.167325799172,333.500819972692,334.820310047467,336.096850141826
Killeen - TX,235.346619241762,234.398870417015,233.414624048899,233.500956056405,234.44312373027,235.600639164434,236.281688881098,237.241416395913,238.53015938463,239.864777132468,241.197075928961,242.515046440799,243.812874315118,244.787263736639,245.690175456481,246.582366830974,247.468752959518,248.397286241553,249.353060826755,250.337361931318,251.340156244446,252.367409651503,253.387376715579,254.421044661687,255.457471059402,256.506456306769,257.565393508097,258.624946738405,259.695895091625,260.768367383928,261.792159045651,262.81637756993,263.842604124159,264.867004878595,265.897138910414,266.927253326127,267.925915005457,268.923511463097,269.924732181019,270.921164529765,271.922275070927
Knoxville - TN,310.7894649841,309.771454622911,308.803797514922,310.22287994167,312.554400789476,315.268569662368,317.019416279091,319.023240160712,321.490876235411,323.958223678414,326.411559721471,328.867988858553,331.248714346839,333.162497324209,334.970734789217,336.732575717841,338.436783231989,340.168326980911,341.92801953708,343.70938484032,345.499421385691,346.852324784354,348.446131602857,350.379496775349,352.129176278668,354.363053524042,356.438144654796,358.17762468959,360.040815629898,361.88771677971,363.539370767011,365.181180150041,366.881957600162,368.538499150283,370.207071910758,371.925778017079,373.675729896032,375.381965999049,377.102475948824,378.786131688522,380.451356938803
Lafayette - LA,176.395384932693,175.680270410035,175.06056636827,175.543534788082,176.572697566838,177.811163415666,178.608159646041,179.525317070647,180.67628174489,181.853246617279,183.043424045679,184.2531721591,185.427724054097,186.406087662996,187.338840066296,188.253001677028,189.143192621121,190.046606613387,190.966831967966,191.889668245041,192.816535835672,193.495807643953,194.300068158156,195.283952345798,196.154802279777,197.293550332133,198.322882682747,199.172581144759,200.091559678761,200.998688658045,201.80272449737,202.59342080471,203.410342289357,204.214332233996,205.02067600637,205.845103789085,206.684407310766,207.498322678979,208.320101818131,209.165925924869,209.992070150812
Lakeland - FL,300.713512724468,299.668753755067,298.583741143101,299.969471986642,302.176948213931,304.92010114258,306.778477938887,308.927143187151,311.491769472204,314.035332856256,316.509055594104,318.931032091139,321.22727311168,323.060063856281,324.761207440768,326.396225639963,327.985188309114,329.594532362879,331.228759721621,332.890195710705,334.562757571365,335.825473013538,337.33072267263,339.182144954854,340.866697220815,343.00794919112,344.997976507764,346.679461524971,348.493318669661,350.306842875583,351.938782198486,353.570671660647,355.246614632537,356.894458859533,358.5524649272,360.25826319708,361.96998371658,363.65460077014,365.352224323582,366.960427198236,368.542138306763
Lancaster - PA,251.572904470208,251.646479978138,251.878027414979,253.394874092611,255.779521865862,258.228855337529,259.642219788506,261.114936295664,262.832766730543,264.564096398551,266.293518543786,268.073475466501,269.856567589795,271.253058409551,272.572946704474,273.871280874481,275.130936129295,276.39767433572,277.677214684365,278.964832541708,280.272096719942,281.591382431754,282.918169124911,284.246543679827,285.582644584896,286.935511066649,288.29202446296,289.656011371202,291.0162764461,292.375820475081,293.674711037172,294.965641285914,296.260392419769,297.550211473903,298.831312002842,300.199081821974,301.639320110361,303.074651779155,304.54934265012,305.923132488252,307.280568822548
Lansing - MI,240.263173533136,240.322793368295,240.342237886197,241.754224648824,243.862754697764,246.05152642218,247.198707016675,248.457586150058,250.031284260218,251.602862197575,253.173768815162,254.779728557087,256.355445552633,257.574046605578,258.736937396405,259.875571597507,260.987247339048,262.116857760679,263.255439672012,264.41107299446,265.573076220263,266.737230172269,267.90368026224,269.074081428032,270.236417329575,271.390057155897,272.542811937636,273.686453613722,274.832114139971,275.960607740428,277.028804776547,278.08403840944,279.131850645918,280.165215031556,281.197160538626,282.277870063426,283.374454279166,284.458831470571,285.557268092335,286.612039739117,287.648553266709
Las Vegas - NV,286.088558490251,286.533834288702,286.925006554037,288.550782650079,291.092927684688,294.167447856809,296.413065420328,298.789220705751,301.502590664071,304.207761623399,306.871757112602,309.46929930827,312.03521959065,314.15807197458,316.165220313478,318.156819916675,320.142311321679,322.18378062602,324.276077116575,326.404605365918,328.560272070996,330.741205797119,332.930596796142,335.129396465338,337.324235185335,339.543634029642,341.771443768989,344.007771229513,346.273824480607,348.534432718154,350.724129675481,352.937581635388,355.152877373823,357.371631227681,359.589669802568,361.794935093126,363.988922727924,366.189693226248,368.400668275836,370.611189245766,372.829958108981
Lehigh Valley - PA,258.893253178888,259.083408199164,259.387713031486,261.0464418407,263.646092641096,266.28788402711,267.782227139856,269.351312104481,271.187212236068,273.032951832159,274.878173351184,276.781936676601,278.690316328093,280.168560278933,281.572388247535,282.953249869182,284.28405990103,285.624047773099,286.979765517272,288.348104431323,289.736691341164,291.136060971318,292.536886430581,293.937858678523,295.356117774443,296.771066388904,298.195869269325,299.626740088474,301.054240876069,302.478195617168,303.831633168416,305.168156006901,306.507000002694,307.836817267447,309.155957046478,310.573131434634,312.077450635065,313.571517870177,315.092591200017,316.515151729971,317.90389541273
Lexington - KY,242.092401135717,241.387729456344,240.728883873454,241.753856723632,243.555059650836,245.538652106732,246.80852208549,248.264909094816,250.063542935889,251.89343288706,253.737666940519,255.617260726031,257.466622410623,258.985605619243,260.444665818496,261.87097121033,263.260412192008,264.673202605638,266.11044055707,267.56157013565,269.01767382764,270.128920574331,271.422978195061,272.9738255924,274.373375572638,276.139879487868,277.766589956254,279.131400190706,280.589279749233,282.040765916657,283.333217356723,284.619844126386,285.949236050561,287.248416094221,288.559437728336,289.910552445694,291.283482950906,292.621623726869,293.972352315727,295.335347464885,296.68870122529
Little Rock - AR,218.802062577134,217.982931312145,217.278104747064,217.959180830813,219.307930528056,220.866680328336,221.838647637346,222.958037201105,224.366081405353,225.815034879994,227.278188777978,228.765728956955,230.227299176787,231.430758695041,232.590085364821,233.730529137715,234.8411170482,235.973005182899,237.119837644816,238.276172695722,239.43640968057,240.287692661261,241.302042864072,242.53987531981,243.62991381591,245.056005430143,246.349465604756,247.414559421783,248.556253546073,249.684173239901,250.687352035766,251.669417324494,252.685407931226,253.685232544637,254.699147633309,255.73886174379,256.797985547443,257.833380645007,258.87188138866,259.871335985639,260.850467242985
Long Island - NY,250.09662654693,251.246278229821,252.044514036308,253.557956089653,255.955902091524,258.410035503813,259.877115288202,261.175142253995,262.822576416902,264.566269785756,266.370696895592,268.253738912029,270.164208617047,271.675916016214,273.071515227107,274.438480260605,275.763491779724,277.090485431942,278.417322272737,279.753441137079,281.103569051269,282.470940238495,283.846588375351,285.241161153448,286.639897940898,288.054792640261,289.473905161479,290.897571852433,292.32810511981,293.774014395204,295.155098173675,296.541471709444,297.932231380426,299.32296007288,300.716565997889,302.098253465514,303.482850744778,304.868034294886,306.25606016689,307.637135415307,309.032888174834
Los Angeles - CA,214.381918972713,213.987616977382,213.630279039379,214.265032793069,215.680796316819,217.305866486992,218.196331351232,219.167120788603,220.431271123423,221.726992417201,223.047645905769,224.452754908662,225.875172677763,226.966377263464,227.977453637741,228.999834737457,230.01307977463,231.068966904587,232.157976664176,233.279205783588,234.428579956542,235.586631144561,236.764267099801,237.945546360508,239.133643769744,240.333711660783,241.537871209846,242.752806678253,243.969975018612,245.197059552574,246.362276913349,247.531705335213,248.703841332267,249.877445427617,251.052907133679,252.230366399708,253.411057795664,254.587579348308,255.76170883499,256.939768914979,258.127056435631
Louisville - KY,254.467718966545,253.596068284304,252.80812344543,253.78870907034,255.55060308314,257.5597405611,258.806084901457,260.242624238613,262.038205272876,263.875201550538,265.722877479503,267.615991914182,269.468276967441,270.987163386132,272.444078129283,273.877867389328,275.273328549592,276.683052320989,278.116602675916,279.563242713195,281.005352454973,282.095571269462,283.366494050498,284.902110546206,286.279369461645,288.047595360807,289.66767600637,291.004673866735,292.436030599232,293.858991851957,295.124084895116,296.368501527197,297.655928703475,298.920165925136,300.194543966398,301.499549421107,302.8256513082,304.127575048094,305.441242726103,306.753765407353,308.044989865693
Madison - WI,253.615579189055,253.584337939233,253.632470116951,255.13886235054,257.307034707039,259.586666635117,260.756753360526,262.053515493183,263.702231152088,265.346045128978,266.982252367673,268.642576000261,270.257457555131,271.46292968676,272.595792776929,273.710799158661,274.794238059471,275.910775066774,277.039603707038,278.193934258224,279.362454926061,280.548459003029,281.730587139346,282.925601031198,284.117068102779,285.298160910219,286.487361997546,287.666142002987,288.862847354817,290.046668392046,291.16116094608,292.260944214476,293.356854188559,294.449571199373,295.539353866372,296.676865640771,297.830627657154,298.971666056799,300.12632705868,301.216170628672,302.291232430941
Manchester - NH,277.195294209942,277.517949986315,277.942038832378,279.865155184666,282.747853884252,285.609336803501,287.212501953518,288.859629037639,290.787732639506,292.726628610222,294.665199494207,296.67869516858,298.712518512104,300.285443270102,301.775610237023,303.246976955652,304.678417198506,306.116195594137,307.570577746692,309.031274634432,310.512348479633,312.004439197386,313.492098630104,314.982033488644,316.479694718407,317.969623621535,319.464150923801,320.965502204792,322.457756098019,323.946958995629,325.359828464095,326.752967074333,328.149407670916,329.540660524947,330.917038808543,332.396246473816,333.961860185961,335.51920815882,337.107621929691,338.618115936556,340.091647608978
McAllen - TX,178.914901783987,178.295340967568,177.633471833825,177.681611265627,178.347647374984,179.21328225616,179.787805914948,180.539301898083,181.504621049226,182.523442674248,183.55688238523,184.582115841933,185.594613023442,186.418383659012,187.204056766413,187.987827751644,188.775553055097,189.595432936916,190.446902805911,191.321378251372,192.207221122731,193.112357984643,194.012567101145,194.925773381203,195.846404255406,196.774140063257,197.709143558427,198.641445955132,199.582145795361,200.523159473974,201.4382195133,202.359889081227,203.283289666494,204.205890551307,205.126393806429,206.049732689865,206.960494161851,207.869512911447,208.78368268475,209.668740919962,210.557308551455
Melbourne - FL,371.168025806611,369.946542148074,368.769754347869,370.596055749203,373.503830072994,376.868528981412,379.036157967801,381.541810503549,384.587494402133,387.637177505212,390.644219501315,393.666184227801,396.574355625098,398.875276688204,401.055300563453,403.177010226791,405.225996728555,407.308361472083,409.422977174715,411.56546750843,413.717669881658,415.36175055497,417.294474596595,419.635320277225,421.76468053535,424.453846557228,426.952077831714,429.045297771027,431.282568470608,433.523492727377,435.502495922955,437.47838408,439.528456057055,441.539867932286,443.545583708455,445.61154878016,447.708539539242,449.769037446892,451.831619532873,453.830944531575,455.792234885865
Memphis - TN,227.226409095059,227.564949396773,228.143390529747,229.669407362154,232.201652741784,235.035732413108,236.798076273139,238.501653827072,240.402565369862,242.295331403828,244.192788112559,246.135415127709,248.01614572885,249.498646334671,250.845025260611,252.042953810409,253.132924567764,254.180528017039,255.186266444528,256.179301835732,257.180877209195,258.182391467724,259.195540791797,260.227257739464,261.267629211281,262.32637046849,263.393017175501,264.469037958583,265.57254671984,266.678099597476,267.743224796413,268.814362775057,269.888174032075,270.952871382832,272.015544928744,273.059147771832,274.102585249539,275.135938881373,276.158821622769,277.187992943773,278.244078338248
Miami - FL,299.994193010361,301.351797306768,302.682959583057,305.238685874004,308.248756423979,311.267113434734,313.257642243897,315.478859220909,317.938965422133,320.162900946744,322.371421482193,324.608631622848,326.649985271249,328.333026571216,330.013804188976,331.66282670564,333.264958158057,334.907526522861,336.587341128841,338.30330159285,340.049772949299,341.809860575495,343.583192801056,345.351745042575,347.137023808125,348.93298549254,350.717200415268,352.510677313819,354.311754330018,356.102519020643,357.837055874885,359.585483433218,361.31941596552,363.055264810513,364.773330236683,366.4918672679,368.194775740825,369.902296584665,371.598620956535,373.299670674462,374.96887094395
Milwaukee - WI,238.732176609136,240.887773216232,242.500144863605,245.337003484155,247.955679365359,250.701536128456,251.706025971526,252.670017063173,253.919144369049,255.093630312678,256.218964892023,257.360866293428,258.517824850887,259.353447459285,260.159730074955,260.959454148485,261.739703598305,262.535639132874,263.3535621864,264.172931871798,264.997215236194,265.824421461069,266.664624479025,267.497462968732,268.317931844417,269.151303565686,269.996116191078,270.850577251135,271.704707840167,272.568032527464,273.374459887328,274.188145142368,275.001671525934,275.818741215099,276.639962287303,277.454724596258,278.263531208352,279.062499971103,279.868799886742,280.679618418875,281.344344630054
Minneapolis - MN,225.077045668388,225.420074281817,225.543217491041,226.472259939012,227.953473207994,229.512607800989,230.30085549898,231.145755099821,232.124048601284,233.118434301886,234.131644380679,235.158198751008,236.19674243003,236.907891268245,237.54184187161,238.177089732949,238.803581419225,239.465656907214,240.155570185624,240.871626981233,241.610046028451,242.358821227989,243.127091512661,243.90897071268,244.697385585356,245.503930716839,246.316547713249,247.140739166176,247.968236419587,248.800671185148,249.581898392388,250.369154576035,251.159923502856,251.9572511953,252.759216565792,253.566637170572,254.378475306182,255.192560811914,256.014413831843,256.843800820557,257.686269091971
Mobile - AL,198.80999355325,198.079671228755,197.453188802257,198.080687763355,199.341074013199,200.787431124026,201.692437289648,202.728337209066,204.029186168462,205.35824608194,206.702170192419,208.080682816706,209.433586262333,210.543516249945,211.615453759857,212.671460257421,213.70035569,214.748253871445,215.811264969425,216.881628591031,217.951413341552,218.738724302146,219.664100426061,220.791675285635,221.789610253351,223.088863697488,224.266375540657,225.233706743515,226.275635568116,227.299918507668,228.210092888087,229.108086344902,230.030225057741,230.937696609334,231.854007553817,232.795611137881,233.744267018607,234.669452964535,235.598111290084,236.564394101559,237.508818217145
Modesto - CA,264.48406056943,265.593562125751,266.290226506805,268.069689126695,270.559897915978,272.982222225141,274.483730687393,276.090433502531,277.982083968017,279.886958455748,281.816683528298,283.796518247168,285.793054975802,287.426531758536,289.006426867423,290.581855071952,292.122692193771,293.700237494606,295.31111465616,296.94672433273,298.610933124086,300.295180122311,301.993930638424,303.701049471117,305.419296147799,307.142287231928,308.85958591548,310.586700307739,312.321821766688,314.0663580336,315.751545731896,317.445091241101,319.149259574462,320.860162332382,322.575553267716,324.296809181653,326.026034292196,327.744232127742,329.471133719872,331.202476226929,332.944889417197
Montgomery - AL,188.243147234712,187.615150026428,187.02059559471,187.652407980885,188.844897777698,190.256873962141,191.177526108595,192.234635818552,193.551418400381,194.892608381919,196.241364141315,197.61846340299,198.954785782625,200.062210032566,201.126320440429,202.170738768102,203.188246544168,204.214169840256,205.252348649785,206.300577153512,207.353595564998,208.143086958479,209.075865112806,210.197340134255,211.200945441261,212.495400622546,213.669675331257,214.64979680252,215.705226256085,216.750892583392,217.681319888035,218.601940375541,219.554069166548,220.475904422724,221.406928967866,222.360488455613,223.331314722425,224.281998335724,225.234112665318,226.227594737675,227.203752550103
Myrtle Beach - SC,297.190389102811,296.23653354804,295.265770749985,296.588490594008,298.753283656428,301.409828099664,303.214502103007,305.298281387865,307.771564763678,310.239916162003,312.658553304204,315.045409048784,317.323404328023,319.150706241954,320.875439343224,322.539724472872,324.144243718623,325.768336089618,327.424382029708,329.104316388357,330.795490404172,332.07558722931,333.592733272919,335.438589572376,337.112571518558,339.252379913202,341.234108032245,342.908451696264,344.694704925689,346.477247789893,348.081282670033,349.675780926798,351.328086948547,352.95251000664,354.569304143723,356.231308815653,357.917231497006,359.575139189428,361.227372321781,362.817873482572,364.372502804251
Naples - FL,354.571009677884,353.483813609949,352.32798544971,354.128270488017,356.891568311321,360.16682887507,362.277006556388,364.739911219922,367.717845663391,370.692667280261,373.599437139192,376.49676945059,379.259113701571,381.442896309296,383.475563371885,385.439852098244,387.326569659125,389.241201499492,391.183089467081,393.151866994036,395.148265628148,396.650589917273,398.428363664699,400.600434815456,402.553331731612,405.048467971616,407.363451251323,409.292034765349,411.359453901749,413.43263531563,415.269895276345,417.080870243946,418.961718333209,420.799547589054,422.644723023232,424.54187000074,426.444188905321,428.310493786274,430.186880143017,431.999587246721,433.760392588102
Nashville - TN,289.471770253995,288.650029344996,287.513461340868,287.622189041856,289.275573162888,291.447191129764,292.907992391159,294.594223646265,296.710446190061,298.84361923028,300.854423471313,302.765617490388,304.605120588513,305.952757781701,307.169330397885,308.359239340522,309.53409563637,310.767089588731,312.049566432381,313.381290471175,314.748016665166,316.146159167515,317.582834722232,319.050086709155,320.534655446737,322.052935776701,323.600468315189,325.183451691287,326.78979406097,328.409988825633,329.96731406242,331.55718070561,333.145389436531,334.732641792725,336.323394833065,337.925923580886,339.530227643942,341.132918075605,342.736281161977,344.326565273577,345.930561125616
New Haven - CT,240.144177033467,240.25834067284,240.496208638562,241.917533954769,244.124772534041,246.401951215365,247.712779860347,249.063263944246,250.640526574182,252.230146992408,253.811444907344,255.429901164304,257.052484894724,258.319536657366,259.515601384873,260.691755510211,261.832502774334,262.981291258,264.142507968463,265.310521317519,266.49660197702,267.692820064465,268.882473180615,270.072475675103,271.268333100893,272.462160743773,273.655706778786,274.854656782693,276.048522328118,277.241347477444,278.37725163106,279.498017470646,280.620434741392,281.738168430113,282.838432115676,284.028398160806,285.283432125821,286.532026865239,287.806532506638,289.022208214226,290.209629162377
New Orleans - LA,223.387889179546,223.032656026602,222.768142475007,223.906378827055,225.835849746959,228.247891894622,229.817574592057,231.422951549941,233.319100200729,235.297455902816,237.362008326763,239.517246640451,241.743033718246,243.628904781176,245.400089159976,247.107950121911,248.703178901936,250.236729143517,251.729073103925,253.187394606405,254.605024412971,255.999992561184,257.384044491588,258.749737617989,260.106195926496,261.460620722054,262.806975527909,264.148042129699,265.472762536113,266.795318120024,268.036072769647,269.275554434099,270.507960841995,271.715930798076,272.898969657388,274.071329360516,275.218581659951,276.343912750286,277.46128992073,278.568764765315,279.685284415041
New York - NY,210.237749329784,211.257742569187,212.073371252397,213.29704846448,215.131031486668,216.963024575279,217.949108151992,218.89212810884,220.012811367949,221.096396872902,222.182687557633,223.314485028907,224.466589543009,225.254542467091,225.917112822581,226.584774214409,227.227865901586,227.886215147041,228.564441386656,229.259413262161,229.973022233455,230.697377833212,231.429807825572,232.173421751731,232.924801929317,233.683019076696,234.447372285825,235.218704889909,235.992215517922,236.772285614837,237.488095496313,238.210387629137,238.936393511207,239.666998583517,240.395076064408,241.127422782648,241.862210215218,242.594898074952,243.334460222408,244.076077912331,244.823101723241
Norfolk - VA,244.651006837452,245.840939024105,246.660771105963,248.89192837616,251.496249914245,254.266052185305,256.064508988221,257.871927998757,259.9037303327,261.984787057356,264.052838669105,266.141803126821,268.242256599867,269.9689794283,271.621620606876,273.241731090082,274.803254952804,276.357088888536,277.907621442526,279.470875087235,281.043000459791,282.614002769887,284.195309644305,285.773369902649,287.360535465772,288.951313903432,290.538713463134,292.145018330854,293.749991303567,295.362560447501,296.91949894792,298.468091651811,300.022925532297,301.582715974742,303.144769964007,304.706830871798,306.270085731181,307.827706307748,309.381528902064,310.945948065973,312.542719030338
Northern New Jersey - NJ,224.155681005693,223.065544439305,222.347929079994,222.878193907743,224.253067950417,225.851926982403,226.60808297501,227.513262899906,228.753955963528,230.035325990714,231.324053081725,232.6374683048,233.941846147437,234.943895837347,235.900859353107,236.831582778786,237.734151151133,238.655884966442,239.602201597272,240.559119165419,241.5234554152,242.481113769253,243.437367218474,244.381665854457,245.316930213144,246.245170038202,247.168676859654,248.083671828916,248.986464826536,249.87679324046,250.711363447776,251.537880080927,252.351112489347,253.154471736747,253.948059542076,254.733944955695,255.510052487288,256.28415276349,257.050244782621,257.806886649112,258.57584227797
Northwest Arkansas - AR,323.476733208089,322.324087447367,321.215493383808,322.557776301645,324.900851636852,327.555071824843,329.236964953261,331.200921719081,333.617375926137,336.091677647074,338.575724047127,341.090648429566,343.549330875605,345.53708953103,347.42474693072,349.27294542252,351.077971318291,352.910091653289,354.771183843302,356.656189907875,358.55926211913,360.006447475669,361.697617346151,363.73474514925,365.582255459439,367.911907192759,370.064354096073,371.867455761017,373.797477519957,375.72490494773,377.455542777498,379.180106121829,380.949160529146,382.686729345712,384.434345913565,386.23394838042,388.060901004529,389.842226069048,391.637182632959,393.334123484817,395.010032345255
Ocala - FL,288.960651756123,288.062841752143,287.136416191734,288.394881254125,290.498155883855,293.009814044671,294.682269193568,296.597035295392,298.912667980441,301.229031645965,303.512769557956,305.797310361101,307.97831416793,309.730269981172,311.377358258703,312.975010324405,314.519674115573,316.087947749409,317.681559245324,319.295193057834,320.918611321623,322.138721053952,323.586452214715,325.349102654512,326.941742408614,328.986650319056,330.880828010775,332.469161837973,334.176868642881,335.86870505388,337.390220032124,338.903798954496,340.471910505148,342.00040084904,343.541653120048,345.130069449215,346.740727833604,348.310768510856,349.893090614744,351.432360641156,352.945694846387
