Market,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1,2025 Q2,2025 Q3,2025 Q4,2026 Q1,2026 Q2 EST,2026 Q2 QTD,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1
Stockton - CA,3684790528.0,3660404992.0,3720303360.0,3797219840.0,3865404928.0,3966222336.0,4036962048.0,4039742976.0,4125773568.0,4231481600.0,4465227776.0,4479944704.0,4588447744.0,4690299904.0,4636866560.0,4742101504.0,4801156096.0,4940435968.0,5102739968.0,5276677632.0,5461627392.0,5732935680.0,5974395392.0,6164976640.0,6222389760.0,6191670272.0,6013627392.0,5572749824.0,5398642688.0,5224348160.0,5083500032.0,5111070208.0,5112650752.0,5108727296.0,5120371712.0,5122933760.0,5185065472.0,5198493184.0,5229234176.0,5135171584.0,5144150016.0,5151181312.0,5148171776.0,5172547072.0,5194708480.0,5215436288.0,5250830336.0,5290287104.0,5327285760.0,5367699968.0,5411384832.0,5451739136.0,5493043712.0,5534393344.0,5576062464.0,5614349824.0,5651999744.0,5689556992.0,5726302720.0,5763018752.0,5799907328.0,5836841984.0
Syracuse - NY,2765251840.0,2837384704.0,2855227904.0,2872290048.0,2886685440.0,2918577664.0,2945613824.0,2962026752.0,3033456384.0,3045465600.0,3161643776.0,3191029760.0,3245544192.0,3288059904.0,3340063744.0,3380154368.0,3449446912.0,3517158400.0,3574402304.0,3728859648.0,3866749440.0,4020919552.0,4336867840.0,4860804096.0,4720376320.0,4647278592.0,4551882752.0,4404506112.0,4272187904.0,4149720832.0,4003921152.0,4076582400.0,4060959488.0,4054307072.0,4092229376.0,4051326720.0,4066024192.0,4001617920.0,4036349696.0,3994999040.0,4025654784.0,4053512960.0,4043067136.0,4069758720.0,4092482560.0,4113892608.0,4146021120.0,4179399936.0,4209225728.0,4241517568.0,4275665408.0,4306637824.0,4337491968.0,4367875584.0,4397997568.0,4425434624.0,4452067328.0,4478356992.0,4503823872.0,4529231872.0,4554361344.0,4579122176.0
Tallahassee - FL,2296901888.0,2353503488.0,2372661248.0,2367475968.0,2400265728.0,2445958656.0,2520575488.0,2522301440.0,2540726016.0,2588777472.0,2619521792.0,2662900224.0,2693490688.0,2744495872.0,2795269888.0,2878705664.0,2917837056.0,2968464640.0,3024932608.0,3129328384.0,3278584576.0,3456263936.0,3830579712.0,3862686976.0,3969328128.0,4074965760.0,4002225664.0,3816531200.0,3722125824.0,3805209600.0,3735631616.0,3697814784.0,3695989760.0,3697267712.0,3736245504.0,3745420800.0,3765261056.0,3846681856.0,3853396480.0,3810529024.0,3816936192.0,3823945728.0,3826357248.0,3824792320.0,3832064512.0,3844030208.0,3867226880.0,3895696640.0,3923621120.0,3955157760.0,3989302784.0,4021019904.0,4053039360.0,4084272640.0,4115368960.0,4143378688.0,4170464512.0,4197171456.0,4222823168.0,4248326912.0,4273293824.0,4297932288.0
Tampa - FL,34294992896.0,34927362048.0,35317665792.0,35608256512.0,36331495424.0,36943331328.0,37682253824.0,38170148864.0,38840193024.0,39753420800.0,40299794432.0,41072070656.0,41935007744.0,43011350528.0,44291653632.0,45249085440.0,45815148544.0,46814400512.0,48186814464.0,50038521856.0,52759957504.0,57023000576.0,60476960768.0,63027122176.0,64281550848.0,65123319808.0,63295586304.0,61441806336.0,59788128256.0,58043990016.0,56916836352.0,55963885568.0,55667863552.0,55984148480.0,56113573888.0,57643020288.0,58222751744.0,58141360128.0,57551294464.0,57186230272.0,56686919680.0,56330260480.0,56680755200.0,55928147968.0,55765098496.0,55585320960.0,55723098112.0,55995207680.0,56275341312.0,56643203072.0,57086038016.0,57512902656.0,57964969984.0,58428715008.0,58905718784.0,59351621632.0,59794374656.0,60239122432.0,60676096000.0,61114564608.0,61555056640.0,61995577344.0
Toledo - OH,2085488640.0,2016894464.0,2016303104.0,2032753920.0,2231661056.0,2216858112.0,2288678656.0,2284118784.0,2360124416.0,2376325120.0,2396819968.0,2418177024.0,2448051456.0,2476818688.0,2500770304.0,2509524736.0,2543314688.0,2593920512.0,2657387008.0,2733742848.0,2770842880.0,2940420864.0,3047131136.0,3107927296.0,3205006080.0,3225479168.0,3125106688.0,3006946560.0,2916829952.0,2836976384.0,2776828160.0,2755083776.0,2732280320.0,2737434112.0,2778045184.0,2645780992.0,2671158784.0,2695594240.0,2549741568.0,2556610304.0,2582016256.0,2603648512.0,2592652800.0,2611289600.0,2621823232.0,2632392960.0,2648742656.0,2666542080.0,2682567936.0,2700049920.0,2718742272.0,2736020224.0,2753481216.0,2770720512.0,2787831808.0,2803140608.0,2817944576.0,2832298240.0,2846183680.0,2859788032.0,2873199104.0,2886465280.0
Trenton - NJ,3907558144.0,3939501312.0,3961399040.0,3984176384.0,4020722432.0,4070483456.0,4104213248.0,4155162368.0,4347503104.0,4599625216.0,4595450880.0,4743939584.0,4772470272.0,4861561344.0,4911379456.0,5018900992.0,5116939264.0,5194028032.0,5299851264.0,5477444608.0,5681082880.0,6175970304.0,6322017792.0,6691111424.0,6580230144.0,6909877760.0,6690245632.0,6355190784.0,6046014976.0,5914577408.0,5858328064.0,5566061056.0,5588945408.0,5581977600.0,5692595712.0,5733787136.0,5801197056.0,5837217280.0,5841027584.0,5843326464.0,6158896128.0,6205822464.0,6190465024.0,6230790144.0,6267781632.0,6302078464.0,6354920448.0,6410670592.0,6458259456.0,6510775808.0,6567624192.0,6617502208.0,6667842048.0,6717314048.0,6766823936.0,6810774016.0,6853114880.0,6894806528.0,6934685696.0,6974362624.0,7013549568.0,7052261888.0
Tucson - AZ,6595193856.0,6600372224.0,6722939392.0,6805868032.0,6830902784.0,7094586368.0,7260492800.0,7400945152.0,7508767744.0,7713521664.0,7872122368.0,8053232640.0,8295602176.0,8473309184.0,8744714240.0,8997111808.0,9384799232.0,9559558144.0,10157256704.0,10528613376.0,11114326016.0,11902609408.0,12732550144.0,13475567616.0,13955244032.0,14153172992.0,14169942016.0,13752184832.0,13396489216.0,13130754048.0,12930922496.0,12594344960.0,12530550784.0,12532617216.0,12578083840.0,12545141760.0,12656566272.0,12789709824.0,12579970048.0,12490166272.0,12597393408.0,12604393472.0,12608692224.0,12596779008.0,12613201920.0,12632777728.0,12696775680.0,12778406912.0,12858021888.0,12949670912.0,13050630144.0,13138652160.0,13228870656.0,13316504576.0,13404120064.0,13480936448.0,13554864128.0,13626789888.0,13695639552.0,13763181568.0,13830304768.0,13895853056.0
Tulsa - OK,4218214400.0,4237321728.0,4268865792.0,4262848512.0,4332532736.0,4396467712.0,4397008896.0,4473912320.0,4457166848.0,4578595840.0,4638304768.0,4659658240.0,4714886144.0,4778391040.0,4888886784.0,4818062848.0,4910446080.0,4950484992.0,5090165248.0,5181249024.0,5402236928.0,5742870528.0,6136765440.0,6319369216.0,6382414848.0,6573900800.0,6665782784.0,6412905472.0,6224153600.0,6091760640.0,5987039232.0,5965065216.0,5961977344.0,5993650176.0,5947326976.0,5942767616.0,6026804224.0,6069373952.0,6262272512.0,6233985024.0,6388843008.0,6391436288.0,6394726400.0,6399271936.0,6418020864.0,6436270592.0,6471320064.0,6511446016.0,6546810368.0,6587555840.0,6632732160.0,6673428480.0,6714978816.0,6756286464.0,6797338112.0,6833525760.0,6868334592.0,6902004224.0,6934175744.0,6965728256.0,6996562432.0,7027120640.0
Vallejo-Fairfield - CA,3442233600.0,3494992384.0,3544546816.0,3573036032.0,3629812736.0,3731484416.0,3793824000.0,3853170944.0,4070924288.0,4157430528.0,4302593024.0,4528576512.0,4689981440.0,4861590016.0,4917838336.0,4967759360.0,5092152832.0,5210564096.0,5340333056.0,5529402368.0,5733823488.0,6002658816.0,6329141248.0,6480843776.0,6518682112.0,6472184832.0,6221239808.0,5978856960.0,5765741568.0,5648860672.0,5490110976.0,5305776640.0,5324152320.0,5268625408.0,5263276032.0,5237993984.0,5267133952.0,5302677504.0,5258748928.0,5126338560.0,5183499264.0,5191588352.0,5188542464.0,5213963776.0,5236025856.0,5256694272.0,5292542464.0,5332227072.0,5368486912.0,5408546304.0,5452021248.0,5491496960.0,5532005376.0,5572362752.0,5613223936.0,5650185216.0,5686370304.0,5722426368.0,5757515264.0,5792545792.0,5827703808.0,5862876672.0
Ventura - CA,9679112192.0,9777608704.0,9922150400.0,9975909376.0,10235539456.0,10480538624.0,10571202560.0,10905997312.0,11137030144.0,11226482688.0,11317241856.0,11388243968.0,11609458688.0,11871346688.0,12135678976.0,12205379584.0,12387369984.0,12545352704.0,13051982848.0,13811881984.0,14189541376.0,14940343296.0,15721414656.0,16485390336.0,16788899840.0,16823403520.0,16259773440.0,15159921664.0,14767395840.0,14472484864.0,14077581312.0,13810738176.0,13833044992.0,13998074880.0,13778056192.0,14016191488.0,14162537472.0,14290214912.0,14257642496.0,14473750528.0,14761015296.0,14851404800.0,14809834496.0,14927863808.0,14999329792.0,15063668736.0,15176069120.0,15301532672.0,15414123520.0,15539266560.0,15675874304.0,15798111232.0,15923799040.0,16048825344.0,16175677440.0,16289156096.0,16400000000.0,16509576192.0,16615758848.0,16721675264.0,16827496448.0,16933326848.0
Visalia - CA,812183488.0,820937152.0,829849088.0,832276160.0,837440832.0,850820224.0,865334528.0,854093056.0,855840576.0,889254976.0,904507520.0,919589248.0,930142784.0,980647680.0,981762304.0,995970240.0,1007787264.0,1033560256.0,1073963136.0,1108583808.0,1133998848.0,1194222720.0,1244062592.0,1277611392.0,1312724480.0,1304095488.0,1264708096.0,1245679488.0,1196064000.0,1171860608.0,1140160000.0,1126750976.0,1117341184.0,1122039296.0,1124866048.0,1111896320.0,1084485248.0,1098535936.0,1092325504.0,1100488832.0,1108160896.0,1091095424.0,1089735552.0,1095499520.0,1100145920.0,1104543616.0,1111925760.0,1120104960.0,1127859456.0,1136267648.0,1145273856.0,1153681152.0,1162269568.0,1170846080.0,1179500800.0,1187524608.0,1195427584.0,1203327104.0,1211099392.0,1218839296.0,1226644480.0,1234457600.0
Washington - DC,164095574016.0,166057607168.0,166248038400.0,165535481856.0,167254163456.0,169609396224.0,170879778816.0,172092293120.0,173668728832.0,172996853760.0,174295400448.0,174271922176.0,176364961792.0,179252854784.0,179222396928.0,180795473920.0,183330586624.0,183044571136.0,182812065792.0,187897249792.0,194631106560.0,205163282432.0,211072942080.0,215464755200.0,217127714816.0,217157844992.0,209652727808.0,201134440448.0,195491659776.0,190463262720.0,184916836352.0,181718220800.0,180031930368.0,181661515776.0,182272999424.0,181800058880.0,183622483968.0,188654649344.0,188138668032.0,186640973824.0,186474184704.0,186179371008.0,186852835328.0,185742131200.0,185710673920.0,185807798272.0,186541604864.0,187616428032.0,188755607552.0,189992976384.0,191320948736.0,192499548160.0,193655652352.0,194828861440.0,196018274304.0,197080317952.0,198117064704.0,199147831296.0,200146518016.0,201148465152.0,202139303936.0,203120787456.0
Wichita - KS,2031494912.0,2039232128.0,2152771328.0,2139425536.0,2165773568.0,2185481216.0,2235806464.0,2237630976.0,2233500416.0,2263869440.0,2451430912.0,2435809024.0,2418937088.0,2368418560.0,2423699712.0,2447981568.0,2483617280.0,2555246080.0,2686019584.0,2683043328.0,2799973632.0,2860080384.0,3007891200.0,3013370624.0,3033092352.0,3061937152.0,3048788736.0,2931879680.0,2855324672.0,2865082880.0,2797152256.0,2773271296.0,2781007616.0,2785785088.0,2798006784.0,2815089664.0,2843797504.0,2878424320.0,2888646400.0,3198501888.0,3220617984.0,3233485824.0,3229966336.0,3239910656.0,3251243776.0,3262516992.0,3281800960.0,3303497728.0,3322687744.0,3344395520.0,3368201984.0,3389853696.0,3411880704.0,3433657856.0,3455285248.0,3474367744.0,3492755456.0,3510633728.0,3527779584.0,3544559616.0,3560999424.0,3577283072.0
Winston-Salem - NC,2321808640.0,2288651776.0,2323946752.0,2326132736.0,2358415872.0,2391360512.0,2407113216.0,2405608960.0,2453287168.0,2579039488.0,2608838400.0,2750410752.0,2770794752.0,2803878400.0,2838739456.0,2926965504.0,2968792832.0,3034954240.0,3116206336.0,3223066880.0,3382491904.0,3610476032.0,3773076992.0,3920162560.0,3979495168.0,4154436352.0,4059440896.0,4084246272.0,3973461760.0,3853671680.0,3831680512.0,3816991744.0,3829649152.0,3869332224.0,3898994688.0,4018835968.0,4048464384.0,4080325888.0,4098837760.0,4082284544.0,4116854528.0,4130598144.0,4127384576.0,4133645824.0,4143685120.0,4158315264.0,4184822016.0,4216504064.0,4247398400.0,4282242560.0,4319589376.0,4354268160.0,4389218816.0,4423263232.0,4457158144.0,4487546368.0,4516779008.0,4545560064.0,4573127680.0,4600568320.0,4627244544.0,4653547008.0
Worcester - MA,4657426944.0,4721952768.0,4835379712.0,4836749824.0,4952422400.0,5036869120.0,4997227520.0,5064777216.0,5137197568.0,5260282368.0,5311739392.0,5375659520.0,5582267904.0,5734908416.0,5717508608.0,5793519616.0,5768907264.0,5877024768.0,6013425664.0,6188801536.0,6439351808.0,6769478656.0,7162303488.0,7251151872.0,7477551616.0,7611409408.0,7400831488.0,7178981376.0,7084663296.0,6875251200.0,6670364160.0,6565633024.0,6568111104.0,6630509568.0,6631516160.0,6752791040.0,6849895424.0,7158829568.0,7246954496.0,7387992576.0,7625625088.0,7654987776.0,7637611520.0,7689535488.0,7737658368.0,7782034432.0,7848869376.0,7918694400.0,7979183104.0,8045734912.0,8117335552.0,8180756480.0,8244937728.0,8307930112.0,8371018752.0,8427318784.0,8481652736.0,8535169536.0,8586533888.0,8637654016.0,8688190464.0,8738352128.0
York - PA,1439314048.0,1453347456.0,1459149312.0,1466859392.0,1489265024.0,1518317824.0,1537180544.0,1540951424.0,1555385088.0,1591940224.0,1607497984.0,1610710400.0,1639656960.0,1689914368.0,1643067904.0,1677537792.0,1670475392.0,1729980160.0,1804644992.0,1848503552.0,1924159616.0,2024188032.0,2103068672.0,2165324288.0,2302002944.0,2290170624.0,2223647744.0,2133670528.0,2065380608.0,2020152704.0,2007001600.0,1967562880.0,1956490624.0,2025757184.0,2021684224.0,2021344768.0,2049007104.0,2064331648.0,2068126720.0,2147227648.0,2154661120.0,2165647616.0,2160037632.0,2174135296.0,2186512128.0,2197671424.0,2214992640.0,2233474560.0,2250052864.0,2268227072.0,2287696384.0,2305300224.0,2322953472.0,2340364288.0,2357797888.0,2373582080.0,2388917248.0,2404093184.0,2418731008.0,2433324544.0,2447758592.0,2462070016.0
Youngstown - OH,557940224.0,559056000.0,563429696.0,540644416.0,559763520.0,563799808.0,569386304.0,571578752.0,574047232.0,568175424.0,576462656.0,582147712.0,591670464.0,601613440.0,605949504.0,612516992.0,622975488.0,634130176.0,625570944.0,650539584.0,673838208.0,698561792.0,720693056.0,737776768.0,744340736.0,779352384.0,766342784.0,747053952.0,723242624.0,706882496.0,697875008.0,692616960.0,700043904.0,703301632.0,712622272.0,722300288.0,728198016.0,736063360.0,749178368.0,756350016.0,761690432.0,768142272.0,765420416.0,770890880.0,774309632.0,777683136.0,782728000.0,788100480.0,792919936.0,798128256.0,803692224.0,808777344.0,813907072.0,818961408.0,823966336.0,828455104.0,832801152.0,837020288.0,841062656.0,845013248.0,848917056.0,852753408.0
