Market,2026 Q2,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2,2035 Q3,2035 Q4,2036 Q1,2036 Q2
Fort Myers - FL,1755.87915039063,1745.54260253906,1734.17114257813,1740.98669433594,1747.92224121094,1748.18762207031,1749.88562011719,1763.91870117188,1777.81066894531,1781.83032226563,1788.04565429688,1805.19641113281,1819.28405761719,1821.14123535156,1824.3994140625,1839.11755371094,1851.71374511719,1852.87658691406,1856.33569335938,1871.85522460938,1885.17846679688,1884.66101074219,1887.9970703125,1903.54699707031,1917.40686035156,1921.52978515625,1926.41027832031,1943.81359863281,1958.07202148438,1959.89758300781,1963.56103515625,1979.83715820313,1994.32202148438,1996.16369628906,2000.27429199219,2017.44213867188,2032.24694824219,2034.12817382813,2038.32263183594,2054.86450195313,2068.93212890625
Fort Wayne - IN,1195.1708984375,1193.49938964844,1184.38903808594,1195.60144042969,1207.13110351563,1210.29296875,1205.056640625,1218.1259765625,1231.16125488281,1234.51953125,1230.41223144531,1244.79736328125,1257.95483398438,1260.39221191406,1254.90783691406,1268.33093261719,1280.9248046875,1283.08581542969,1277.49279785156,1291.3798828125,1304.408203125,1306.63403320313,1300.86047363281,1314.87036132813,1327.92370605469,1329.96813964844,1323.97314453125,1337.99035644531,1351.1533203125,1353.08374023438,1346.84301757813,1360.94165039063,1374.11877441406,1375.88916015625,1369.35852050781,1383.84899902344,1397.35144042969,1399.41271972656,1393.05895996094,1407.3125,1420.51794433594
Fresno - CA,1489.8759765625,1489.40478515625,1485.35217285156,1494.22009277344,1508.00354003906,1513.00830078125,1514.19848632813,1526.16613769531,1541.6640625,1546.59692382813,1549.12683105469,1562.56176757813,1578.58984375,1583.13024902344,1585.00061035156,1598.12634277344,1614.06896972656,1618.72802734375,1620.94274902344,1634.86755371094,1651.78308105469,1657.0791015625,1659.74206542969,1674.16979980469,1691.62438964844,1697.11828613281,1699.81616210938,1714.58911132813,1732.439453125,1738.05456542969,1740.85827636719,1755.98132324219,1774.26440429688,1779.99108886719,1782.87194824219,1798.34167480469,1817.0556640625,1822.81579589844,1825.63439941406,1841.28857421875,1860.24011230469
Grand Rapids - MI,1526.26965332031,1520.21228027344,1511.47741699219,1524.62670898438,1543.79162597656,1543.88891601563,1539.74243164063,1555.09704589844,1576.27307128906,1576.45275878906,1573.9423828125,1591.07629394531,1612.57922363281,1611.51147460938,1607.25793457031,1623.13049316406,1643.94885253906,1642.36804199219,1637.9677734375,1654.38208007813,1675.85534667969,1674.32287597656,1669.77502441406,1686.33728027344,1707.93798828125,1706.16833496094,1701.46179199219,1718.1572265625,1740.12084960938,1738.14965820313,1733.138671875,1749.92749023438,1771.99353027344,1769.72521972656,1764.34814453125,1781.58435058594,1804.1357421875,1802.02587890625,1796.75061035156,1813.59399414063,1835.75122070313
Greensboro - NC,1279.25231933594,1273.25109863281,1259.74523925781,1267.01184082031,1281.21643066406,1281.86755371094,1275.79907226563,1287.21496582031,1305.35803222656,1308.06018066406,1304.74462890625,1318.54138183594,1337.31799316406,1339.1171875,1334.27270507813,1347.00329589844,1365.39306640625,1366.91345214844,1362.08276367188,1375.33752441406,1394.37438964844,1394.47485351563,1389.1962890625,1402.30297851563,1421.56115722656,1424.88159179688,1420.28698730469,1434.54504394531,1454.05297851563,1455.50061035156,1449.67346191406,1463.02648925781,1482.81640625,1484.20764160156,1478.54809570313,1492.56945800781,1512.86804199219,1514.32373046875,1508.52087402344,1522.91857910156,1543.625
Greenville - SC,1427.79089355469,1416.79321289063,1406.07507324219,1416.19946289063,1428.96569824219,1425.47644042969,1423.42517089844,1438.46081542969,1455.95544433594,1454.99169921875,1456.2998046875,1474.11071777344,1492.27307128906,1490.0322265625,1489.62976074219,1506.17260742188,1523.71008300781,1521.0322265625,1520.78955078125,1538.07092285156,1556.373046875,1552.07971191406,1551.58166503906,1568.83935546875,1587.4931640625,1586.7958984375,1587.22119140625,1605.95874023438,1624.96606445313,1622.11840820313,1621.31311035156,1639.1611328125,1658.48498535156,1655.49584960938,1654.99670410156,1673.72998046875,1693.56945800781,1690.52734375,1690.05261230469,1708.84155273438,1728.65344238281
Gulfport-Biloxi-Pascagoula - MS,1180.37976074219,1178.56616210938,1172.88500976563,1176.78833007813,1183.48071289063,1187.66967773438,1188.60217285156,1196.18127441406,1206.0234375,1212.0244140625,1215.46057128906,1225.13024902344,1235.53979492188,1240.99670410156,1243.44372558594,1252.29382324219,1262.24487304688,1267.56555175781,1270.19201660156,1279.46472167969,1289.89013671875,1293.95458984375,1296.32421875,1305.40600585938,1315.97436523438,1323.15014648438,1326.3095703125,1336.30749511719,1346.81811523438,1352.26086425781,1354.35217285156,1363.40612792969,1374.0322265625,1379.5068359375,1381.86877441406,1391.53759765625,1402.51416015625,1408.12780761719,1410.60693359375,1420.51110839844,1431.64050292969
Harrisburg - PA,1447.88696289063,1445.90502929688,1436.65222167969,1449.43127441406,1466.72521972656,1471.25256347656,1466.91687011719,1482.21618652344,1500.51049804688,1504.10559082031,1500.14343261719,1516.43469238281,1534.98876953125,1538.06762695313,1533.11474609375,1548.68041992188,1566.85900878906,1569.431640625,1564.15075683594,1580.033203125,1598.64611816406,1601.33935546875,1595.87854003906,1611.97790527344,1630.83874511719,1633.36804199219,1627.67333984375,1644.009765625,1663.04638671875,1665.46875,1659.48950195313,1675.83459472656,1695.05444335938,1697.48474121094,1691.23010253906,1708.55261230469,1728.93786621094,1732.11853027344,1726.53186035156,1743.40783691406,1763.24328613281
Hartford - CT,1850.505859375,1848.30419921875,1843.54345703125,1860.375,1882.90344238281,1885.32373046875,1883.43103027344,1902.79284667969,1925.77563476563,1927.02416992188,1925.94567871094,1946.43835449219,1969.33190917969,1968.98095703125,1965.90246582031,1984.90417480469,2006.85827636719,2005.84204101563,2002.5244140625,2021.98461914063,2044.47839355469,2043.48742675781,2039.93774414063,2059.5537109375,2082.26782226563,2080.99462890625,2077.15063476563,2096.88232421875,2119.71606445313,2118.099609375,2113.95922851563,2133.69482421875,2156.60961914063,2154.62890625,2149.99243164063,2169.7294921875,2192.69384765625,2190.30883789063,2185.27001953125,2205.05859375,2228.03393554688
Honolulu - HI,2352.77587890625,2363.087890625,2364.62231445313,2396.11889648438,2421.77905273438,2433.89379882813,2435.67236328125,2465.70678710938,2488.74780273438,2496.17260742188,2496.13427734375,2526.4775390625,2548.59033203125,2553.95263671875,2551.31469726563,2579.85668945313,2600.70556640625,2605.1259765625,2601.9111328125,2630.71508789063,2651.8583984375,2656.12524414063,2652.81201171875,2681.92749023438,2703.11791992188,2707.115234375,2703.38720703125,2732.76220703125,2754.27880859375,2758.15942382813,2754.27319335938,2784.02758789063,2805.7646484375,2809.81030273438,2806.01147460938,2836.49438476563,2858.79858398438,2863.05297851563,2859.0390625,2889.93359375,2912.4169921875
Houston - TX,1375.01391601563,1360.48217773438,1347.34228515625,1353.11499023438,1362.43640136719,1361.01513671875,1358.98461914063,1372.76684570313,1387.73706054688,1389.32629394531,1390.60949707031,1406.12915039063,1419.81616210938,1418.11083984375,1415.68762207031,1428.64282226563,1441.08032226563,1439.15942382813,1437.30126953125,1451.35180664063,1464.89916992188,1463.54919433594,1462.05395507813,1476.55578613281,1490.3271484375,1489.01684570313,1487.62683105469,1502.52282714844,1516.75830078125,1515.65222167969,1514.44995117188,1529.73876953125,1544.35388183594,1543.3017578125,1542.15161132813,1557.7138671875,1572.57641601563,1571.37292480469,1569.96789550781,1585.57495117188,1600.46276855469
Huntsville - AL,1253.26916503906,1246.33947753906,1237.02990722656,1240.7373046875,1248.79284667969,1248.99072265625,1248.52233886719,1257.32788085938,1270.15954589844,1272.92919921875,1275.50610351563,1286.45434570313,1299.54150390625,1301.01330566406,1301.82946777344,1311.35778808594,1323.64880371094,1324.71752929688,1325.67993164063,1335.75708007813,1348.65576171875,1348.54907226563,1349.47277832031,1359.56750488281,1372.87463378906,1376.01904296875,1377.84240722656,1389.16760253906,1402.77026367188,1404.28637695313,1405.14318847656,1415.60864257813,1429.4208984375,1430.91589355469,1432.1455078125,1443.27307128906,1457.49267578125,1459.09240722656,1460.41613769531,1471.11779785156,1484.84838867188
Indianapolis - IN,1361.33312988281,1353.58508300781,1346.90771484375,1356.38513183594,1369.86853027344,1370.5830078125,1370.88806152344,1385.27209472656,1403.69909667969,1407.21862792969,1410.70544433594,1427.36730957031,1445.669921875,1446.79443359375,1447.22399902344,1461.54638671875,1478.64758300781,1479.27722167969,1479.9990234375,1495.20751953125,1513.29040527344,1514.20568847656,1515.08471679688,1530.59814453125,1548.95446777344,1549.810546875,1550.56677246094,1566.349609375,1585.05651855469,1585.87194824219,1586.57727050781,1602.61962890625,1621.6494140625,1622.31005859375,1622.86889648438,1639.2001953125,1658.49536132813,1659.03051757813,1659.36853027344,1675.82800292969,1695.27893066406
Inland Empire - CA,2149.13208007813,2145.85083007813,2133.50927734375,2161.64453125,2185.76586914063,2191.169921875,2187.70947265625,2218.08764648438,2244.42260742188,2248.91772460938,2246.642578125,2279.07470703125,2306.2705078125,2310.34326171875,2306.818359375,2338.91625976563,2366.04833984375,2369.62915039063,2366.09301757813,2399.45556640625,2427.85693359375,2432.21997070313,2429.03344726563,2463.70874023438,2493.09594726563,2497.65771484375,2494.455078125,2530.17895507813,2560.45190429688,2565.21801757813,2562.00561523438,2598.7080078125,2629.79272460938,2634.56176757813,2631.10546875,2668.6728515625,2700.23852539063,2704.83959960938,2701.01489257813,2739.21704101563,2771.47436523438
Jackson - MS,1203.49938964844,1197.59826660156,1188.53771972656,1195.93200683594,1205.95788574219,1206.03540039063,1203.1630859375,1214.09582519531,1226.95642089844,1228.45593261719,1227.84143066406,1240.94592285156,1254.64758300781,1255.78686523438,1254.404296875,1267.02978515625,1280.54382324219,1281.60705566406,1280.37707519531,1293.52270507813,1307.595703125,1307.24499511719,1305.66003417969,1318.64428710938,1332.73657226563,1335.30712890625,1334.28991699219,1348.2197265625,1362.37561035156,1363.08166503906,1360.92907714844,1374.01928710938,1388.36499023438,1388.99438476563,1387.06591796875,1400.85815429688,1415.60437011719,1416.30065917969,1414.39929199219,1428.39916992188,1443.26977539063
Jacksonville - FL,1517.580078125,1507.77856445313,1496.86889648438,1505.74072265625,1518.53503417969,1515.95300292969,1511.06286621094,1524.08142089844,1539.78137207031,1538.23254394531,1535.86804199219,1551.17053222656,1567.03369140625,1564.14733886719,1560.08044433594,1574.41577148438,1590.15405273438,1587.53076171875,1584.14855957031,1599.56677246094,1616.42114257813,1614.46435546875,1611.68420410156,1628.03466796875,1645.7109375,1644.25048828125,1641.83911132813,1658.87060546875,1677.23901367188,1676.00769042969,1673.75476074219,1691.25451660156,1710.21960449219,1709.08923339844,1706.88806152344,1724.86022949219,1744.13073730469,1742.8876953125,1740.58874511719,1758.81188964844,1778.42944335938
Kansas City - MO,1422.1123046875,1419.77990722656,1416.4365234375,1433.10864257813,1450.22692871094,1449.47973632813,1446.78430175781,1463.11083984375,1480.39477539063,1479.29260253906,1478.19067382813,1496.29052734375,1513.81713867188,1511.51123046875,1508.76477050781,1525.75720214844,1542.83166503906,1540.21875,1537.69665527344,1555.48937988281,1573.30908203125,1570.90161132813,1568.35766601563,1586.38098144531,1604.3876953125,1601.81091308594,1599.11730957031,1617.44116210938,1635.76245117188,1633.06359863281,1630.23791503906,1648.7724609375,1667.29809570313,1664.45947265625,1661.42578125,1680.1552734375,1698.81225585938,1695.70581054688,1692.40258789063,1711.22387695313,1730.08679199219
Killeen - TX,1085.26037597656,1077.82470703125,1068.34704589844,1069.85961914063,1073.8369140625,1073.67907714844,1070.83740234375,1077.02075195313,1084.7138671875,1086.86877441406,1086.716796875,1094.88989257813,1102.90795898438,1104.27001953125,1103.03002929688,1110.43713378906,1118.28125,1119.95886230469,1119.24462890625,1127.39208984375,1135.87219238281,1137.97375488281,1137.47326660156,1145.89953613281,1154.60913085938,1156.78088378906,1156.39379882813,1165.03234863281,1173.99853515625,1176.26306152344,1175.90295410156,1184.71887207031,1193.84692382813,1196.18811035156,1195.89929199219,1204.93774414063,1214.11791992188,1216.39758300781,1215.96142578125,1224.90197753906,1234.08081054688
Knoxville - TN,1510.28747558594,1503.18615722656,1487.78356933594,1497.28845214844,1511.14343261719,1512.37829589844,1506.51745605469,1521.3955078125,1540.32055664063,1544.15124511719,1541.59814453125,1559.29296875,1578.87915039063,1581.54602050781,1577.08935546875,1593.50524902344,1612.43505859375,1614.74694824219,1610.37133789063,1627.54638671875,1647.2919921875,1647.96728515625,1643.20947265625,1660.39233398438,1680.55407714844,1685.23571777344,1681.48046875,1700.22778320313,1720.8232421875,1723.38830566406,1718.24645996094,1736.01940917969,1756.92541503906,1759.44909667969,1754.51354980469,1773.19677734375,1794.68566894531,1797.33142089844,1792.35754394531,1811.13708496094,1832.63696289063
Lafayette - LA,1175.16613769531,1167.60363769531,1155.80456542969,1162.921875,1174.94653320313,1173.73681640625,1168.87377929688,1179.90124511719,1195.38830566406,1195.89367675781,1193.4326171875,1206.58679199219,1222.72546386719,1222.48034667969,1218.74877929688,1231.0166015625,1246.76831054688,1246.21765136719,1242.57922363281,1255.34289550781,1271.6689453125,1269.74194335938,1265.67077636719,1278.28466796875,1294.80725097656,1295.74462890625,1292.31018066406,1305.97314453125,1322.68176269531,1321.88122558594,1317.3408203125,1330.16198730469,1347.07666015625,1346.14721679688,1341.76586914063,1355.18041992188,1372.4658203125,1371.42712402344,1366.92822265625,1380.70446777344,1398.33776855469
Lakeland - FL,1592.27612304688,1583.99462890625,1572.30187988281,1579.99462890625,1588.03039550781,1589.37634277344,1589.43859863281,1603.57434082031,1617.78662109375,1622.35461425781,1626.33642578125,1643.17333984375,1657.46459960938,1660.12634277344,1661.59313964844,1676.46923828125,1689.68078613281,1691.87023925781,1693.59619140625,1709.34118652344,1723.27111816406,1723.84436035156,1725.41540527344,1741.28002929688,1755.74279785156,1760.55883789063,1763.37670898438,1780.83276367188,1795.58020019531,1798.4150390625,1800.14367675781,1816.73107910156,1831.75012207031,1834.6220703125,1836.78918457031,1854.27600097656,1869.66882324219,1872.60473632813,1874.82373046875,1891.91760253906,1906.92211914063
Lancaster - PA,1662.896484375,1660.52551269531,1656.39343261719,1666.875,1682.35400390625,1688.50720214844,1691.1923828125,1705.12719726563,1721.99267578125,1727.28686523438,1730.6416015625,1745.65710449219,1762.74072265625,1767.42114257813,1769.70007324219,1783.76953125,1800.24560546875,1804.31005859375,1806.37683105469,1820.72143554688,1837.62683105469,1841.87683105469,1844.0087890625,1858.62744140625,1875.80603027344,1880.12329101563,1882.29467773438,1897.27209472656,1914.76354980469,1919.01550292969,1921.09484863281,1936.15832519531,1953.87902832031,1958.0859375,1959.98229980469,1975.951171875,1994.75610351563,1999.82678222656,2002.72045898438,2018.25109863281,2036.42663574219
Lansing - MI,1276.04296875,1269.84411621094,1262.06115722656,1275.25463867188,1291.51098632813,1290.35778808594,1286.37072753906,1301.49169921875,1319.197265625,1317.80895996094,1314.95910644531,1331.48657226563,1349.47277832031,1347.07421875,1342.87536621094,1358.49829101563,1376.02258300781,1373.17272949219,1368.8212890625,1384.9267578125,1402.93127441406,1400.04833984375,1395.58654785156,1411.90405273438,1430.09387207031,1426.95227050781,1422.2177734375,1438.61242675781,1456.98498535156,1453.56677246094,1448.5576171875,1465.06896972656,1483.5419921875,1479.85546875,1474.56140136719,1491.55236816406,1510.51708984375,1506.98400878906,1501.81640625,1518.72778320313,1537.55749511719
Las Vegas - NV,1477.53100585938,1468.8896484375,1454.22607421875,1466.09399414063,1482.70471191406,1484.68371582031,1478.37585449219,1494.60388183594,1514.88659667969,1518.30004882813,1514.32775878906,1532.65075683594,1552.98522949219,1554.93383789063,1549.03247070313,1566.41967773438,1586.82958984375,1589.18115234375,1583.98107910156,1602.74755859375,1624.41650390625,1627.39379882813,1622.37255859375,1641.76513671875,1663.96655273438,1667.00622558594,1661.83435058594,1681.68615722656,1704.603515625,1707.74377441406,1702.47058105469,1722.93115234375,1746.40808105469,1749.70666503906,1744.35925292969,1765.20422363281,1789.06274414063,1792.24987792969,1786.58520507813,1807.79272460938,1832.14880371094
Lehigh Valley - PA,1807.62548828125,1803.04577636719,1795.34924316406,1808.24633789063,1828.9560546875,1833.21850585938,1832.72619628906,1849.685546875,1872.13842773438,1875.43627929688,1875.65405273438,1893.80920410156,1916.54040527344,1919.056640625,1918.07836914063,1935.29370117188,1957.48706054688,1959.34020996094,1958.02087402344,1975.56945800781,1998.35791015625,2000.40161132813,1999.06066894531,2016.87231445313,2040.05297851563,2041.97326660156,2040.57263183594,2058.78051757813,2082.27563476563,2084.1201171875,2082.52001953125,2100.76611328125,2124.48095703125,2126.1083984375,2124.12353515625,2143.39990234375,2168.51611328125,2171.1611328125,2170.20629882813,2189.07836914063,2213.57104492188
Lexington - KY,1278.05419921875,1265.24230957031,1253.79382324219,1264.03991699219,1282.37902832031,1275.92956542969,1271.85876464844,1286.30126953125,1308.37145996094,1303.7744140625,1302.34936523438,1319.17919921875,1342.1904296875,1336.60815429688,1333.86352539063,1349.82971191406,1372.52685546875,1366.51867675781,1363.845703125,1380.50256347656,1404.05725097656,1396.4619140625,1393.44311523438,1410.10375976563,1434.1064453125,1429.62915039063,1427.33605957031,1445.24291992188,1469.65356445313,1463.13928222656,1459.64624023438,1476.787109375,1501.65490722656,1494.88403320313,1491.62243652344,1509.60571289063,1535.150390625,1528.26953125,1524.97338867188,1543.30871582031,1569.27478027344
Little Rock - AR,1053.671875,1046.8798828125,1039.466796875,1045.47729492188,1054.70129394531,1053.28369140625,1051.75390625,1061.03149414063,1073.13757324219,1073.20385742188,1073.82458496094,1084.92077636719,1097.59375,1096.96142578125,1096.5859375,1107.005859375,1119.35498046875,1118.55615234375,1118.31469726563,1129.19506835938,1142.04565429688,1140.01696777344,1139.5244140625,1150.31677246094,1163.31640625,1163.92529296875,1164.07080078125,1175.79284667969,1188.91760253906,1187.92663574219,1187.13305664063,1198.076171875,1211.36352539063,1210.28662109375,1209.73645019531,1221.30310058594,1234.98278808594,1233.95043945313,1233.3974609375,1244.88977050781,1258.43591308594
Long Island - NY,3053.97412109375,3050.92895507813,3047.041015625,3066.27856445313,3094.55102539063,3101.50634765625,3104.94848632813,3128.10546875,3157.54296875,3162.51831054688,3167.34228515625,3193.10278320313,3224.072265625,3228.96142578125,3233.14575195313,3257.94921875,3288.0390625,3291.92163085938,3295.357421875,3320.458984375,3351.30786132813,3355.568359375,3359.36303710938,3385.2490234375,3416.8359375,3421.33764648438,3425.38159179688,3451.7939453125,3484.05712890625,3488.70849609375,3492.87377929688,3519.89770507813,3552.9228515625,3557.66918945313,3561.9228515625,3589.23999023438,3622.68188476563,3627.2646484375,3631.29052734375,3658.83422851563,3692.625
Los Angeles - CA,2353.15795898438,2340.05786132813,2324.84057617188,2333.89575195313,2347.46459960938,2350.37084960938,2347.49291992188,2364.26782226563,2382.35913085938,2386.59765625,2386.82080078125,2406.7509765625,2426.05590820313,2429.86791992188,2429.16967773438,2448.48120117188,2467.82080078125,2472.25610351563,2472.56127929688,2493.5517578125,2514.57543945313,2519.98291015625,2521.00415039063,2542.76733398438,2564.31982421875,2570.0458984375,2571.13647460938,2593.53295898438,2615.69360351563,2621.71459960938,2622.9970703125,2645.92358398438,2668.62622070313,2674.8076171875,2676.1572265625,2699.59375,2722.80224609375,2729.06518554688,2730.28491210938,2754.02465820313,2777.51220703125
Louisville - KY,1240.2880859375,1232.30249023438,1224.72814941406,1233.61865234375,1242.52319335938,1240.97497558594,1240.57348632813,1253.50427246094,1265.95947265625,1266.22595214844,1268.49719238281,1283.80773925781,1296.982421875,1296.49682617188,1297.66357421875,1312.18249511719,1324.95715332031,1324.17443847656,1325.48901367188,1340.57666015625,1353.84191894531,1351.62841796875,1352.63598632813,1367.62829589844,1381.09118652344,1381.9892578125,1383.82019042969,1399.97546386719,1413.54870605469,1412.53662109375,1413.27783203125,1428.59777832031,1442.33557128906,1441.20532226563,1442.2255859375,1458.30517578125,1472.43713378906,1471.33374023438,1472.4296875,1488.79504394531,1503.060546875
Madison - WI,1668.52624511719,1665.66870117188,1665.09521484375,1676.21984863281,1685.55419921875,1689.2509765625,1693.23779296875,1706.30017089844,1717.68884277344,1721.87963867188,1728.0712890625,1743.20190429688,1754.82165527344,1757.70178222656,1761.99157714844,1775.52368164063,1786.14990234375,1788.66015625,1793.14794921875,1807.36218261719,1818.60864257813,1821.47253417969,1826.19165039063,1840.70336914063,1852.07836914063,1854.74853515625,1859.44665527344,1873.966796875,1885.48779296875,1888.13488769531,1892.80444335938,1907.46276855469,1918.92065429688,1921.47741699219,1926.09619140625,1941.36743164063,1953.30261230469,1956.17163085938,1961.13903808594,1976.00183105469,1987.373046875
Manchester - NH,2119.52197265625,2112.6767578125,2106.22290039063,2121.42749023438,2148.75659179688,2151.35302734375,2152.58447265625,2171.41186523438,2200.21484375,2201.27270507813,2203.02783203125,2223.18115234375,2252.45092773438,2252.57592773438,2253.01098632813,2272.05883789063,2300.80419921875,2300.08544921875,2300.19140625,2319.57666015625,2348.96215820313,2348.310546875,2348.2998046875,2367.93286132813,2397.72143554688,2396.71142578125,2396.50170898438,2416.38061523438,2446.48559570313,2445.23876953125,2444.80688476563,2464.67163085938,2495.10595703125,2493.5703125,2492.7333984375,2513.76293945313,2545.80834960938,2545.27807617188,2545.611328125,2566.34057617188,2598.04614257813
McAllen - TX,1001.02294921875,994.967163085938,989.471130371094,989.736694335938,992.738525390625,993.469543457031,994.1591796875,998.664794921875,1005.00067138672,1007.80090332031,1010.98449707031,1017.33197021484,1024.05529785156,1026.16577148438,1028.39807128906,1034.03405761719,1040.61572265625,1043.05432128906,1045.90454101563,1052.29956054688,1059.51623535156,1062.41052246094,1065.49633789063,1072.13720703125,1079.61889648438,1082.64135742188,1085.93603515625,1092.76953125,1100.45739746094,1103.55810546875,1106.91003417969,1113.93823242188,1121.80346679688,1125.00964355469,1128.46960449219,1135.65075683594,1143.57092285156,1146.74890136719,1150.18054199219,1157.15539550781,1164.92797851563
Melbourne - FL,1643.96118164063,1632.12023925781,1620.09973144531,1631.84704589844,1643.82421875,1641.37927246094,1640.35192871094,1658.29699707031,1676.07019042969,1676.63244628906,1679.42053222656,1700.43737792969,1718.73718261719,1717.54113769531,1718.13171386719,1737.47583007813,1754.8515625,1753.17431640625,1753.93249511719,1774.14123535156,1792.34936523438,1788.88464355469,1789.44897460938,1809.80712890625,1828.5576171875,1829.29724121094,1830.9892578125,1853.01818847656,1872.06689453125,1870.48291015625,1870.80249023438,1891.83312988281,1911.19189453125,1909.48413085938,1910.17944335938,1932.23571777344,1952.1123046875,1950.36779785156,1951.10961914063,1973.16931152344,1992.87976074219
Memphis - TN,1187.92260742188,1185.24963378906,1180.1796875,1191.80432128906,1205.43701171875,1207.1142578125,1206.2607421875,1220.96875,1236.31066894531,1237.57580566406,1237.3974609375,1252.87268066406,1268.10595703125,1268.28747558594,1266.77612304688,1281.25512695313,1295.21984863281,1293.80712890625,1290.72644042969,1304.26501464844,1317.86181640625,1316.14624023438,1312.99755859375,1326.86511230469,1340.73608398438,1339.06726074219,1335.92407226563,1350.08740234375,1364.392578125,1362.83337402344,1359.7978515625,1374.40502929688,1389.04455566406,1387.51037597656,1384.44018554688,1399.20678710938,1414.00109863281,1412.3193359375,1408.95849609375,1423.9228515625,1438.90246582031
Miami - FL,2485.11987304688,2487.6416015625,2491.2080078125,2515.56689453125,2539.88354492188,2547.3583984375,2552.998046875,2576.2060546875,2600.7431640625,2605.90087890625,2612.44262695313,2637.01098632813,2661.01416015625,2663.44213867188,2667.06396484375,2689.50317382813,2712.36938476563,2714.59643554688,2718.88305664063,2742.68212890625,2767.05297851563,2770.0263671875,2774.81958007813,2799.09326171875,2823.88598632813,2826.845703125,2831.44970703125,2856.1064453125,2881.18994140625,2883.80590820313,2888.30297851563,2913.33471679688,2938.5966796875,2941.15356445313,2945.41333007813,2970.49291992188,2995.80395507813,2997.98071289063,3001.88891601563,3026.97436523438,3052.29638671875
Milwaukee - WI,1507.68420410156,1513.14965820313,1518.94055175781,1543.76867675781,1561.45471191406,1564.45983886719,1567.92663574219,1587.44226074219,1600.8837890625,1599.18200683594,1600.85986328125,1619.99438476563,1632.67846679688,1629.58361816406,1629.966796875,1648.33764648438,1660.42419433594,1656.79370117188,1657.03930664063,1675.705078125,1688.01220703125,1684.32446289063,1684.51428222656,1703.29455566406,1715.43322753906,1711.4130859375,1711.32543945313,1730.2646484375,1742.5595703125,1738.42700195313,1738.19934082031,1757.29565429688,1769.66943359375,1765.35534667969,1765.09143066406,1784.37548828125,1796.78503417969,1792.16723632813,1791.65625,1811.05944824219,1823.50793457031
Minneapolis - MN,1598.65893554688,1589.95581054688,1582.15966796875,1591.77648925781,1602.51025390625,1601.12658691406,1599.70971679688,1613.05725097656,1624.81701660156,1622.70715332031,1622.42993164063,1637.18090820313,1649.12536621094,1646.17297363281,1644.87707519531,1658.97265625,1670.76147460938,1668.02294921875,1667.26403808594,1682.25134277344,1694.84423828125,1692.49206542969,1692.06750488281,1707.55334472656,1720.49951171875,1718.34997558594,1718.05712890625,1733.91979980469,1747.17749023438,1745.04272460938,1744.78527832031,1760.88720703125,1774.35083007813,1772.23840332031,1772.02490234375,1788.4365234375,1802.16455078125,1800.04333496094,1799.83569335938,1816.51904296875,1830.48779296875
Mobile - AL,1153.72302246094,1140.68420410156,1132.82897949219,1143.87084960938,1155.95361328125,1148.84948730469,1147.37548828125,1162.08459472656,1177.20166015625,1171.40600585938,1172.13293457031,1188.90930175781,1204.71350097656,1198.08361816406,1197.80822753906,1213.96594238281,1229.47326660156,1222.55139160156,1222.43322753906,1239.19921875,1255.26953125,1246.81042480469,1246.31127929688,1262.97583007813,1279.18896484375,1273.39343261719,1273.56958007813,1291.33325195313,1307.703125,1299.97033691406,1299.10034179688,1316.14001464844,1332.68811035156,1324.71948242188,1324.08264160156,1341.84521484375,1358.7724609375,1350.61401367188,1349.91442871094,1368.09521484375,1385.36791992188
Modesto - CA,1594.97497558594,1596.51745605469,1592.53002929688,1603.37658691406,1617.28198242188,1623.57800292969,1624.35705566406,1637.57873535156,1652.89819335938,1658.93505859375,1660.91931152344,1675.70324707031,1691.59155273438,1697.19311523438,1698.431640625,1712.873046875,1728.67175292969,1734.44262695313,1736.06469726563,1751.287109375,1768.02111816406,1774.37451171875,1776.3271484375,1792.10607910156,1809.33666992188,1815.84191894531,1817.71472167969,1833.744140625,1851.24438476563,1857.80895996094,1859.74865722656,1876.162109375,1894.12329101563,1900.88781738281,1902.91528320313,1919.74206542969,1938.12072753906,1944.89965820313,1946.82739257813,1963.84765625,1982.4365234375
Montgomery - AL,1082.1259765625,1078.43676757813,1068.12036132813,1074.81298828125,1083.58728027344,1085.271484375,1081.2666015625,1091.52868652344,1103.58569335938,1107.01086425781,1105.24182128906,1117.53308105469,1130.15014648438,1132.90759277344,1129.99584960938,1141.49084472656,1153.72985839844,1156.29577636719,1153.41137695313,1165.35522460938,1178.05700683594,1179.43127441406,1176.26843261719,1188.13061523438,1201.01684570313,1205.18701171875,1202.59826660156,1215.46118164063,1228.48486328125,1231.10571289063,1227.51196289063,1239.6533203125,1252.86669921875,1255.37805175781,1251.90832519531,1264.60876464844,1278.10473632813,1280.7158203125,1277.18811035156,1290.26708984375,1304.07373046875
