Market,2025 Q2 EST,2025 Q3,2025 Q4,2026 Q1,2026 Q2,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1
Fayetteville - NC,1.000785728764815,1.00163203220514,1.0024552935139963,1.0032557502391315,1.0041202656734003,1.00497108252092,1.005791651621976,1.0065590892102645,1.0073369788994255,1.0081105927291385,1.0088773176741859,1.0096445968973098,1.0104480625605747,1.0112652268105888,1.0120902301362573,1.0129438975567422,1.013846658178294,1.0146132247581765,1.0153923813686552,1.0161656784680388,1.016999312695185,1.0178582853486884,1.0187428339762958,1.0196553340554786,1.0205956272210714,1.0215305359710636,1.0224564970892482,1.0233762027834261,1.0243299569880213,1.0252822067235514,1.0262257463750213,1.0271620012289138,1.0281288997421816,1.029093106047649,1.0300496316426269,1.0309964969625562,1.0319732932986196,1.0329363910479339,1.0338903828002761,1.0348340016343285
Flint - MI,0.9988920083727145,0.9978552795738185,0.9967940369905149,0.9957200660960769,0.9946459380619952,0.9935549960860444,0.9924444116546388,0.9913065634950622,0.9901585012586492,0.9890047819950654,0.9878519269995214,0.9866999362720176,0.98554692413683,0.984390612069126,0.9832308429292621,0.9820742951520927,0.9809149188613379,0.9797619067261503,0.9786060660773773,0.9774396970724806,0.9762769422793875,0.9751221230382981,0.9739808963763834,0.9728465052889669,0.9717115642127976,0.9705872300625737,0.969465095867361,0.9683454759064463,0.967231748682168,0.9661236784850606,0.9650204796169061,0.9639232520552098,0.9628312886715752,0.9617434109186753,0.960661740181699,0.9595848622038536,0.9585112841585247,0.9574425774421484,0.9563763063902486,0.9553117638744287
Fort Lauderdale - FL,1.0017649151107393,1.0035293292521028,1.0051980582426996,1.0063477829600276,1.0074909950754711,1.0084673843887924,1.0093170284500508,1.0098891354771482,1.010352031180334,1.010761824129691,1.0107943871391143,1.0108194356079012,1.0108565073417062,1.0109486857068428,1.011095970703311,1.011381022278108,1.0117512386467815,1.0122151362887186,1.0127556822451445,1.0133087524359636,1.0139905717563484,1.0147435287280888,1.0156092038093711,1.0166276745502547,1.0176271084548603,1.0185819560850244,1.0195077474913958,1.0204039817045985,1.0212831829590256,1.0221498599790595,1.0229829720509185,1.0237885308071117,1.0245790604820328,1.0253510542900512,1.0260939918742766,1.0268084368252568,1.0275077274526208,1.028200630720444,1.0288663563996332,1.0295006462504948
Fort Myers - FL,1.0027537520353529,1.0061111017173647,1.0094886973948967,1.0128897279976459,1.0166161777518312,1.020322529832808,1.023973706013906,1.0275114897878606,1.0310014396163554,1.0344856790358574,1.0379504882325528,1.041410847759903,1.0448749153450407,1.0483845920409653,1.051920225141403,1.0555076968897108,1.0591295052531313,1.0627994442066344,1.066502310713291,1.0702117034016536,1.073975456217182,1.0777904543913341,1.0816367485732135,1.0855222740064852,1.089375020208915,1.0931982502713558,1.096992409160742,1.1007578676828524,1.104491733552613,1.1081946000592695,1.1118632041119692,1.1155047393428195,1.119115794338656,1.1226952566821427,1.1262446095963943,1.1297665228830178,1.1332586233850297,1.1367187604289126,1.140151012878233,1.143549744485154
Fort Wayne - IN,1.0007129175634604,1.0013686445154237,1.0019694847430831,1.0025439657907989,1.0030908001921983,1.0036059900253882,1.0040953627697387,1.0045448918179276,1.004983782328196,1.005404038456756,1.0058238202556,1.006248345351606,1.0066768006081177,1.0071018677952281,1.0075348630647378,1.0079902195922974,1.0084581119766425,1.008915636868619,1.0093819029796511,1.0098428837024171,1.0103233797049358,1.0108240686010872,1.011350777870242,1.011903236466848,1.0124542043129174,1.0130056464887032,1.0135568176189367,1.014109953829423,1.0146658004954305,1.0152195465584093,1.0157746478491485,1.0163282583893511,1.0168835629642545,1.0174404260510825,1.0179991864567752,1.0185581501466323,1.0191200275761745,1.0196785846977032,1.0202389036153208,1.0207965798388052
Fresno - CA,1.0011850478135917,1.0025945587779794,1.0040412556409843,1.005519441057349,1.0070348736341075,1.0085659279639918,1.010066596452502,1.0115259745033385,1.013006059034789,1.0144842444511533,1.0159732119402634,1.0174777399207224,1.0189999112929469,1.0205320683348167,1.022090506679004,1.0236823939534136,1.025298663415055,1.0269433583412075,1.028608759747974,1.030286842342572,1.031990409836387,1.033724363171576,1.0354818410291193,1.0372638235974483,1.0390379646583259,1.040813085907635,1.0425842864032182,1.0443505859566442,1.046120806263796,1.0478831850634966,1.0496416431094713,1.0513981407785833,1.0531507176939694,1.0549003540440614,1.0566480300172905,1.0583908050483626,1.060127698948846,1.0618596919071723,1.0635828631696158,1.065303093866765
Grand Rapids - MI,1.0020763985392496,1.0040980368922068,1.006082869218312,1.0080443611371446,1.009960967657377,1.0118443589826456,1.0137008190687538,1.0155070075084294,1.0172898555408332,1.0190637264935167,1.0208331089063403,1.0226015936111919,1.0243619989442954,1.026119711153483,1.0278729348228104,1.029632442447942,1.0313928477810455,1.033157741654009,1.0349226355269725,1.036668677532524,1.0384227989098234,1.040189488198731,1.0419480981158904,1.0436995263692739,1.0454240233834973,1.0471332593621965,1.0488191549336234,1.0504781192658903,1.0521182317307451,1.0537341060803556,1.05532933314661,1.0569039129295084,1.0584578454290505,1.0599920283532085,1.0615055639940105,1.0629984523514562,1.064470693425546,1.0659204918003353,1.0673505405997408,1.068757248991874
Greensboro - NC,1.000906401563858,1.0016952239429133,1.0025025331225106,1.003322219058403,1.004172063546027,1.0050060845857292,1.0058162921196487,1.0065787159742015,1.007325316380833,1.008068000092434,1.0088045737597884,1.0095431841085583,1.010284222808247,1.011038108267634,1.0118035088104096,1.0125957778810915,1.0134035570640925,1.014165197579639,1.0149420348719025,1.0157164438132473,1.0165143529247724,1.017335370536975,1.0181897583908337,1.0190785348270563,1.0199675462649809,1.020862511079351,1.0217591209056338,1.022661214104959,1.023566362326407,1.0244762105818916,1.0253869988441833,1.0263002937912942,1.0272143720774112,1.0281304870449437,1.0290473853514823,1.0299649886631261,1.0308829836442732,1.031794946915074,1.032706831851974,1.0336160534362537
Greenville - SC,1.0019207930846896,1.0039920196283099,1.0060314395179402,1.0080361439939711,1.0101785719141174,1.012286790291901,1.0143618741036988,1.0163863707918548,1.018389620888081,1.020373647877323,1.0223495809267826,1.0243234904912966,1.0262943648283918,1.028264227423014,1.030237125245055,1.03222924617408,1.0342294610428877,1.0362378330853828,1.0382531608573784,1.0402614696659689,1.0422849546116517,1.0443267141557506,1.0463845351116057,1.0484596189234037,1.0505236368019049,1.0525824062663283,1.0546312480077369,1.0566749678028766,1.0587146406281251,1.0607482429985367,1.0627747631716382,1.0647952128899025,1.0668116156382759,1.0688229596742846,1.0708292449979293,1.0728294598667372,1.0748236042807078,1.0768116782398414,1.078792670001665,1.0807665795661787
Gulfport-Biloxi-Pascagoula - MS,1.0005283772381939,1.0010368419249047,1.0014797032443257,1.0018385922536162,1.002142297253951,1.0022961950355693,1.0023826371195275,1.0023848753520586,1.0023308490495848,1.002195706112968,1.002015644164866,1.0017995389549708,1.0015503233397023,1.0012420646938731,1.0009087224076096,1.0005655782064689,1.000204836866808,0.99979655238097,0.9993712882000689,0.9989194739505236,0.9984633375967804,0.9980261876293351,0.9975905812705319,0.9971580621290129,0.9967059391577392,0.9962361418675133,0.9957522977386443,0.995255178575453,0.9947470997909028,0.9942257459720304,0.9936904996753791,0.9931434447726156,0.9925902154352837,0.9920274157243708,0.9914555859029015,0.9908729508209374,0.990281980252306,0.9896821339339823,0.9890730259638061,0.9884553509656662
Harrisburg - PA,1.0008931531454115,1.0017630289355983,1.0026289055325968,1.0034895524154255,1.0043390220660098,1.0051723924004254,1.0059899710489175,1.006767865395771,1.00752894262255,1.0082742281634054,1.009011515317884,1.0097447007357592,1.0104785014141249,1.0112134300700566,1.0119567672860255,1.0127176394259743,1.0134894837113375,1.0142774273128692,1.015076753233476,1.0158705418096676,1.0166826856571602,1.0175236442042923,1.0183815224149138,1.0192487320763084,1.0201015856595905,1.0209458255960053,1.0217782730396852,1.0225957491447624,1.023401022583444,1.0241979900055036,1.024984292912394,1.025756137197757,1.0265176245981964,1.0272695754610326,1.0280111694389449,1.0287389200558206,1.0294549807233762,1.0301603768757626,1.0308535703617536,1.0315315874223119
Hartford - CT,0.9998934603660173,0.9998653801524094,0.9998422552706148,0.9996589079935283,0.9995036409300497,0.9992847804416357,0.9990196701896323,0.9986670157422632,0.9982829775267443,0.9978403012181032,0.9973769776935738,0.9969078729485958,0.9964329869831692,0.9959300208041347,0.9954394429546332,0.9949835524278235,0.994546657339631,0.9941213246923358,0.9937158133722932,0.993304520831802,0.9929262638367318,0.9925818682757179,0.9922795930351159,0.9920301746671876,0.9917799304106236,0.9915305120426952,0.9912860490065799,0.9910457154136422,0.99080620770934,0.9905766106686642,0.9903461877393529,0.9901215460304902,0.989897730210263,0.9896780438332134,0.9894624868993415,0.9892510594086472,0.989039631917953,0.9888282044272586,0.9886176028251998,0.9884111306663187
Honolulu - HI,0.9999508762155137,0.9998743491887819,0.9998444203020898,0.9998680982187766,0.9998915235710187,0.9998919024176858,0.9998827469565669,0.9998304029754113,0.9997783746998113,0.999716559551981,0.9996619424908234,0.9996280988552391,0.999612755565226,0.999612755565226,0.9996354232241341,0.9997111925575319,0.9998209318087364,0.999952139037737,1.00012034695788,1.0002970157869195,1.000519335639331,1.0006820502828027,1.0008947095452059,1.0011691208143283,1.0014540766490154,1.0017531760926033,1.002071407292874,1.002406118323159,1.0027536469990104,1.0031149404370956,1.0034903143429705,1.0038810315388587,1.0042831141347566,1.004692331676216,1.0051199232810244,1.0055558495125063,1.0060020046039972,1.0064554840643831,1.0069139516725512,1.0073835952573953
Houston - TX,1.003523295136437,1.0070244712812868,1.0105433426194064,1.0141388497577906,1.0177160111443286,1.0212769085664644,1.0248404082229043,1.0283081456569425,1.0317777046549939,1.03517609254482,1.0385657629497262,1.0419658422918503,1.0453461446532608,1.0487609266192046,1.052211749530264,1.0557399889118797,1.0592783770072822,1.0628793488377055,1.0665270958297504,1.0701844710887214,1.0738665025177268,1.0776328463381943,1.0814659374685698,1.0853803484209577,1.0892457072567077,1.0931286311740123,1.0970109045327407,1.100898252248363,1.104745265332267,1.1086097133860104,1.1124758528920518,1.116343293515245,1.1201746931933227,1.1240181932609157,1.1278640353393827,1.1317107881998563,1.135517987098903,1.1393381971694716,1.1431591879103318,1.1469771860817417
Huntsville - AL,1.002777329584072,1.0055210882011525,1.0082067655604627,1.0108304121364737,1.0134226948332887,1.0159556184846623,1.0184354558664335,1.0208508230520794,1.0232285535826902,1.0255691121083277,1.027882837092875,1.0301707739989725,1.032437917814788,1.034679854364731,1.0369047150248896,1.0391229544216622,1.0413281836166943,1.0435250491106076,1.0457100660279355,1.0478699918419065,1.050026781267958,1.052171025142331,1.0543093447284115,1.0564413915386526,1.0585476502704438,1.0606223127980077,1.062673626659948,1.0647031019689663,1.066712248837765,1.0687016480789218,1.070668163304517,1.072613420789768,1.0745391629724084,1.076448061590295,1.0783395358308507,1.0802104493061555,1.0820631252665203,1.0838967505743364,1.085710279766964,1.0875039451694342
Indianapolis - IN,1.001610850895956,1.0031738140954014,1.0047668781326535,1.0062682714365854,1.0077400199760105,1.0091834919708296,1.010592758468141,1.011940455069939,1.0132689965931325,1.0145811194775225,1.015891418068712,1.0172112941992038,1.0185434843087982,1.019878410858193,1.0212375092924935,1.0226399346903035,1.0240738291458202,1.0255273347532416,1.0270082047586688,1.028493635497097,1.0300201128325344,1.0315625527334753,1.0331419345717243,1.0347632751535827,1.03637959892914,1.0379936423381966,1.0396040371608526,1.0412130637636081,1.0428202660731634,1.0444238197963176,1.0460250931529715,1.0476213497033242,1.0492166941070769,1.0508120385108295,1.0524060146946816,1.0539981665853335,1.0555907745492856,1.0571747171205357,1.058755011105385,1.0603307443572332
Inland Empire - CA,1.0021210779535208,1.0044321788174706,1.0067833956291774,1.0091700833841644,1.0115964648137743,1.0140467046754715,1.0164663297349328,1.018854917719024,1.021264830496397,1.023669675996158,1.0260825446854709,1.028506181339708,1.0309405859588694,1.0333785798996722,1.035834309312115,1.0383128414738092,1.0408044641026664,1.0433174115248052,1.0458432382775393,1.0483745545810195,1.0509202281710655,1.0534838483693183,1.0560495799332428,1.0586180562725402,1.0611647855454216,1.0637020136727817,1.0662263624695463,1.0687355094334763,1.0712332550227806,1.073716432188952,1.0761875745707963,1.078647526714582,1.0810939661180705,1.0835262593715604,1.0859482069332604,1.0883574863009318,1.0907530417917386,1.09313128408404,1.0954951690897754,1.0978463859014824
Jackson - MS,1.00036069986778,1.000728222002736,1.0011096087451783,1.0014799918308852,1.0018145029956356,1.002052512090818,1.0022698343113383,1.0024489738429876,1.0026447288963067,1.0028043919555347,1.002957672893856,1.0031090832105325,1.0032943847899534,1.0034573489462018,1.003621523504691,1.0038029738042547,1.0040250275971712,1.0042217729795966,1.0044208291299364,1.0046120726839944,1.0048542631687363,1.0051359567811575,1.0054398777801838,1.0057650358367092,1.0061261758507587,1.0064920474372043,1.006858909352756,1.007226761597414,1.007637418066772,1.0080515957062852,1.0084644529069902,1.0088773101076949,1.0093330815696673,1.0097925942749295,1.0102527671995958,1.0107105193197803,1.0112052437265953,1.0117012885722183,1.012193482137984,1.0126839151186722
Jacksonville - FL,1.0030372243723156,1.0061496529496856,1.0092324556280947,1.0123084215605898,1.015441930104528,1.0185822753943805,1.0216901461411412,1.0247296494287614,1.027743514919204,1.0307642171555604,1.0337763734595244,1.0367879600346623,1.0398012557962786,1.0428555720333792,1.0459252709487865,1.0490274444072856,1.0521495583747005,1.0553058560716855,1.0584792456334557,1.0616532049240524,1.0648584993000882,1.0680956984903895,1.071353407918433,1.0746339064995234,1.0778938948428716,1.0811362215926086,1.0843614564775603,1.087569029768901,1.0907578020089779,1.0939317612995743,1.0970840708947762,1.1002209978116715,1.1033385539484772,1.1064418668646285,1.1095263787295162,1.1125926592719664,1.1156412782208052,1.1186705263895544,1.1216809735070399,1.124670340657957
Kansas City - MO,1.001798123708599,1.0035055408799691,1.0050395484948718,1.006535317079374,1.0078598993068508,1.009012850537414,1.0101360108954558,1.011226712541646,1.0122827322765429,1.0133249681749,1.014336523920959,1.015344522547911,1.0163507426153096,1.0173560734029314,1.0183649613096601,1.019391634811924,1.020430313591174,1.0214858886861824,1.0225534690581772,1.0236197155105067,1.0247006350791525,1.0257966724040033,1.026909161404724,1.028038102081315,1.0291612624393567,1.030282644237845,1.0314022474767799,1.0325196275162727,1.0336383414754307,1.0347561661548121,1.0358708783549746,1.036985145915249,1.0380998581154117,1.0392114578363556,1.040323502197188,1.0414342126383553,1.0425426998800806,1.0436485192824758,1.0447530047652056,1.0458525992091634
Killeen - TX,1.0021253824722087,1.004251378507487,1.0064030828353707,1.0085882877068406,1.0108020232610349,1.0130396264186268,1.0153045331328046,1.0175502353229118,1.0197946490305734,1.0220552608032658,1.0243101050831063,1.0265601635710058,1.0288103447715193,1.0310875841033909,1.0333656210672524,1.0356594879583032,1.0379569135151563,1.0402764273425056,1.0426017086627068,1.044919504513462,1.0472474855111682,1.049586265218895,1.0519798974650212,1.0543931637293664,1.056802380477454,1.0592117199381552,1.061624618064659,1.0640475786254997,1.066476674817034,1.0689109249383508,1.071348488300242,1.0737929235685097,1.0762445988809959,1.0786973786070069,1.081154698699731,1.083617786285307,1.0860844325366852,1.0885470292718056,1.0910120802592034,1.0934800763493342
Knoxville - TN,1.0012348525717998,1.0027198661167476,1.0041677675067857,1.005586928400304,1.007164425698961,1.008717862719568,1.0102463825207155,1.0117443161053832,1.013227220256091,1.014697204367079,1.0161602011096469,1.0176179902851847,1.019069451278003,1.020513463472411,1.0219529932040592,1.0233940390628173,1.0248325140973453,1.0262796244645433,1.0277234389032415,1.0291549924879198,1.030587468932578,1.032022186608616,1.0334589477603242,1.0348957089120325,1.0363182316526207,1.037731987223399,1.0391363164386676,1.040534383389786,1.0419244741939346,1.0433063910954032,1.044677958781382,1.0460420776689505,1.0473966383638695,1.0487439480160883,1.0500842043813172,1.0514156276581663,1.0527388770323354,1.0540534910738346,1.0553573603884239,1.0566535831488932
Lafayette - LA,0.9998254161084872,0.9999174124106017,0.9999515189941982,0.999935772468055,0.9999979745132347,1.0000066645048407,0.9999830773847673,0.9999119893331333,0.9998147659683986,0.9996834360200675,0.9995319165423661,0.9993725564707343,0.9992031996418417,0.9990112357671168,0.9988160049782544,0.9986288761364532,0.9984434460900036,0.9982821912081722,0.9981239418873472,0.9979556304709786,0.9977973158118709,0.9976457963341695,0.9975162958577555,0.9974014964949605,0.9972883959275171,0.9971799343781491,0.9970721915498914,0.996967258267792,0.9968663106209404,0.996766931092875,0.9966683356242024,0.9965694134641162,0.9964740195712986,0.9963782989870671,0.9962848652427321,0.9961928036023348,0.9961042048909233,0.9960149527966843,0.9959252433344661,0.9958367752996201
Lakeland - FL,1.004397540366287,1.0088712059234406,1.0133159276640864,1.0177559977199362,1.0222507066130715,1.0267519869339343,1.0312167921390958,1.0356076872413884,1.0399686048194408,1.0443352077900214,1.048689775449146,1.0530413896576065,1.0573943329188658,1.0617861878926242,1.0661945083538351,1.0706358336262172,1.0750973161993815,1.0795948308706478,1.0841109522810977,1.0886272952003473,1.093176642930768,1.0977591431448934,1.1023635727301992,1.1069932543186833,1.1116013018810527,1.1161920717570373,1.1207657116191703,1.1253229598301175,1.1298595338864161,1.1343817098707274,1.1388816611387915,1.1433658114458027,1.1478316503586965,1.1522825005094703,1.1567145224122604,1.161129340464932,1.1655256256146869,1.169901974972459,1.1742610466438463,1.1785978197627198
Lancaster - PA,1.0012052660547583,1.0024413138444574,1.0036559144325554,1.0048582912269943,1.0060404431991978,1.0072019258475784,1.0083450728054706,1.0094516595077834,1.010539688268814,1.0116116038472946,1.0126711845067193,1.013720986131217,1.0147648981096793,1.0158055874516312,1.0168463879189802,1.017894078160937,1.0189441020362284,1.0199972374226332,1.0210547066995168,1.02210073006052,1.0231563102056564,1.0242257810254052,1.0253113650277041,1.0264050611839766,1.027489311681513,1.0285686726615855,1.0296411438670505,1.0307040582883822,1.0317599718097092,1.0328092178072226,1.0338524630333032,1.034886818227632,1.0359150615251316,1.0369365261734202,1.037952434551864,1.0389587861461747,1.0399589147182589,1.0409521535157353,1.0419375024100321,1.0429127388932111
Lansing - MI,1.0004844897764362,1.000979842552344,1.0014378661118857,1.0018726494361938,1.00259210918302,1.0032770048406183,1.0039242421000483,1.0045010344538132,1.005050307208917,1.0055801582376922,1.006104149830389,1.0066272197140398,1.0071500920886092,1.0076713185541677,1.0081965610377128,1.0087445170656075,1.0093012951658007,1.0098686729200237,1.010443226837534,1.0110092220281879,1.011594968126972,1.0122031644246643,1.0128311774668473,1.013481574871578,1.0141172249315713,1.0147418144830118,1.0153552776895387,1.0159591287874423,1.0165542894857686,1.0171393113845881,1.0177151161929465,1.0182820330926465,1.0188405887745713,1.019390190711477,1.0199318264487702,1.0204644426046838,1.0209877758337764,1.0215003118997577,1.0220023799844298,1.0224936509059905
Las Vegas - NV,1.0028573430569712,1.0056958049924203,1.008517483708739,1.0113202813035358,1.0141117502254196,1.016907414952086,1.019692590166796,1.0224546884552013,1.0252142692607369,1.0279704934224467,1.0307292350670259,1.0334896550335182,1.0362563687071844,1.0390264390246768,1.0418069988541256,1.0446030831612703,1.0474117548827628,1.0502065804484728,1.0530118955261392,1.0558159518623709,1.0586359522567765,1.061452596007356,1.0642704984993705,1.0670850443475586,1.0698786111718337,1.072656653518413,1.0754128776801228,1.078153996944615,1.0808745567656723,1.0835808508504687,1.086267844233265,1.0889342781726263,1.091582250570944,1.094215957233001,1.0968316219344927,1.0994275663535058,1.1020050492314755,1.104560294344097,1.1070966583351969,1.1096099453999924
Lehigh Valley - PA,1.0005638210492573,1.001205942639567,1.0018216306530616,1.00241817218389,1.003038503933852,1.003626115202243,1.0041792913786747,1.0046689555286505,1.0051589054470242,1.0056249222620655,1.0060723641312366,1.0065078037276916,1.0069702484377578,1.0074319072847293,1.0078957808367857,1.0083772291453188,1.0089009711767565,1.0096616152101372,1.0104294034534682,1.01118561807668,1.0119977718638007,1.0128440035323831,1.0137089530310346,1.0145884767179842,1.0154856466035105,1.0163705284479225,1.0172366924622656,1.0180811380783603,1.0189456589244148,1.0197981774977534,1.0206315495884257,1.0214440605860438,1.0222775041188157,1.023098445284175,1.02390138304046,1.024683173935293,1.025483539775996,1.0262691171021028,1.0270350478508465,1.027779474527641
Lexington - KY,1.0019434904730802,1.0036720060923285,1.0053444515579197,1.0069748444082685,1.0085154778949899,1.0100078156611243,1.0114536246232786,1.0128289925100404,1.0141717313367962,1.015484550375676,1.0167768731819165,1.0180621283217297,1.019337842111866,1.0206082551521816,1.021881141875747,1.0231726401209043,1.0244708526491675,1.0257775463771437,1.0270893052660595,1.0283901092720127,1.0297081112662725,1.0310464916987312,1.0324027768861392,1.033782267578317,1.0351464449932357,1.0365019056195606,1.0378440554741137,1.0391780775122756,1.0405014980507965,1.0418133747341527,1.0431131185901419,1.0443997872632405,1.045677150175543,1.0469436759993238,1.0481993647345826,1.0494444519702004,1.050677641967332,1.0518983457537754,1.0531065633295305,1.0543021769001568
Little Rock - AR,1.0011360565910512,1.002355931942088,1.0036334174766577,1.0049384098453369,1.0062970364834745,1.0076225575513562,1.0089348526193564,1.0102274303991898,1.0115135168907379,1.0127829694560544,1.0140502312115747,1.0153192780713733,1.0165909214464863,1.0178489331161997,1.0191082430435703,1.0203744499647442,1.0216445516588892,1.0228663743964117,1.0240888462627624,1.0253058816751743,1.0265260815906252,1.0277550447452615,1.0289886329428013,1.0302232759746872,1.0314507785894593,1.032668787695114,1.033877546714962,1.0350831412317707,1.036278106264012,1.037467147995693,1.0386474264881886,1.0398189417414991,1.0409828297310741,1.0421366562238066,1.0432835045816324,1.0444186686205443,1.0455446637147534,1.0466623012752947,1.0477671185414725,1.0488626045807399
Long Island - NY,1.0001095860669733,1.000148404955901,1.0000511859685863,1.0007073282504635,1.0009313098042771,1.0011034183295235,1.0012102561565728,1.0012150655764398,1.0011810561073793,1.0011418936884608,1.0010907077198747,1.0010463923510986,1.0010065428721993,1.000985587542778,1.0009852440127875,1.0010384911613168,1.0011257477789068,1.0012927033542955,1.0014854236789725,1.001683640483498,1.001932699726619,1.0022508084978328,1.0026073926279837,1.003020315676579,1.0034349563751266,1.0038860112526684,1.0043374096602007,1.0047922433676382,1.0052491382550188,1.0056737413232912,1.0061007491014973,1.0065232909898267,1.0069509858280137,1.0073704359464286,1.0077953825446915,1.0082182679630114,1.0086439016212554,1.009083963539101,1.0095216207470128,1.009955499125029
Los Angeles - CA,1.000142438718064,1.0001855831993325,1.0002319273909346,1.0001059000903867,0.9998802689036564,0.9996653722290122,0.9993981448079488,0.9990504085462405,0.9987015369034463,0.998335428111437,0.9979646745786214,0.997605584506053,0.9972580546772695,0.9969187821654751,0.996605520202197,0.9963388088634454,0.9961020302987796,0.9958990035173074,0.9957258062934586,0.9955578731091905,0.9954283364489223,0.9953570138734279,0.995326771449955,0.9953551559771053,0.9953868434310514,0.9954396902597824,0.9954987300762553,0.9955631371487712,0.9956335307761042,0.9957048533515985,0.9957813367502111,0.9958656645999634,0.9959544307575975,0.9960426808329197,0.9961376399782956,0.9962361084833921,0.9963388088634454,0.9964355226886815,0.9965328558126918,0.9966332854305732
Louisville - KY,1.0011348051093945,1.0022269145810097,1.003292807432936,1.0045714294274815,1.0058305762188293,1.0070567649739968,1.0082469995078767,1.009386298894932,1.0105166097266656,1.0116319396328624,1.0127382809837375,1.0138483675659966,1.0149674427035777,1.0160917611650966,1.0172243191356605,1.0183778504019756,1.0195538530565957,1.0207365971277071,1.021930576892971,1.023119313334297,1.0243380116266962,1.0255821774925076,1.0268413242838557,1.028119946278401,1.0293910778101782,1.0306449812775884,1.031887649050846,1.0331183320836745,1.0343467679776723,1.035559473899857,1.0367579479427818,1.037942190106447,1.0391234360850048,1.040289701138026,1.0414454795431716,1.042589273207888,1.0437293216412202,1.0448521420101855,1.0459637266849984,1.047058832341721
Madison - WI,1.0023014748759185,1.0043986444989885,1.0064328831684202,1.0084211134935952,1.01036606777082,1.0122580507551362,1.0140919504082933,1.0158254602068366,1.0175164872047446,1.0191782521905965,1.0208205385479414,1.0224566552039491,1.024091449781099,1.0257381430679704,1.0273979690048307,1.0290993082178306,1.0308230346328253,1.0325805181279928,1.0343864778479517,1.0362115636420557,1.0380726981196866,1.0400351919764268,1.0420837090975243,1.0441705665055023,1.0462367994832964,1.0482954525423047,1.0503887440673916,1.0524622925481995,1.054521121884389,1.0565705203913918,1.05860255559606,1.060617227498394,1.0626176209490623,1.0646136956087944,1.066593376490688,1.0685584263665535,1.070510784285383,1.0724576776115993,1.0743886178529298,1.0763054559197756
Manchester - NH,1.0009878600982407,1.00196662990553,1.0029952145072316,1.004046561197475,1.005130487490487,1.006199214817029,1.0072538340120145,1.0082823458913885,1.0093082397669686,1.0103283885786676,1.011349773669936,1.0123692679806864,1.013392252963162,1.0144232374016748,1.015460839572,1.0165117499282776,1.01756920529404,1.0186850566888723,1.0198115982658633,1.0209299949421622,1.0220625724723447,1.0232112943592564,1.0243685247584982,1.0255400814562792,1.0267107654861287,1.027875559007442,1.0290423160316007,1.0302105275023117,1.0313743029110385,1.0325430234380426,1.0337084714603044,1.034870574255496,1.0360350768874989,1.037198634129243,1.0383605914797793,1.0395204398828153,1.0406789065616264,1.041836791461817,1.0429889312981262,1.0441353260705544
McAllen - TX,1.001992899463551,1.0037626056575022,1.0056468784792871,1.007626873835174,1.0095828361439823,1.0115646066681192,1.0135755991926807,1.0155667917636837,1.0175575746804748,1.0195646754900267,1.021565699762107,1.0235636516276005,1.0255621496987095,1.0275887090833107,1.0296182725987966,1.0316647002126584,1.0337163167798666,1.035789576744586,1.0378698691066035,1.0399431290713228,1.0420288834894946,1.0441264496040998,1.0462733107754967,1.048436421563952,1.0505897689270316,1.0527348549301783,1.0548767319753343,1.057025231763577,1.0591695667340024,1.061316632732505,1.0634558470252857,1.0655982020003552,1.0677397376670015,1.0698769719644265,1.0720139331590437,1.0741482316012858,1.0762782969500084,1.0784011933500286,1.0805178083854714,1.0826316923928374
Melbourne - FL,1.002062926826468,1.0042845771296596,1.0065490894687594,1.008851010415092,1.011317490963573,1.0137804315671242,1.0162001274380175,1.0185555302550482,1.0209047142499048,1.0232513150417044,1.0255703616675629,1.0278652983982228,1.0301737251892913,1.0325012868178192,1.0348165064761858,1.0371259856833146,1.0394604358533277,1.0415032711004637,1.0435327119613782,1.0455385212980308,1.047581739241916,1.049622661005306,1.0516593731044552,1.053689579358868,1.0557267698289536,1.0577385109652186,1.059722602261355,1.0616762691659316,1.0636392164666757,1.0655769057819737,1.0674810134575312,1.069356801573649,1.071243305198744,1.0731046465125802,1.0749352764122946,1.0767373954041948,1.0785485077697008,1.080331587598329,1.0820853911256452,1.0838075264969662
